CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8638388303,0.1567340484,0.9073917273
0.8711527879,0.1457679825,11.35513828
0.8244862124,0.1274889359,0.8437208209
0.8264340189,0.1910956097,1.118527085
0.7172438826,0.08124594558,0.723425595
0.7310731834,0.09027741628,0.7380165665
0.8410547263,0.2950612105,0.8615193046
0.8671339945,0.2184416079,0.9187730069
0.8771939033,0.1569505904,1.402870624
0.4933083907,0.04543739213,0.4935862511
0.4170626096,0.03808842866,0.4171512998
0.4399325245,0.04039414429,0.440079334
0.4838310858,0.04442461481,0.4840740165
0.8743571494,0.4265046868,1.311088803
0.8803923071,0.1156767856,0.9128772736
0.8599781164,0.1068668289,0.8863169724
0.8734760837,0.1178557504,0.9039705251
0.8601865306,0.1264007017,0.8912654949
0.834937954,0.1691074634,1.111525541
0.8011873335,0.1334614936,0.8158191633
0.8060652297,0.4055536746,1.174885157
0.7191481935,0.1703691495,0.7273422863
0.909591239,0.1527194298,1.324649527
0.8000770366,0.09416548146,0.815092815
0.9012370403,0.4427087526,0.9960365085
0.7917764678,0.1124084406,0.9167620863
0.9026858294,0.4232615464,1.111826662
0.8996986114,0.1175985539,0.940547679
0.7244047391,0.0855033652,0.7313022447
0.9027864414,0.1766062169,1.105286872
0.904125334,0.2429770921,1.139386911
0.8023246903,0.09535263015,0.8180457267
0.9074717212,0.4823101723,11.4118148
0.9068849965,0.1767756182,1.163823892
0.6891212867,0.07252450189,0.7029396444
0.9062037712,0.2210099328,1.105964289
0.9148240904,0.1971529796,1.066982227
0.907807177,0.1843893471,1.149085072
0.9053082045,0.4425309931,1.116269709
0.9093954173,0.1520294308,1.301590405
0.8995673656,0.1900548039,1.123647624
0.9057150675,0.1459175403,1.324053659
0.9151502441,0.1634045891,1.404322954
0.7274564684,0.08683864719,0.7698561492
0.6801349178,0.07100927471,0.6910488687
0.90548353,0.1463165954,1.31776305
0.9246815212,0.1773959914,1.117142382
0.7821929979,0.1417162501,0.8207958146
0.9177485372,0.2581735249,1.147946909
0.9162296413,0.1508126831,1.299226351
0.9128107659,0.4545820232,1.020037982
0.9156412772,0.1851458398,1.123718578
0.9088355623,0.1198757489,0.9539947112
0.9081902901,0.1460841074,1.314220284
0.9128064725,0.1769836909,0.9721453769
0.9458124433,0.4439598098,1.129061648
0.9471000439,0.157154776,1.432550994
0.9222918634,0.1862535338,1.124170712
0.7081478807,0.07472996888,0.7301074828
0.8933080546,0.1450739391,1.319332317
0.9357955245,0.4503971212,1.073684148
0.925143468,0.3789877184,1.116456258
0.9249842567,0.1285474594,0.9865996871
0.9253734657,0.134842874,0.9826671025
0.9494115681,0.1982544171,1.138969667
0.9346768189,0.1767550114,1.121296527
0.9392813732,0.1843479418,1.024229577
0.9508962692,0.280297978,1.078419005
0.8922250789,0.1459913947,1.335457333
0.892169063,0.1223750535,0.9296808874
0.8913308559,0.1552989593,1.411267789
0.9552387357,0.1548609747,1.171233808
0.9491743129,0.1538117417,1.496097036
0.9554764405,0.1892868571,1.142609094
0.7972681913,0.2311052501,0.8437125591
0.9535359992,0.3878391411,1.344126956
0.9642576516,0.5049108221,1.189747146
0.9554177321,0.188199225,1.088230246
0.6741231788,0.1449708176,0.6771708969
0.9306120968,0.1480784513,1.248133477
0.957519367,0.1524289048,1.184735947
0.9708143819,0.2004290359,1.086287581
0.9575750927,0.2123984996,1.083875441
0.9559151299,0.1763732183,1.202172133
0.9575305863,0.4544923129,1.077197082
0.9553277139,0.3261710921,1.150117948
0.9536758058,0.3311941289,1.145272356
0.9534036081,0.4271161132,1.400862549
0.9551293426,0.4662018162,1.075542605
0.9531895761,0.135219016,1.05833117
0.9095779992,0.2136080382,1.076724511
0.8238101036,0.1536110229,1.214352161
0.9148744677,0.157682593,1.600802701
0.7177551748,0.07632957496,0.7228257227
0.9334669578,0.1525272433,1.309458407
0.9253030448,0.4270538435,1.116242802
0.8847149542,0.2324138917,1.103571447
0.7862588547,0.1168682137,0.8037892836
0.9226569872,0.4001039122,0.9956466609
0.77831111,0.2093889848,1.275686398
0.9674565215,0.1671718517,1.30681357
0.9669599654,0.480317903,1.169009967
0.9659655781,0.1543730311,1.191595889
0.9655161509,0.2195789659,1.164770438
0.9670137027,0.1952580885,1.092590056
0.9614703165,0.1551253685,1.203579043
0.9264340175,0.1259471936,0.98305595
0.9718948062,0.1970944105,1.10136478
0.797099584,0.1846872309,0.9193737836
0.9784105343,0.1611927716,1.560754107
0.8025453511,0.1292078163,0.8704411662
0.9756621707,0.1829243512,1.172996437
0.9808510387,0.2616706152,1.099372947
0.9782915281,0.1584966006,1.257766538
0.8181582792,0.1112798973,0.8425188021
0.9657462847,0.2735396672,1.141487509
0.747634437,0.1627695558,0.7548955596
0.8145114151,0.1270485317,0.930092896
0.9545311507,0.1383011234,1.07250721
0.8095300758,0.09472979052,0.8253082991
0.9443540574,0.4159247964,1.028024913
0.9573112085,0.2124090122,1.083168013
0.9769639146,0.2019112822,1.151799922
0.9740515805,0.4521246676,1.330879527
0.9720390033,0.4143213917,1.093739899
0.9807343914,0.1583028452,1.254585262
0.949187235,0.1509038302,1.19823293
0.9634357707,0.4436568346,1.145623774
0.9312188528,0.1483033866,1.264178132
0.9297259821,0.1551625915,1.370088703
0.9398136276,0.7719605198,9.844218798
0.7074551973,0.07529534666,0.7119120606
0.940893104,0.4101167604,9.751436607
0.9400498838,0.2251759169,1.13383755
0.9561399125,0.2161984188,1.081403125
0.7631461806,0.08685034113,0.7715912395
0.9592855804,0.1450768175,1.061292242
0.9367236846,0.2231947356,1.091911403
0.6891116766,0.07112837794,0.7030076026
0.9569257848,0.2152213825,1.081920396
0.8922011147,0.1161872768,0.9303193942
0.9639478575,0.1451509648,1.076334889
0.9124928676,0.1220853587,0.9623308956
0.8677838426,0.1114703021,0.8996822636
0.9725262687,0.4676215099,1.303030802
0.9239745975,0.1803432432,1.129158461
0.9165159218,0.1466181563,1.370026873
0.9381868874,0.1496823316,1.228657002
0.9384991207,0.1516555429,1.179307183
0.941894201,0.1682646959,1.139532257
0.9789136938,0.2400896219,1.092219748
0.9210717121,0.1472322559,1.349000833
0.9206503203,0.1230417916,0.974492353
0.9201893187,0.1551069773,1.306988434
0.9398943934,0.1493619216,1.210916743
0.9533958439,0.1844052014,1.100543854
0.9527153877,0.4176583334,1.089728424
0.8184402291,0.1340127007,0.9327103129
0.9463917557,0.1542661614,1.413231677
0.8646620606,0.1132920288,0.8963290216
0.9517454243,0.1801159827,1.132825425
0.9526309024,0.4645524644,1.072941927
0.9289023949,0.1515887817,1.003584106
0.9201050195,0.2282971822,1.126589061
0.9534422908,0.1629248846,1.221706803
0.9563333878,0.2808635507,1.075981835
0.9566828832,0.2392492851,1.078685191
0.6639955263,0.08494233602,0.6706165801
0.9737755354,0.443099323,1.170694521
0.900899248,0.1576229378,1.399925177
0.8650062303,0.1096328522,0.8934449892
0.9517347034,0.1596840807,1.218973845
0.7546787665,0.09206582334,0.8364487797
0.8756065873,0.2049301675,1.107265992
0.876704074,0.1158114519,0.9080844565
0.9675787017,0.2737009019,1.086422442
0.8572787152,0.1457418566,1.256283337
0.985300351,0.2044706114,1.111528785
0.9659814147,0.2086900817,1.083090605
0.9767166435,0.2064137074,1.115263472
0.9741435077,0.2074845437,1.088159967
0.8584455022,0.4264538962,1.129984166
0.9686583257,0.1886992753,1.14685492
0.9741335183,0.172029633,1.484613021
0.9674483614,0.2195261644,1.146851491
0.9737430371,0.1586610435,1.505686939
0.9359849604,0.3571214873,1.008613027
0.9852800212,0.1708218064,1.221364893
