LC_null_raster,LC_forest_motorways_k10,LC_barriers_k100
89.3997833037596,31.4348666338546,269.485993410342
100.675225291035,34.9485263196882,100.675225291035
67.7736726870875,28.0146850970184,167.673371784052
68.0212072677409,25.4157890195102,169.09189133548
31.4810270349302,4.37341331967275,31.4810270349302
34.029576598953,3.09359787263209,34.029576598953
78.0708524804888,30.32959882904,268.110434834682
98.7131712211926,8.97392465647209,98.7131712211926
104.471141022805,9.79883646741864,104.471141022805
5.82700901164328,0.529728091967571,5.82700901164328
2.99699097291829,0.272453724810753,2.99699097291829
3.8260060026121,0.347818727510191,3.8260060026121
4.82500299358835,0.438636635780759,4.82500299358835
101.156252325952,9.19602293872294,101.156252325952
109.472657703739,9.95205979124916,109.472657703739
93.2794381219255,9.7573354950469,93.2794381219255
96.8270090116864,11.2994148226642,96.8270090116864
91.1323569554196,20.7964707783627,91.1323569554196
78.510603633887,7.1373276030808,78.510603633887
58.0675225291259,6.47972181415068,58.0675225291259
62.2700901164219,5.66091728331124,62.2700901164219
30.9480119434554,2.81345563122322,30.9480119434554
133.898350829273,46.8040993679138,233.798049926237
58.2191050688954,25.7174161984803,158.118804165866
125.472657703746,37.2504344607743,225.472657703746
53.6386276288818,6.13703848934923,53.6386276288818
128.675225291044,11.6977477537313,128.675225291044
124.396765843426,11.3839795322784,124.396765843426
31.2700901164105,4.70166911830498,31.2700901164105
128.261720785227,41.3018649845108,228.261720785227
128.261720785227,41.3018649845108,228.261720785227
60.7479397113729,6.10332158221744,60.7479397113729
127.856585610636,50.1535350153566,280.872954679246
132.396765843428,12.0360696221298,132.396765843428
26.5375164647223,2.4878664994928,26.5375164647223
130.540180232846,37.3352051399471,230.540180232846
140.021207267766,12.7292006607062,140.021207267766
129.499714612724,35.0088012572403,251.062635660367
129.860573311961,35.0377552682696,414.620339517717
134.611032713254,35.4696152138418,421.8578440081
124.713171221203,36.9558423228234,224.713171221203
123.899345405058,37.2137085862692,283.446690779335
136.097099128097,33.2808057748896,237.167783195366
33.2700901164113,3.02455364694648,33.2700901164113
24.5485495640257,2.23168632400233,24.5485495640257
122.366684005879,34.4318576067746,393.570205932109
144.66368695314,36.9110478909035,312.214218200141
50.0243931409479,25.551219806074,149.92409223838
142.528465048749,45.8194610908452,242.428164145714
140.607702761949,30.6496242386778,241.678386829219
136.299666715392,31.0191254661338,237.370350782661
131.827009011703,13.7886568446423,131.827009011703
128.616072093171,32.751077682922,230.513765172089
133.194198256129,30.1674912346124,133.194198256129
127.799894999965,29.9164989242767,249.362816047562
174.607702761965,35.0672010871726,275.678386829235
176.253351454019,42.8179297862554,276.253351454078
142.081203495058,36.6762766674423,312.454731717604
30.135045058211,2.73954955074645,30.135045058211
113.721540552433,12.6650772639456,113.721540552433
158.215405523854,40.9409780077887,259.286089591593
149.956846277123,36.8646891741885,421.160368203882
142.721540552447,14.1024250660949,142.721540552447
151.915738808511,13.8105217098648,151.915738808511
173.392897885459,57.2385855763985,275.149375340974
160.107762633633,30.1696927159586,260.592954216221
165.367189244503,15.0333808404096,165.367189244503
175.818639680488,55.4910107766123,275.818639680489
114.464288372521,35.5033865416226,214.46428837258
118.780693750299,10.7982448863909,118.780693750299
118.886162209561,10.8078329281421,118.886162209561
187.126675727057,17.0115159751872,187.126675727057
175.645648692129,56.725591851886,275.64564869213
189.045921332924,55.771798810634,288.945620429889
54.7131712211777,4.97392465647071,54.7131712211777
184.465443892903,40.5341003075834,391.48430831657
196.432513007869,40.6528286771179,296.332212104864
185.261720785252,34.6338977851933,286.332404852522
21.2025675873073,2.16349799876856,21.2025675873073
150.202567587365,34.6289892329555,252.927269677917
190.599333430748,38.7053180746002,291.670017498019
209.174948336959,59.721435585168,309.074647433924
185.628910029681,62.7177948432444,285.628910029682
187.85604760397,43.4933685321882,309.418968651676
187.810270349266,34.4896709220856,288.880954416536
187.951485972955,41.1171461717495,397.897812822398
187.611522050396,38.6841981843597,287.511221147391
185.772324419105,43.0228816073336,285.772324419165
174.371000099745,58.4798599421518,276.12747755526
184.253672378244,36.8537395427044,284.153371475215
135.223774855064,12.2930704413695,135.223774855064
70.5106036338835,16.8820850266339,70.5106036338835
138.54018023285,31.1795269130148,239.610864300119
29.439069068659,2.67627900624173,29.439069068659
154.018342318818,38.7242605947349,311.078642604021
151.126675727039,42.1606752465387,251.126675727039
104.184825915871,9.52457440009301,104.184825915871
51.2405135174826,5.47385695033037,51.2405135174826
142.561387500567,39.8186160099045,244.80305653861
47.8270090116631,5.23872099631354,47.8270090116631
203.983261337633,18.6191154862984,307.291297384197
203.118306395829,45.2018250974737,304.1889904631
188.342081250848,47.1254663954335,306.392047387531
191.956509451449,55.5841077996478,291.856208548881
201.373849147173,41.5389621623754,394.34089392715
195.997110716337,56.8938361825337,295.896809813303
152.915738808511,44.5653735675982,152.915738808511
198.099578581852,41.8759398954689,352.823100817212
58.3145434378734,10.5897089721182,58.3145434378734
207.111446277338,42.588116920375,371.783148868989
56.880144155373,15.8129293798043,209.657155227521
218.426342442392,20.3591410098331,318.426342442395
210.755585756673,70.8435170589405,310.755585756732
206.452413208926,59.4578343338198,306.352112306358
67.4726577037235,6.13387797306577,67.4726577037235
196.696432558785,73.7032354748942,296.696432558786
37.0000000000175,4.17926481237896,37.0000000000175
66.061993812085,21.9826318837645,229.080858235727
185.327212961515,36.4148293590074,285.22691205848
61.6540180233111,7.19099454001992,61.6540180233111
166.443081104831,17.0870876409876,166.443081104831
179.70594897716,57.8957354521351,281.462426432675
218.675867139569,48.3869823752549,318.575566236534
214.319020476391,43.088382046497,419.581407444618
200.029576599029,43.5625195131902,301.100260666299
220.139513663559,46.1945291970164,347.557359562715
178.599654354959,41.6725374125929,410.589776775848
197.124300115221,57.4739751465135,297.023999212186
149.721540552451,15.4154324392558,149.721540552451
