CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8620588405,0.4450928099,0.9007561062,1.103349981
0.8710002579,0.4502788676,0.9149016202,1.12915749
0.8264390059,0.09917257414,0.8313032382,0.8462255275
0.8277302026,0.09896373983,0.8325028647,0.8471228966
0.7161146247,0.2729090293,0.7183418404,0.723764772
0.7325378648,0.1561567899,0.7349588769,0.741316459
0.8419129564,0.4217946231,0.8544574092,0.8889105241
0.8675952874,0.1470927057,0.8758418089,0.9024510878
0.8769036144,0.1445530705,0.9499480497,1.345689668
0.4933083908,0.04543740363,0.4933895483,0.4935862511
0.3646429732,0.03324916167,0.3646564366,0.3646858132
0.4399325243,0.04039414357,0.4399773936,0.440079334
0.4686877686,0.04327222459,0.4687566988,0.4689135264
0.8742201657,0.4016445711,0.8891362719,0.9304033798
0.8812076234,0.1570462137,0.9882434482,1.43552095
0.8606847932,0.1490517282,0.8683927143,0.8906630609
0.87229065,0.4397794086,0.9365735611,1.195616266
0.8595706329,0.1753453355,0.8662859187,0.8863686235
0.8359532664,0.1312474217,0.8418142649,0.8582666894
0.8023722782,0.1139310891,0.8058674021,0.8154934389
0.8042699824,0.3935610371,0.8779417094,1.160393286
0.7177599688,0.07739767575,0.7243315157,0.7359554965
0.9099776427,0.2400674338,0.9414259227,1.081495655
0.8004103334,0.1058274333,0.8038078676,0.8132066558
0.8999541181,0.2002126618,0.928848849,1.102426996
0.7932707535,0.1319098224,0.7977028969,0.8104766088
0.9024424932,0.1181378462,0.9122435764,0.945122698
0.8991637532,0.1239379709,0.9083416364,0.9392710809
0.7279833056,0.07829212171,0.7297106618,0.7344289039
0.9024491673,0.4427878311,0.9352640828,1.119519018
0.9033740308,0.1781156169,0.9499048968,1.160283582
0.8025775211,0.09885269921,0.8068798683,0.8196531296
0.9071807354,0.2737029981,0.9563433985,1.127916596
0.9069897089,0.1297151991,0.9195684032,0.9619741754
0.6914291594,0.09508072558,0.6926596301,0.6956437862
0.9061403116,0.1548857936,0.9609865926,1.303953444
0.9148240899,0.1971530601,0.9395121789,1.066982223
0.9066880827,0.1810825756,0.9349316907,1.106327386
0.9044264228,0.1454823536,0.9587833423,1.316049634
0.9098151256,0.2162094635,0.9390326674,1.075015962
0.8989518324,0.4445023641,0.93116936,1.114991752
0.9066248159,0.1534254053,0.9624694748,1.304874044
0.915190531,0.1513140602,0.9683559373,1.301467566
0.7289908247,0.1465358039,0.7314104305,0.7376552068
0.6779505381,0.07328114404,0.6788476115,0.6810529303
0.9058555409,0.2026161918,0.9230165583,0.9779302428
0.9250545888,0.4449487088,0.9541834579,1.123186483
0.7807541125,0.1137809233,0.7849622542,0.795879419
0.9163880492,0.1551359932,0.9841372319,1.332772458
0.9166148073,0.136845599,0.9309718176,0.9797926865
0.9126245828,0.1534570943,0.9710092982,1.317408789
0.9161102264,0.1465026058,0.9738390973,1.331970459
0.9088104475,0.1509556025,0.9669057059,1.309289227
0.9075999828,0.4735665117,0.9536262816,1.168628001
0.9127812024,0.1213004501,0.923543739,0.9599794213
0.9469828414,0.248389759,1.004645083,1.267935789
0.9470361109,0.4150282995,0.9701200661,1.037528887
0.9233483855,0.1240464972,0.9358303493,0.9775659282
0.7097143936,0.0754768821,0.71535342,0.7254826444
0.8931405889,0.1167554917,0.9017517735,0.9305414858
0.9364311755,0.4989704646,1.019933879,1.251370624
0.9248845608,0.1759088297,0.9515173719,1.115601299
0.9243773734,0.1503398241,0.9818485497,1.228064221
0.9253192526,0.1484764479,0.9971660109,1.370174468
0.9498547715,0.1425451225,0.9767407458,1.047757086
0.935765983,0.1283514447,0.9513790964,1.00366606
0.9376595894,0.1517293238,0.9785235089,1.179327093
0.9501114689,0.1328446163,0.9730046493,1.041392817
0.8921829605,0.2630127889,0.9402912818,1.142960698
0.8921829605,0.2630127889,0.9402912818,1.142960698
0.892810165,0.1242914973,0.9027956507,0.9360341203
0.9564959734,0.1817234108,2.07821442,11.60572911
0.9485253319,0.2031398304,0.9668893201,1.071322129
0.9553207035,0.4502942328,0.9811208324,1.137333086
0.7943608427,0.1332417317,0.8002160507,0.815299817
0.9552192022,0.2151226586,0.9760632154,1.083609721
0.9609770888,0.1538581398,0.995407134,1.180826418
0.9570544079,0.2420156471,0.9821741817,1.102752179
0.6701601313,0.0883805785,0.6709797449,0.6730286294
0.9304810609,0.1355969556,0.9444061083,0.9918220941
0.9576408179,0.1543825926,1.045788188,1.489183958
0.9700011615,0.1928113945,0.9952813418,1.149201559
0.9564245784,0.4324490212,0.9914251496,1.1388478
0.9563589222,0.2970452137,1.000554566,1.199097351
0.9561829919,0.1355948795,0.981456872,1.058014124
0.9561126362,0.1888444982,0.9771478988,1.087895417
0.9546004784,0.1622269104,1.041901202,1.328968836
0.9541869066,0.1345957757,0.9784157923,1.052002313
0.9555224678,0.2229785244,0.9750257496,1.08068546
0.9534293804,0.1944115145,0.9749098328,1.086966647
0.9104795929,0.1320926248,0.9208940724,0.9564866342
0.8232727443,0.1216145685,0.827932334,0.8408842744
0.9151605811,0.1905121883,0.9423684621,1.072714183
0.7186663932,0.07752068561,0.7200948523,0.7237278871
0.9332286281,0.2429179864,0.9485874206,1.001824787
0.9257984973,0.3061129693,0.9528376178,1.11700101
0.8835417574,0.2093183152,0.9148204529,1.097588699
0.7852324615,0.1231540336,0.8032032497,0.8366035313
0.9222348686,0.1581104167,1.079076523,1.474760774
0.7814814198,0.09951232982,0.7849557646,0.7949989117
0.9658062458,0.4618974305,0.9902727153,1.142108426
0.9662498339,0.1565265191,0.9993684055,1.180521731
0.9659760064,0.154400106,1.000710566,1.189373448
0.9653564447,0.4865522564,0.9903681952,1.143331792
0.9664403765,0.1566992839,1.056321853,1.528354904
0.9607814766,0.153191296,0.9959789126,1.184639097
0.9258429557,0.2222453686,0.9524588085,1.115797581
0.9696108824,0.2627252233,1.014889599,1.181862418
0.7952365285,0.1571419683,0.8147994536,0.8526815596
0.9776026276,0.221306188,1.00244448,1.15341618
0.8022930199,0.1030366093,0.8057347279,0.8154054128
0.9757544806,0.1981784122,1.003262334,1.162497584
0.9811897324,0.2805281315,1.009377616,1.167891484
0.9822262951,0.2121453826,1.004654398,1.120759515
0.8172412979,0.1583307083,1.068527646,1.463768537
0.9632503283,0.1545474036,1.000400213,1.199171549
0.7468206623,0.08064429793,0.7488123229,0.7542389759
0.8136432851,0.2983512292,0.8185908653,0.8320525668
0.9547796157,0.2205537029,0.9722002319,1.07360934
0.810348917,0.1959146254,0.9624419597,1.076144572
0.9431743744,0.1540186426,0.9799578593,1.168720748
0.9562704394,0.1861250326,0.9816989872,1.13820843
0.9774670977,0.1481747537,1.948249836,10.03923986
0.9743113311,0.1899893975,0.999030051,1.150529722
0.9721924476,0.2165027526,0.990464119,1.091060816
0.9797385381,0.1667601479,1.014848197,1.210861982
0.9499186195,0.1637251242,1.029254135,1.465991088
0.9630481691,0.1874844972,0.9901645724,1.148780949
0.9323766522,0.4784437361,0.9700599035,1.102746547
0.9290288465,0.126424004,0.9427045447,0.9878820605
0.9383005097,0.1505260979,0.9804497714,1.187336093
0.7056089344,0.2635084135,0.7077257429,0.7128058945
0.941422006,0.3851968884,0.9594265272,1.021373472
0.941247551,0.1623767719,1.003170583,1.245732023
0.95645099,0.2502728347,0.9814894579,1.101784368
0.7645180908,0.3038728923,0.7678847419,0.7771623345
0.9599934043,0.1469095107,0.9832764293,1.063709162
0.9352080239,0.1757565853,0.9611527217,1.121795876
0.6908689229,0.08111706481,0.6919562541,0.6945937006
0.9562442141,0.4402367461,0.973584934,1.074779808
0.8922283113,0.1516753274,0.9877617794,1.384582368
0.9658267624,0.1984933134,0.9862247949,1.093372622
0.9122731715,0.1470498927,0.964876972,1.318357888
0.8677848501,0.1533835251,0.963715973,1.393713682
0.9733716072,0.427982042,0.9901539162,1.087157739
0.9248551021,0.1289060402,0.9388098902,0.9866387339
0.9164202694,0.1477665578,1.867467002,9.948259641
0.9383283209,0.150804195,0.9800409979,1.185201945
0.9394555633,0.4567861772,0.9642952614,1.084642175
0.9430465696,0.2903369435,0.9613660042,1.067148521
0.9781227033,0.201459233,0.9959972005,1.094603578
0.9222363014,0.1302626422,0.9361569057,0.9839286751
0.920978505,0.2847268448,1.00220692,1.249085858
0.9202084675,0.1235914876,0.9320695566,0.9721007119
0.9398894997,0.3445715671,1.015218592,1.441002325
0.9526307935,0.1887799225,0.980152759,1.140800282
0.9517458201,0.1653203719,1.030653551,1.466436185
0.8203142427,0.1095983738,0.826436079,0.8446048934
0.9470241307,0.470978607,0.9653914111,1.070516106
0.8650831534,0.2013978391,0.8763762431,0.9083141905
0.9524077359,0.1348061428,0.9793735464,1.054476871
0.9527649046,0.1538860153,0.9731223289,1.044545888
0.9284467627,0.1482751628,0.9847567511,1.228922499
0.9195483842,0.2244710854,0.9471947907,1.113984995
0.9540386901,0.2007658858,0.9829873898,1.117525451
0.9545495211,0.1837128514,0.9803317185,1.138312279
0.9577586693,0.4927857964,0.9849371062,1.113762946
0.6663238766,0.0805003703,0.6681315284,0.6717928723
0.9751474368,0.4673096958,0.9928077514,1.093647002
0.9025634115,0.1909938069,0.9717836924,1.348556346
0.8636595609,0.1419275749,0.8704494564,0.8912573437
0.9537122035,0.3542425998,0.9757839331,1.085105831
0.7558512321,0.08460100429,0.7579846716,0.7636317137
0.8756825385,0.1195008691,0.8832163205,0.9072086013
0.877220007,0.1700327144,0.8854650197,0.9112088922
0.9651965034,0.1567913261,0.9977501351,1.176161754
0.8567276627,0.1497801478,0.9908313839,1.421764264
0.9819017998,0.1511592147,2.011547699,10.57926876
0.966561221,0.9945645322,2.087426322,11.66472336
0.9771936464,0.2282432187,1.00239177,1.125520894
0.9739400143,0.3628902553,1.030969186,1.367635246
0.8583189101,0.1451728915,0.8658564863,0.887545746
0.9681495297,0.3221694831,0.99280737,1.144621679
0.9724509042,0.2202119918,0.9978291273,1.150754441
0.9674516281,0.1578123312,0.9997095136,1.177307256
0.9729082373,0.280732047,0.9974082904,1.148240207
0.9349648371,0.3638536191,0.9609637388,1.121223311
0.9860271036,0.1655682058,1.026711544,1.239739746
0.8598896226,0.152504645,1.992511686,11.39812173
0.8590416704,0.1217055964,0.8662964077,0.8895190868
0.8580455533,0.1073118147,0.8641157601,0.8832917987
0.8599781162,0.1068668457,0.8662624576,0.8863169457
0.8593657709,0.4339328885,0.9730597165,1.08283962
0.9082152146,0.1539688093,0.9629315119,1.305355446
0.9334297898,0.1528085967,1.00148724,1.396568721
0.8688632024,0.4549250126,0.9211267879,1.153297843
