CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8628248504,0.214344937,0.9027247763
0.8718302301,0.4362478189,0.9387480358
0.8265797668,0.1092765424,0.8519303764
0.8269724935,0.1332281621,0.8445430002
0.7138143795,0.08824590972,0.7194474228
0.7315128616,0.1316578732,0.7437901396
0.8415388283,0.1022717169,0.8644870008
0.8662060768,0.1106570568,0.8952835029
0.8776349897,0.1445036772,1.333603055
0.486316903,0.04471701766,0.4866106648
0.37732431,0.03445060077,0.3773785634
0.4233995319,0.03874877723,0.4235135133
0.4686886287,0.04370120952,0.4688812977
0.8752840429,0.1147475586,0.9077387419
0.8808843356,0.1445821691,1.333637107
0.8602167621,0.1609984858,0.8886411101
0.8734672804,0.1146588878,0.9079920658
0.8585869003,0.1487756829,1.193804816
0.8359583424,0.1716640298,1.161948894
0.8010773242,0.3551419877,1.301256757
0.8041099206,0.3709631199,1.321078002
0.7210397972,0.0912015079,0.7280145056
0.9099347446,0.219996059,1.079175874
0.8005638918,0.09259857671,0.8147914754
0.8997615883,0.1638515644,1.409016381
0.7909403468,0.4050078434,11.16648361
0.9029923069,0.2069543974,0.9675907333
0.8989592994,0.1449505181,1.31099138
0.7248068773,0.3169857197,0.7637379079
0.903108185,0.1750425053,1.106266953
0.9032642334,0.2502205086,10.43690779
0.801466889,0.3483079801,1.306228856
0.9065267501,0.1464848086,1.317897968
0.9074816273,0.1198314876,0.9517543332
0.6866349607,0.1174890914,0.6915764743
0.906994876,0.1537905088,1.303199986
0.9147229505,0.3954515015,0.9680341037
0.9082977522,0.1754197742,0.9653943473
0.9044770463,0.4496226256,0.9979075464
0.909571503,0.1728798856,0.9672750229
0.9001638014,0.147133857,1.338767389
0.9058810625,0.1455844636,1.31244676
0.9149346882,0.146368768,1.341636258
0.7246433479,0.07868549343,0.7552036773
0.6790687396,0.2553458391,0.6831766677
0.9055091907,0.1250728937,0.9486266928
0.9247768685,0.1594086434,1.303424994
0.7839273811,0.2815926903,0.7945693404
0.9173561939,0.4395119402,0.9993539417
0.9158239187,0.4355635658,1.121936329
0.9124457553,0.1471596347,1.377809511
0.9157914476,0.1553424521,1.357744601
0.9099291218,0.4290515315,0.9910299038
0.9079400237,0.246191129,1.10286086
0.9130267613,0.217008334,0.9608656348
0.9461620589,0.152286339,1.175775974
0.9476615896,0.3040655084,1.051165009
0.9233167389,0.3157735308,1.108255074
0.7097108071,0.07494891834,0.7143456992
0.8926265104,0.1245166185,0.9298710414
0.9352125144,0.2534507748,10.65220514
0.9260212742,0.2184993912,1.068151195
0.9248864457,0.1563486161,1.369531963
0.9257687186,0.1603419658,1.368507684
0.9505914609,0.2219450023,1.071397593
0.9350536477,0.173381083,1.42942088
0.9378102569,0.1788848356,1.124273774
0.9499725934,0.1328465592,1.037838427
0.8915112721,0.1876777038,1.100319538
0.8919006901,0.1445324148,1.313404709
0.8918192078,0.4092306919,1.114646195
0.9567981052,0.2047245853,1.079149864
0.9487607972,0.1911603993,1.070184219
0.9553340369,0.3667359959,1.141772088
0.7959243787,0.09477897539,0.8107448129
0.9535711909,0.170517325,1.473472261
0.9640559663,0.1968875923,1.094753757
0.9544117378,0.1516189627,1.190772557
0.6696806806,0.067753671,0.6726440177
0.931311001,0.2257456154,1.062551487
0.9591201737,0.2337536441,1.080891496
0.9730356367,0.2904782284,1.182005698
0.9561239912,0.1579081768,1.409371377
0.9564659632,0.2030754188,1.078790727
0.9580926922,0.2044951352,1.092138924
0.9558682702,0.135720988,1.066454688
0.9561777305,0.2301403176,1.080224411
0.9548465878,0.246569066,1.077290753
0.9531703681,0.2928214591,1.1437391
0.9531329616,0.1358796519,1.044495394
0.9106481347,0.4575049111,1.765369907
0.8248349243,0.09821855237,0.8433210946
0.9138466103,0.4480616084,1.12309291
0.7162947659,0.07657377176,0.7377402486
0.9330350353,0.1795203918,1.120058221
0.9264480941,0.1263901781,0.9870886381
0.8848058983,0.1204817496,0.9191418219
0.786091915,0.3483626074,1.247922466
0.9223509696,0.1972624999,1.061649999
0.7784531799,0.1109103106,0.7935490738
0.9683917708,0.5062860743,1.158470328
0.9664502958,0.4392677491,1.426060019
0.9664101322,0.1929208619,1.091919418
0.9669725888,0.1963788838,1.092027692
0.9690696876,0.4460124669,1.16946448
0.9612914841,0.1868422067,1.142283469
0.9270192346,0.1530614801,1.382504899
0.9688047325,0.1607067996,1.231843914
0.7976390908,0.3739007215,1.424008271
0.9790706948,0.1563021834,1.278689904
0.8025818418,0.4078289127,1.13704327
0.9768010828,0.1682447406,1.499625726
0.9773999959,0.2388291659,1.151171804
0.9822441336,0.2048719017,1.114129978
0.8176866343,0.1236130017,0.8338985787
0.963750361,0.1589073957,1.229322465
0.7471505228,0.08742312701,0.7720119767
0.8140019228,0.1254271142,0.8300511118
0.9532163906,0.1793796629,1.159468013
0.8095299794,0.3823664047,1.186099356
0.9441365801,0.154005635,1.431281886
0.9565353599,0.2580302741,1.276208354
0.9774300618,0.1574984996,1.264744959
0.9731964133,0.1646639127,1.176420522
0.9717300638,0.1836353206,1.103500335
0.9841969384,0.2933658969,1.143793848
0.9495558484,0.1664192586,1.407910924
0.9646448555,0.4341810671,1.083150582
0.9302746084,0.1509700895,1.19875284
0.9299907646,0.1984158055,1.062155441
0.9389609968,0.4148998735,1.026892014
0.7120926434,0.3240973324,0.7234605006
0.9425778423,0.2915950625,1.095059227
0.9428446199,0.251215026,1.094326106
0.9547081954,0.1425517485,1.048251431
0.7635842378,0.1071357537,1.108191303
0.9598152133,0.1593266218,1.656830751
0.9362985416,0.2236941514,1.091486242
0.6867495623,0.1306479521,0.691217756
0.9541809965,0.3124029504,1.134606615
0.8924676113,0.1166707876,0.9296211853
0.9657462844,0.2735396663,1.141487788
0.9124688972,0.1846778403,1.066573968
0.8678764425,0.1175138917,0.9013187038
0.9732029246,0.4168247192,1.087168504
0.9247721199,0.2411214605,1.146205424
0.9163554512,0.3807053975,0.9852120951
0.9376661611,0.3165633474,1.124057714
0.9387392849,0.152569449,1.173851562
0.9423705004,0.2539918144,1.327891187
0.9780126365,0.1569611599,1.566418564
0.9220954,0.2261527211,1.128183186
0.9201398868,0.1367116069,0.9729583393
0.9203133007,0.1289900428,0.980434794
0.9395224837,0.1524986173,1.242926524
0.953051903,0.1592787556,1.217742475
0.95120056,0.3717425871,1.361094688
0.82098316,0.3374070429,0.8373158682
0.9457535168,0.1503609114,1.190430079
0.8641054614,0.2163082474,0.9089736854
0.952360668,0.4158117158,1.072610931
0.9538363944,0.4913538677,1.130154897
0.9279305803,0.2229516497,1.118782099
0.9189407386,0.1678345457,1.171690578
0.9557500422,0.2125322945,1.095957816
0.955185412,0.4510930559,1.167098708
0.9550277083,0.1833488658,1.137007514
0.6639982859,0.1043268586,0.6667327803
0.9717320731,0.423518257,1.149048061
0.9005643133,0.3620760768,1.102692257
0.8648493882,0.146611186,0.9071795322
0.9516929719,0.1679530278,1.474382251
0.7558079654,0.2118565949,0.7703127279
0.8759490743,0.197321663,1.454551763
0.8778482044,0.4190859399,1.106442218
0.968256037,0.2009715784,1.094899705
0.8569102771,0.4250657786,1.21108937
0.9814150279,0.2014245504,1.155240325
0.9659338866,0.1519994228,1.466502703
0.9732828642,0.1587469117,1.208264381
0.9735680025,0.1871771163,1.114872467
0.8588958105,0.1084010378,0.8842588914
0.9677692126,0.2720370258,1.15699406
0.9735454778,0.1628851208,1.48470027
0.9682771916,0.1884508427,1.345629248
0.9737126904,0.1557514654,1.307232883
0.9356108729,0.1488362752,1.228113975
0.985457868,0.2974697017,1.157998156
0.8604448296,0.1075613385,0.8890185972
0.858418804,0.1069248281,0.8838944516
0.8590689393,0.1539110155,0.9003784026
0.8593985121,0.1139247434,0.8848402367
0.8594247777,0.4630797635,1.031388024
0.9073296431,0.1790040182,1.155624928
0.9336102499,0.1879488843,1.063897556
0.8705420639,0.1456393405,1.358584042
0.9334413322,0.1973137915,1.120247931
0.9696101925,0.24754533,1.087908708
0.8979309433,0.1468076779,1.334589349
0.9740277748,0.2010569416,1.090201829
0.9645179754,0.226928441,1.155145263
0.9574942177,0.1955705747,1.136422463
0.9831978455,0.222615091,1.096031106
0.9751058255,0.4120909259,1.090627852
0.8949157211,0.2247051958,1.107049256
0.8749751627,0.4051849212,1.122057244
0.8228683076,0.1070699832,0.8466585319
0.8976029265,0.1172178793,0.9374807163
0.897942274,0.2015773654,1.145933104
0.8973144441,0.2233274163,1.101438754
0.894273156,0.1169397499,0.9323028071
0.828389955,0.1520647462,1.212937889
0.6644734803,0.07120102956,0.6671549238
0.8227750611,0.2392434866,1.12776679
0.9726114832,0.2884949404,1.166447517
0.9049833993,0.318545985,1.111670265
0.9049078407,0.2235892582,1.109831398
0.9064431977,0.1472840832,1.329238667
0.9073610408,0.2259541738,1.082953882
0.9682758248,0.155114244,1.750507543
0.8355546319,0.1007655452,0.8560755627
0.816365239,0.1024681321,0.8370640863
0.8189885146,0.131795502,0.8374138365
0.9857853454,0.2930002636,1.144542529
0.8845098788,0.1528891213,1.482090406
0.9973519077,0.2182435859,1.184958738
0.9856050223,0.1576191441,1.346034364
0.7559798032,0.1111637511,0.7687851868
0.8422505025,0.1487179063,1.18087683
0.846140807,0.10608293,0.8681881726
0.8486577096,0.1858874706,0.8817377436
0.9885155798,0.220238362,1.121018027
0.8481904936,0.1909818432,0.8806826654
0.9888782755,0.4624713186,1.198752547
0.9860054366,0.1589770411,1.24838052
0.9869270076,0.1898789752,1.110388143
0.9866422977,0.1582996772,1.253659836
0.9943789223,0.2146311796,1.168413154
0.9885803277,0.1583136776,1.384094723
0.9961320524,0.4963385516,1.248733384
0.9893201665,0.1588557883,1.252974435
0.9881677126,0.1897951519,1.176146597
1.000582416,0.201887736,1.200815596
0.992011042,0.1591760773,1.570364671
