CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8635038768,0.4079263906,0.9662863601
0.8712755661,0.1102154355,0.9005258857
0.8255728012,0.09883667974,0.8450133962
0.8266457644,0.1286525408,0.8443507337
0.7157239195,0.09694682786,0.7260851348
0.7296599526,0.08062195036,0.7503059089
0.8417631482,0.1590847464,0.8624920947
0.8665362812,0.1097277208,0.8941824939
0.8776200342,0.1158511696,0.9093196361
0.4933083906,0.04543740208,0.4935862513
0.364642972,0.03327920625,0.3646819001
0.4545935198,0.04168074405,0.4547745625
0.4933083906,0.04543740208,0.4935862513
0.8745043062,0.199249864,1.104511658
0.8807926309,0.3867928294,0.9307739244
0.8603941608,0.1473218477,0.8904078131
0.8739289701,0.1270344655,0.904604012
0.8601220247,0.1438177802,0.8947432392
0.8377546599,0.1056176904,0.8627887193
0.8023246901,0.09535262867,0.8180457267
0.8050514614,0.1246196793,0.8835473892
0.7146939606,0.08918098257,0.7205847666
0.9092795479,0.4436645302,1.120595671
0.8005638915,0.09259857462,0.8147914752
0.900550237,0.1603426121,0.9586990791
0.7917235638,0.1847144327,0.8650008183
0.9021616644,0.177707894,1.107137059
0.8995910322,0.3273199859,0.9458606549
0.7247027417,0.1207524406,0.732149245
0.9033292783,0.1470640976,1.337210831
0.9031141853,0.1452688684,1.311409496
0.8019642422,0.09931708213,0.8190985102
0.9068714597,0.1193940925,0.95098009
0.9067769861,0.2044321002,1.107144266
0.6862742446,0.2572585975,0.691430744
0.9060970121,0.180501523,1.189691762
0.9153344313,0.1855540671,1.066800927
0.9075271328,0.52420228,1.460071705
0.9051732905,0.1883784088,0.9609115324
0.909662554,0.1461251673,1.315041544
0.9003500345,0.4574259644,1.115460022
0.9057378664,0.1896817559,0.9535115236
0.9147528585,0.1562461225,1.392295345
0.7310637702,0.3596708244,0.7457810819
0.6786231044,0.06962481186,0.6821695094
0.9059134858,0.1189329135,0.9500138486
0.9256014312,0.1572124119,1.243865404
0.7829322785,0.3146308707,0.7965101907
0.917741561,0.1416499129,0.9829181821
0.9165882603,0.3149915128,1.174156802
0.9129857024,0.1868009857,1.068511035
0.9163774029,0.2778952593,1.188379623
0.9086690367,0.2001479118,1.125445032
0.908361736,0.4365739579,10.46555315
0.9135607685,0.379657332,1.111265087
0.9474828999,0.1427492298,1.030477264
0.9466423467,0.1757026902,1.139881418
0.9221791377,0.1544654462,1.265286475
0.7115950833,0.3379650128,0.7276299617
0.893031144,0.4116985214,1.134861674
0.9355892842,0.1940155437,1.131536986
0.9255998977,0.2128644376,1.120723348
0.9243599346,0.4558042495,1.099170633
0.9251128195,0.1252625631,0.9806465441
0.9496937439,0.1513113281,1.183860344
0.9359860379,0.1927537293,1.065533305
0.9388612939,0.1595491903,1.567395719
0.9500881477,0.1949881869,1.073903174
0.8921841467,0.1461004022,1.330504148
0.8914741053,0.4220681988,1.102117092
0.8923667334,0.1242480563,0.9359117002
0.9562848459,0.1382628539,1.081685956
0.9488027158,0.146473365,1.034389489
0.9574474763,0.4418955669,1.077063783
0.7971414671,0.09139758843,0.8103540071
0.9544282429,0.2429910561,1.077233405
0.9608337053,0.1540961918,1.179408087
0.954853821,0.4568123094,1.080985662
0.6733689135,0.09486165821,0.6767158328
0.9291861484,0.248589795,1.119144168
0.9571334786,0.1820408089,1.136560474
0.9731386654,0.4815140386,1.152108446
0.9566969562,0.1402233388,1.053479424
0.9564766879,0.1367486415,1.055028057
0.9558701779,0.1519915271,1.192467034
0.9551038162,0.1811143524,1.135071754
0.954600478,0.1622269069,1.328969394
0.9552192028,0.2151228141,1.083609446
0.9524731406,0.2378133591,1.139925589
0.9540784131,0.2606716521,1.18659935
0.9101057285,0.1571390185,1.507863723
0.8239565369,0.3354614192,0.8994737026
0.9143323053,0.1266603118,0.9701647986
0.7154062837,0.09496811214,0.7218779076
0.9324953409,0.224360809,1.12106274
0.9269099308,0.1251392404,0.9839539845
0.8853132946,0.1780862434,0.9332649625
0.7843076551,0.1148993233,0.8011930659
0.9220135008,0.4526827488,1.100171998
0.77959688,0.09812017907,0.792650239
0.9697971213,0.2977869433,1.18813165
0.9663993143,0.1676108805,1.258514447
0.9671680482,0.2679334047,1.082769838
0.9664388892,0.1530423995,11.34367787
0.9658115755,0.156686058,1.182616099
0.9623601948,0.1406927968,1.072439512
0.9265010681,0.1248763362,0.9832370037
0.9693777982,0.1619470506,1.291034502
0.7966636839,0.09944219666,0.8129262113
0.9790007908,0.2204370121,1.508131027
0.800896894,0.1199606175,0.8835472351
0.9769480549,0.1470217982,1.490361323
0.978183422,0.4716053306,1.222776798
0.9815701073,0.4388388925,1.129586288
0.8182826621,0.1221515018,0.8352523789
0.965026959,0.4281878453,1.082254999
0.7475969084,0.08083565051,0.7549490055
0.8138488761,0.1279932593,0.9916985492
0.9542759563,0.1846249825,1.13864301
0.8098877021,0.1202401065,0.8241448712
0.9447337358,0.4639471134,1.070534591
0.9575750928,0.2123984999,1.083875442
0.9758991693,0.1835749069,1.157466002
0.9733965338,0.1794074694,1.156564186
0.9745506354,0.1977477005,1.103307214
0.9807636526,0.2384957143,1.437730799
0.9495753097,0.135606344,1.034730705
0.9637586269,0.1603108124,1.171854469
0.9316502469,0.4178334306,1.173891869
0.9300855839,0.2262807285,1.091729376
0.9387543764,0.1493399734,1.200451449
0.7100573915,0.07986073817,0.7343531945
0.94018799,0.4632983694,1.1247437
0.9409346569,0.4157610435,1.071511089
0.9535728728,0.4864084113,1.133407042
0.7619640017,0.1032905301,0.7735069849
0.9590771801,0.1543814117,1.435912454
0.9353574771,0.1491778472,1.242049992
0.6912917176,0.0714274063,0.7059266149
0.954848399,0.1888020239,1.142510046
0.8917883186,0.2951532624,0.9390401683
0.9632586827,0.1547670731,1.180569877
0.9128950168,0.4441741481,1.080081487
0.8674621927,0.1117906577,0.8953859986
0.9713714212,0.156951426,1.187936072
0.9246920514,0.1253377371,0.9799040768
0.9169153543,0.1964255879,1.075139665
0.9386711035,0.2022978221,1.066639969
0.9402145728,0.4585280273,1.107252207
0.9422860474,0.4353982898,1.035724184
0.9782666314,0.4763775192,1.395108514
0.9227089798,0.1867502962,1.065325822
0.9196995778,0.1525505603,1.269079321
0.9203914517,0.2271080771,1.124468972
0.9389104778,0.3792404086,1.124939964
0.9524308563,0.4618007129,1.134727568
0.9512651097,0.1860110405,1.099891598
0.8201382507,0.09824792981,0.8389401413
