LC_null_raster,LC_forest_motorways_k10,LC_barriers_k10,LC_barriers_k100
92.7427478201324,8.43115889273931,92.7427478201316,92.7427478201324
99.6461380292232,26.6206686620551,119.626077848616,229.499209373805
70.7511171513412,6.75840892701575,82.4975645164965,172.407293703765
69.187177192905,16.3759074301866,69.187177192905,69.187177192905
29.6299458066351,7.31020844070719,29.6299458066342,29.6299458066351
34.2405135174733,4.52708353988929,34.2405135174733,34.2405135174733
76.2405135174943,8.13181190400233,76.2405135174931,76.2405135174943
98.4726577037335,8.95205979124863,98.4726577037326,98.4726577037335
101.637279360876,9.23975266917058,101.637279360876,101.637279360876
5.00000000000234,0.454545454545666,5.00000000000234,5.00000000000234
2.00000000000117,0.181818181818288,2.00000000000117,2.00000000000117
3.8260060026121,0.347818727510191,3.8260060026121,3.8260060026121
5.82700901164328,0.529728091967571,5.82700901164328,5.82700901164328
96.1183063957923,8.79125444372222,96.1183063957915,96.1183063957923
109.412477162063,18.9376757865526,109.412477162063,109.412477162063
93.5239636754921,10.0676540864849,93.5239636754921,93.5239636754921
97.7215405524253,31.7481744278621,112.683594622272,205.408296712809
92.6835946222531,8.65132924156227,92.6835946222519,92.6835946222531
75.2438434688491,7.97977421002973,75.2438434688491,75.2438434688491
59.9916306688036,5.45378460625487,59.9916306688028,59.9916306688036
61.4051351746211,13.4539436228129,61.4051351746211,61.4051351746211
30.8734683511713,7.83148304270998,30.8734683511704,30.8734683511713
127.907369477285,38.6053482268659,150.229279237335,277.941759940627
59.0690148752749,22.519801726256,79.0489546946734,226.186326694986
126.789038746749,41.9591152128871,136.779008656455,226.688737843723
56.2420058636325,10.2510423049832,56.2420058636325,56.2420058636325
123.012837936543,38.7931224551428,142.904360450206,270.119765974124
117.481027034971,12.3007747793352,117.48102703497,117.481027034971
32.7215405523938,2.97468550476307,32.721540552395,32.7215405523938
121.486843908264,37.197982132782,141.466783727706,281.863204312232
120.49386497146,38.0598024987727,142.815774731509,274.041210345725
58.8781381373189,5.35255801248353,58.878138137318,58.8781381373189
127.789063081538,14.5412207184322,127.789063081536,127.789063081538
132.194198256129,12.017654386921,132.194198256127,132.194198256129
25.6540180232936,2.97504245241017,25.6540180232924,25.6540180232936
129.291297384161,35.8371123202306,139.291297384165,229.29129738422
137.235305724758,35.7081854876099,167.205215453894,408.438827651501
128.029576598995,32.6225772733016,139.190531478997,229.100260666265
121.486843908264,29.5150610341484,143.539321301946,243.049764955861
133.951999644831,35.4097031167124,163.921909373944,421.064119573377
124.322888434385,34.5343293703045,154.292798163493,403.823606055913
130.886162209565,37.6673885966092,140.886162209567,230.886162209565
136.839846948189,12.5915012377143,136.839846948188,136.839846948189
35.2839638299137,3.35899625589735,35.2839638299137,35.2839638299137
24.0675225291096,4.61558930497551,24.0675225291084,24.0675225291096
130.848216279403,11.8952923890367,130.848216279402,130.848216279403
150.704801889993,13.7004365354539,150.704801889992,150.704801889993
51.8565856106004,4.97123120204966,64.5045855797217,154.92726967834
131.455919041304,38.1009346301371,153.777828801404,288.51621932648
141.540180232852,12.8672891120776,141.540180232851,141.540180232852
134.012837936546,39.8684841520878,145.173792816596,235.083522004285
135.320873983105,39.3859354205823,149.409291288915,239.319020476605
132.592143954624,40.4122387149481,152.572083774017,254.155065002295
131.223774855062,28.894348234444,142.384729735065,232.294458922334
128.384384476094,37.6839804943021,148.949816780688,285.444684761283
168.004468605341,43.3615100653875,187.362318277473,277.272047464742
173.443722953363,42.7559311917681,183.433692863059,273.343422050328
137.413504505882,14.2213374339645,137.41350450588,137.413504505882
28.7054924079432,2.60959021890393,28.7054924079441,28.7054924079432
118.88616220956,32.9122997735574,130.047117089561,219.956846276829
162.848216279417,14.804383298129,162.848216279416,162.848216279417
141.696432558767,38.8815251296081,164.018342318816,295.243777933021
148.054290664183,47.2662610444258,158.04426057388,247.953989761148
142.308036046622,50.5286185396403,158.097099128071,257.437873311769
170.130486582286,32.1849747262433,180.12045649203,270.03018567972
161.616705508436,28.0063211565327,171.606675418131,261.516404605401
166.810270349257,15.1645700317508,166.810270349255,166.810270349257
175.578126163031,16.0368304704256,175.578126163029,175.578126163031
113.877792878339,26.7911623200615,132.65015006532,222.559879252588
116.396765843422,27.396073049451,128.72870569373,218.638434880998
114.789063081532,11.4001021035037,114.78906308153,114.789063081532
186.40075354478,41.0826236755803,216.370663273918,423.762767764214
176.780693750326,35.0723520556963,187.941648630327,277.851377817596
189.56975683181,17.2336142574374,189.569756831808,189.56975683181
58.5106036338787,5.31914578489813,58.5106036338779,58.5106036338787
175.632593673311,39.7264030472817,205.560713848997,335.330206086817
192.713804636481,41.6565374111884,222.68371436557,431.349263258394
178.202567587379,53.6236023971587,193.991630668826,293.332404852525
22.7215405523906,2.24786090777648,22.7215405523898,22.7215405523906
154.991630668845,14.0901482426224,154.991630668844,154.991630668845
187.059153197958,36.1911732409265,198.220108077959,288.129837265228
195.70797186178,56.0980182554891,205.697941771522,295.607670959212
183.848200377943,39.9457213651721,223.808080016821,368.032857880583
185.646282107379,35.8409156233984,195.636252017074,285.545981204344
184.164621657219,16.8174209698972,184.164621657217,184.164621657219
182.09709912812,16.8550122886078,182.097099128118,182.09709912812
182.893816688039,40.7638112340573,202.87375650743,339.954116973253
184.08369041697,56.4928976139173,194.073660326667,283.983389513935
181.820276104767,40.6662166355783,201.800215924159,338.880576389994
185.53898447616,39.1387436389053,195.52895438588,285.43868357315
131.856585610639,12.362875515349,131.856585610636,131.856585610639
68.909897600446,29.4967847490376,88.8898374198849,265.975389776482
135.577275665377,35.5574554822116,165.547185394512,406.780797592109
29.799927767923,7.73008939392619,29.7999277679222,29.799927767923
153.24015235705,46.783934468729,163.230122266747,253.139851454015
151.593981559783,37.0135196544348,181.563891288891,431.680191666499
111.848216279397,34.9492154206774,121.848216279403,211.848216279455
53.7890630815033,9.49053193250124,53.7890630815022,53.7890630815033
147.237134896656,19.1834392234616,147.237134896655,147.237134896656
48.405135174617,4.65746298059655,60.4726577037094,157.46779517014
193.27455872175,45.6015305605442,217.352945937305,397.172404312684
202.032882215586,42.6054685844385,222.012822034979,326.911863382071
201.895654293191,42.868076029844,231.865564022334,423.551830845685
194.010975996644,36.8010600489787,204.000945906389,293.910675094079
192.548549564105,18.6321531580651,192.548549564103,192.548549564105
194.455919041326,44.010022233476,206.212396496787,296.212396496841
151.892155928965,19.305162942874,151.892155928964,151.892155928965
205.696432558788,44.8815218238561,215.696432558793,305.696432558847
58.0970991280612,17.0680003454413,58.0970991280604,58.0970991280612
207.894531540837,20.3279729783634,207.894531540836,207.894531540837
57.5401802328202,5.23092547571093,57.5401802328194,57.5401802328202
212.064641678762,45.0618420723853,232.044581498155,356.83998355783
218.69676191629,56.3858614325952,228.686731825986,318.596461013255
216.953684738704,19.7230622489733,221.953684738709,266.953684738704
68.2299697553122,6.42881953130983,68.2299697553122,68.2299697553122
184.413504505905,52.4654513413155,203.510603633916,298.716332759417
37.0000000000175,3.66436691332437,37.0000000000175,37.0000000000175
62.4135045058463,7.02517635960541,62.4135045058452,62.4135045058463
173.900020021651,39.5688963516762,211.289275464576,341.058767702396
64.5530509372793,5.8684591761163,64.5530509372793,64.5530509372793
169.173279144682,39.5164896392069,189.153218964074,326.233579429909
184.869423547146,53.1488892030913,196.030378427149,285.940107614417
217.350450582074,79.0773037742335,227.350450582076,317.350450582075
213.56454903899,45.5420156746573,233.544488858383,335.127470086693
207.293287500731,42.0770929217893,247.253167139536,392.648929973708
223.044573064887,44.1697030956563,253.01448279406,430.648929973722
171.466623748136,39.3476785086294,199.736713864439,329.506206102259
192.937435413373,36.3841059131438,202.927405323118,292.837134510808
155.780846261681,38.9342649298961,175.760786081074,297.240128021984
151.361315268455,25.2053006864095,151.361315268454,151.361315268455
166.5022343027,43.567767792707,176.502234302703,266.5022343027
30.0444533214802,3.21553921402306,30.0444533214802,30.0444533214802
169.810270349258,15.4372973044782,169.810270349257,169.810270349258
166.73437848894,42.1665259200543,177.895333368989,267.805062556679
186.358819913281,65.579706391876,196.358819913286,286.358819913282
45.2530389629399,4.11391263299479,45.2530389629399,45.2530389629399
191.905684383468,56.893578200431,201.895654293164,291.805383480433
162.502234302698,32.1889403723976,173.663189182699,263.572918369968
25.1985555511991,4.36558279792438,25.1985555511991,25.1985555511991
178.385059092672,61.0129579514907,188.375029002417,278.284758190104
116.500894467878,35.8018144918713,136.480834287272,264.592296465721
190.769459470154,36.4531501388294,200.759429379899,290.669158567589
135.53181090163,45.0575716395934,146.692765781678,236.602494969369
95.7246936576273,8.77760988066674,95.7246936576265,95.7246936576273
211.661993426031,44.8680607195821,231.641933245424,333.224914473754
144.561387500568,40.0004341917228,155.722342380616,245.632071568307
134.843699004686,35.490766694876,169.808593688763,392.471100786169
158.350450582055,40.5773416441521,173.024360373016,262.934089560707
166.675225291059,43.4238144775163,176.675225291062,266.675225291059
169.024191960085,45.0335216968052,193.999116734326,380.17941694228
218.502234302725,43.7706551327013,229.663189182774,319.572918370465
146.915738808509,30.7719862365621,158.076693688511,247.98642287578
140.882294251588,37.4768478172457,160.86223407103,300.429639625885
137.181656909201,35.7033083225592,177.141536548127,336.281740729249
160.892164362278,37.8588090001117,200.852044001203,348.589776775818
184.328215970539,36.3240114507368,194.318185880235,284.227915067504
178.645648692131,26.1293990064006,178.645648692129,178.645648692131
69.3989487075698,6.61077193537686,69.3989487075698,69.3989487075698
171.869423547142,22.2317798428486,171.869423547141,171.869423547142
94.2993298896258,19.5242072017399,94.2993298896266,94.2993298896258
180.171281559891,39.6114560180765,220.131161198742,373.138326339843
181.331224997624,40.9232174548188,211.301134726762,420.00328128167
151.626735598713,39.7069358933613,171.606675418105,313.661126062103
134.694611820128,35.8540383279576,175.483506488791,330.281740729247
171.62054069846,44.6737116982387,195.076837766703,284.986566954394
178.292444471341,57.8424176799366,190.048921926798,280.048921926857
182.849203386963,42.2442710588843,202.829143206357,330.111590355105
20.8945315407482,1.89950286734074,20.8945315407493,20.8945315407482
209.194198256164,76.8857116246586,219.194198256164,309.194198256165
118.240513517513,42.0375467831103,134.856585610609,233.37035078266
89.000000000042,9.51937920192751,89.0000000000408,89.000000000042
181.56138750058,43.3640705553609,193.628910029666,285.074342411552
40.6189127073479,20.1645871908049,48.5154502661637,112.123153028244
103.024882478102,32.5981470106422,132.994792207237,388.380524951148
98.316212630235,26.3016754205411,98.3162126302358,98.316212630235
192.59747149082,58.9837698513657,204.353948946276,294.353948946336
89.5022343026724,8.1365667547884,89.5022343026716,89.5022343026724
226.211545999082,40.7130016913884,236.201515908808,326.111245096077
200.434711773619,18.2213374339655,200.434711773616,200.434711773619
199.059609767118,42.9235499317855,209.049579676863,298.959308864553
213.075497931847,42.8156547737696,243.045407661048,416.581407444617
88.7427478201308,8.06752252910279,88.7427478201299,88.7427478201308
207.531810901655,21.8796534603658,218.692765781703,308.602494969395
209.244982122813,57.2103283119098,220.405937002815,310.315666190085
197.34510714444,41.850997913692,219.812092052906,349.581584290727
207.48416423874,45.404061701084,227.464104058134,351.430491088118
151.414964084067,39.6053482268663,172.565888873813,308.475264369235
229.751236894752,55.9464523411601,249.731176714145,351.314157942388
86.3937568163271,20.3347675159134,86.3937568163271,86.3937568163271
90.7923930328523,37.7933364700189,110.772332852246,246.344930297963
92.5401802328317,8.41274365753016,92.5401802328309,92.5401802328317
92.0359155773893,19.279423410514,92.0359155773893,92.0359155773893
88.6453118663463,15.9562886826751,88.6453118663472,88.6453118663463
125.493864971461,38.461121363759,147.815774731511,276.113747919955
152.548549564085,15.8552745089361,152.548549564084,152.548549564085
100.578126162995,9.14346601481793,100.578126162994,100.578126162995
152.523441570412,40.0476135521846,168.95382881683,258.86355800452
204.042735459733,57.8462164746919,214.03270536943,303.942434556698
123.717504181533,34.4792944382308,153.687413910646,414.342579020992
203.101567733387,51.575652350271,220.117447464911,310.02717665218
197.079686814161,59.0249852693056,207.069656723858,296.979385911126
180.207036192645,60.400954126799,190.207036192645,280.207036192704
224.523441570436,46.4698973062867,244.523441570446,336.132990370446
204.68806322757,45.428570959366,226.434510592778,406.344239780521
121.126675727026,36.5546146404757,131.126675727029,221.126675727025
105.780693750295,9.72351037925543,105.780693750294,105.780693750295
65.7806937502818,24.8483386890233,65.780693750281,65.7806937502818
122.95368473866,30.0284399599683,134.114639618662,224.024368805931
120.185828924901,10.9792110372775,120.1858289249,120.185828924901
118.012837936541,10.7284398124128,118.01283793654,118.012837936541
121.126675727026,23.5144762203586,121.126675727024,121.126675727026
70.7806937502834,6.43460852275304,70.7806937502826,70.7806937502834
18.9809428284981,1.72554025713619,18.9809428284981,18.9809428284981
68.1941982561067,6.19947256873698,68.1941982561059,68.1941982561067
