CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8635239118,0.1463516845,0.9837843015,1.4276712
0.8718271462,0.1146294531,0.8788833107,0.9013862661
0.8247578571,0.4162797885,0.8770731888,1.154033707
0.8271922312,0.1021736729,0.832612587,0.8492464299
0.7161146242,0.272909022,0.7183418408,0.723764772
0.7320153327,0.07991925955,0.7336704501,0.7379248769
0.842092679,0.1491207689,0.9121822836,1.237099547
0.8667859209,0.2783093256,0.9574650696,1.245474602
0.8777663536,0.2645781954,0.8945151833,0.9441878468
0.493308391,0.04543740242,0.4933895391,0.4935862511
0.3773243191,0.03442109168,0.377339214,0.377374589
0.4583674132,0.04196089008,0.4584171694,0.4585340495
0.483203918,0.04459874028,0.4832740108,0.4834388776
0.8742267108,0.1138523355,0.8822866624,0.9086008636
0.8800653287,0.2058041023,0.9814061665,1.13308791
0.8594056288,0.1067743852,0.8658756552,0.8865976504
0.8727948764,0.1993825869,0.9058607619,1.093743274
0.8597138961,0.3963223625,0.8683093137,0.8927858259
0.8362850548,0.102637939,0.8412143543,0.8562895725
0.8018480693,0.1028887961,0.8064423311,0.8199540565
0.8055011333,0.09462670512,0.8094272897,0.8211327348
0.7161020134,0.08349290222,0.7175731904,0.7212044472
0.9100908335,0.1733181115,0.9226558289,0.9639926519
0.8000770577,0.0941655064,0.8038638944,0.8150928148
0.900258621,0.1524720757,0.9675235808,1.3295503
0.7907629477,0.1337454174,0.7963532985,0.8107049489
0.9025056658,0.1788870616,0.931864644,1.107914797
0.8994120323,0.1255104612,0.9098777177,0.9449347458
0.725890368,0.0811718302,0.7274602982,0.7314140044
0.9029550479,0.1820643884,0.9448408025,1.147906557
0.9035601515,0.1832681258,0.9337311344,1.112853486
0.8011613042,0.1010573134,0.8045647167,0.8140962824
0.9079399384,0.2461911253,0.9469565375,1.102860869
0.9060540168,0.1876099828,1.11664078,1.679386174
0.6926262955,0.0732471753,0.6937001408,0.6964555675
0.9072734895,0.1554495022,0.9638182142,1.311771162
0.9152577292,0.4478450583,0.9369505595,1.004226793
0.9076270873,0.1261928639,0.9196537343,0.9602956428
0.9040825458,0.2968572423,0.9325427662,1.104325908
0.9091859434,0.1803532021,0.9823096599,1.219760903
0.900163802,0.1471338553,0.9613019752,1.338767351
0.9068515814,0.1382380804,0.9169573867,0.9513302097
0.9152018322,0.125222559,0.9276465337,0.9699095685
0.730760278,0.3197986983,0.7337407215,0.7409632098
0.6764263712,0.2312355225,0.6773662145,0.6796203714
0.9051201718,0.4892050124,0.9974101363,1.262394206
0.9261475828,0.450087364,0.9513513882,1.028101718
0.7843332838,0.09359682227,0.7876839713,0.7974388736
0.9171320211,0.3926259977,0.9290359118,0.9697163748
0.9162790162,0.1484375992,1.938266872,10.57934692
0.9122702992,0.2101176481,0.9405829567,1.110406212
0.9155445755,0.2129916398,0.9429633319,1.110102589
0.9092816581,0.1580045053,0.9845656802,1.344190435
0.9091630227,0.1303970767,0.9220702073,0.9656827649
0.913261026,0.1462236225,0.9680741767,1.322765671
0.9486090275,0.2097817629,0.9716172367,1.082058505
0.9467200773,0.151275696,0.9915683016,1.207159778
0.9236895509,0.1861025933,0.9458659769,1.063997468
0.7059695858,0.1402698109,0.7087919955,0.7151043725
0.8929134055,0.1169535994,0.9014852725,0.9301338866
0.936362857,0.2359079511,0.964277992,1.049758369
0.9251144077,0.1537729115,0.9882335829,1.227458717
0.9248550607,0.148950424,0.9896715976,1.356808153
0.9258711029,0.1247857538,0.9393147955,0.9843000851
0.9496612942,0.1693583904,1.009892337,1.277499577
0.9350265,0.3156759225,0.9627730173,1.126734064
0.9389761503,0.4931687563,0.983679764,1.1866732
0.9501479238,0.4724861934,0.9682241359,1.07223624
0.8927597202,0.1461419628,0.9563234582,1.337948938
0.8924340084,0.1448940061,0.949681911,1.317790507
0.8921931168,0.1165665571,0.9007030069,0.929117947
0.9565194424,0.4334153063,1.020262846,1.366614489
0.9484988706,0.1338612348,0.9719307394,1.038871531
0.9565777728,0.2620450247,0.9863345716,1.15616963
0.7961445819,0.09265490959,0.7994026886,0.8086749332
0.9540622863,0.2044424075,0.9715801353,1.073220363
0.9633345233,0.4299839496,0.9809367332,1.082315396
0.9547801571,0.1354362483,0.9835187605,1.063277152
0.6729372973,0.07058548678,0.675973154,0.6817241444
0.930783683,0.1294676719,0.9448361729,0.9915042567
0.9570434814,0.1527760197,0.9925452758,1.181261462
0.9698760797,0.2092385688,0.9942477321,1.145362971
0.9555189479,0.1523220409,0.9916355039,1.182369664
0.9553905725,0.1619576833,0.9995719898,1.222011744
0.9562704393,0.1861250273,0.9816989873,1.13820843
0.9558188847,0.1548826592,0.9968006515,1.205216482
0.9544148492,0.4780030168,0.9793230773,1.133881335
0.9535965465,0.1549029287,1.019340481,1.421792235
0.9528034416,0.1539675321,0.9875882363,1.172230878
0.9531329618,0.1358796478,0.9744501898,1.044495397
0.9097773177,0.1475427736,0.9638160604,1.322279399
0.8240684265,0.4211857324,0.8709533249,1.144403897
0.9146653594,0.1234089702,0.9256161025,0.9629624304
0.7159349122,0.07891024014,0.7205447882,0.7296289514
0.9341677563,0.3950209051,0.9535083741,1.063441916
0.9274668055,0.2342772658,0.9553998214,1.091617492
0.8848245618,0.2174133403,2.018717651,11.53704455
0.7843899376,0.1470727832,0.8788702656,1.345961246
0.9229700281,0.1990857553,2.046204679,11.47693551
0.7811900046,0.08904662744,0.7842120784,0.7929329397
0.9668528213,0.154848508,1.073073222,1.528272059
0.9657428781,0.1564388134,0.9992809849,1.182197298
0.9680539561,0.5052396986,0.999060454,1.168643986
0.9658030647,0.4357211083,1.039989712,1.424885471
0.9662053178,0.1546086894,1.000585315,1.187627568
0.9623193958,0.1393141409,0.9895005304,1.076036799
0.9262612913,0.1673480485,0.9623067281,1.139961246
0.9694378182,0.343296012,1.167811109,1.500541791
0.79817054,0.1038941338,0.8014877216,0.8106472007
0.9784709854,0.2601842065,1.002700335,1.152278323
0.8034539306,0.4047225384,0.8849100005,1.190387273
0.97626735,0.3960468931,1.000571447,1.15062955
0.9787467344,0.2012621688,1.049316215,1.415375664
0.977438919,0.1932942488,1.008044317,1.179938466
0.8187860632,0.0988823626,0.8235225124,0.8379255242
0.964165917,0.2184309285,0.9835152274,1.088425983
0.7475534024,0.1302607003,0.8558373191,0.9301878095
0.8154112358,0.09740028469,0.8198627536,0.8333335108
0.9564181321,0.2007706133,0.9785812638,1.088379759
0.8105023035,0.1833442135,0.8584080754,0.9261981697
0.9434297865,0.3723527375,0.9688550945,1.126536225
0.9579959034,0.4842501074,0.983631558,1.130715158
0.9764079739,0.1596383536,1.009078832,1.191239929
0.9735390589,0.1589611707,1.009638779,1.208920363
0.9717971117,0.1439448958,1.018538318,1.144268338
0.9797768787,0.3399558743,1.010556832,1.183675602
0.9509805547,0.4535468263,0.9761252382,1.097822331
0.9645477106,0.1452027082,1.021797424,1.137295373
0.9321239225,0.2938465372,0.9570076698,1.096979648
0.9286634243,0.3703857739,0.9558270093,1.122110655
0.9390980006,0.4032786426,0.9568057283,1.018095909
0.7073963548,0.08303947572,0.7087378978,0.7120245743
0.9409579308,0.157160692,0.9948572447,1.316941533
0.9404186923,0.1627169612,0.9725591635,1.145163757
0.9536505185,0.1524012874,0.9897183648,1.179688556
0.7617201306,0.08979638333,0.7979602782,0.8401817338
0.9619238077,0.2145149294,0.9863439237,1.104929888
0.935443358,0.4029015691,0.9522887372,1.009817172
0.6908602632,0.08360907415,0.6958306009,0.7048287203
0.9546437826,0.1516958998,0.9921049377,1.187806898
0.8925832131,0.124060746,0.9026070537,0.9359630469
0.9640258116,0.4575935843,0.9911404947,1.151881813
0.9126527756,0.1635192584,1.014796907,1.444885606
0.8677762802,0.228779776,0.8810074852,0.9177062735
0.9742200463,0.2337122408,0.9911124492,1.089545065
0.9249860036,0.1272697247,0.937656488,0.9807023461
0.9164831056,0.1475960149,1.867220511,9.947799106
0.9376722682,0.1761747784,0.9635275981,1.123700812
0.939253124,0.1531357318,1.004040417,1.399754459
0.94275597,0.1551277964,1.014703628,1.427397497
0.9798247537,0.473233466,0.9967609403,1.095111246
0.9214591358,0.1770072809,0.9538088632,1.129419778
0.920697587,0.1851941595,0.9437277485,1.064526482
0.9204873453,0.1561789122,0.9772464561,1.340418542
0.9398877396,0.1873041661,0.9655136806,1.124368601
0.9530240508,0.1516727175,0.9928355399,1.196158025
0.951087656,0.2531808945,0.9775641894,1.138418533
0.8184533736,0.1391161418,0.9677610683,1.095633103
0.9458533545,0.3515095745,1.006308627,1.275296244
0.8650686923,0.2128775972,0.9851217028,1.436916439
0.9521550112,0.4101677631,1.105825955,1.61616747
