CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8623037246,0.1773315958,0.8982777117,1.095807238
0.8707537898,0.1140309024,0.877715118,0.8998939037
0.8261821193,0.1580147171,0.9271540357,1.275475779
0.8286729776,0.109110745,0.8350379844,0.8542953669
0.7159349122,0.07891024954,0.7205447881,0.7296289513
0.7320090501,0.1076403553,0.7539701843,0.784807152
0.8403724211,0.4181834016,0.8679920785,0.9239250367
0.8664091359,0.4494658675,0.909320304,1.119658031
0.8771658875,0.1181668774,0.8847514957,0.9090577044
0.4933083909,0.04543740201,0.4933895471,0.4935862511
0.4170626094,0.03808842871,0.4170888189,0.4171512999
0.4613158895,0.04239688335,0.461367411,0.4614891728
0.4933080388,0.04574187356,0.4933883319,0.4935738244
0.8736250551,0.1334816223,0.8813588528,0.9054717637
0.8815426768,0.37016838,0.9684275332,1.37373978
0.8609264239,0.4241235039,0.8809694545,0.934034085
0.873200237,0.1112640856,0.8802725322,0.9032490338
0.8601101113,0.1070750773,0.8667243816,0.8879458116
0.8373700055,0.1041130471,0.8432756837,0.8616565947
0.8013309161,0.2453195097,0.8064389732,0.8200716805
0.8048156032,0.1462311601,1.012745171,1.483189926
0.7157213339,0.1104971367,0.7177064375,0.7225790349
0.9098361228,0.4452664231,0.9339033244,0.9996929061
0.7995120616,0.1070344174,0.8028837033,0.812183605
0.8999802029,0.4415105548,0.928748499,1.092760782
0.7912859159,0.3742693421,0.7984783053,0.8161991285
0.9032112469,0.1184723257,0.9131890407,0.946647494
0.8991818093,0.1449481006,0.9531232252,1.311045213
0.7244503941,0.07747944354,0.7261023788,0.7305964775
0.9033745111,0.1467656013,0.9617873217,1.330713688
0.903567379,0.1304948178,0.9158678345,0.9571383711
0.8013484892,0.3536962286,0.8084177977,0.8264346415
0.906427014,0.2213770577,0.9362115009,1.111243767
0.9064790144,0.173657612,0.9349268819,1.107289517
0.6923170166,0.0757396376,0.6935395211,0.6967807294
0.9067845811,0.302217887,0.9386096201,1.079940951
0.9145292974,0.2337106249,0.9803854203,1.37986354
0.9076608165,0.1537928853,1.045897703,1.478757042
0.9058897862,0.1457517192,0.9193499511,0.9643299936
0.9090029602,0.3103646149,1.051762661,1.560525533
0.9006793875,0.1542969659,0.9628775606,1.319047633
0.9062323641,0.2582442028,0.9357040331,1.092540162
0.9150711459,0.1856541823,0.9389811342,1.064378226
0.7286441637,0.3347723302,0.7471328071,0.7734394073
0.6784743123,0.0690521904,0.6794078705,0.6818263027
0.9050689148,0.180014905,0.9342746819,1.109732119
0.9251144077,0.1537729126,0.988233582,1.227458447
0.7814789309,0.102909111,0.8184717553,0.8655923906
0.9169774857,0.2382242561,0.9493878568,1.117571878
0.9162507063,0.1531236091,1.011728357,1.316920315
0.9126245829,0.1534570936,0.9710093002,1.31740867
0.9163322582,0.1272571428,0.9275345976,0.9659855892
0.9084041096,0.1834715206,0.9390624372,1.119811203
0.9079101062,0.146053298,0.965216757,1.327470812
0.9125044132,0.2359835738,0.9414458656,1.112942361
0.9483549146,0.4829153699,0.9745931921,1.124428578
0.9467624811,0.1963833467,0.9735290742,1.136012985
0.9223177947,0.1497331421,0.9850638534,1.242787741
0.7091393634,0.3174589497,0.7163030874,0.7286671281
0.8926755627,0.2134133306,0.923657021,1.104547436
0.9354760076,0.1808266122,0.9613637163,1.121561318
0.9261005235,0.1257400179,0.9397596328,0.9858983989
0.9241066262,0.4407872173,0.9518448204,1.117996712
0.9247383145,0.1740421128,0.951468462,1.116116232
0.9505914612,0.2219450019,0.968444196,1.071397608
0.9351722792,0.1555966905,0.9738948559,1.161884461
0.9384739951,0.156747957,0.9921269414,1.314019374
0.9485556026,0.158677135,0.9825969938,1.163275722
0.8913399304,0.1533225366,0.9791164141,1.397995827
