CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8628688779,0.4542193669,0.9251775884,1.170070689
0.8715963911,0.409950383,0.892694779,0.950536173
0.8247446735,0.1675235921,0.9887376931,1.366918822
0.8270793392,0.1487108592,0.9001358975,1.007630381
0.7173273571,0.3387758222,0.7270100429,0.7429842021
0.7314851351,0.08395664644,0.737389762,0.7490715911
0.8405364352,0.1743323955,0.8840112648,1.104385141
0.8663003524,0.4007166224,0.8757519735,0.9025631103
0.8766764707,0.4344047412,0.9128999421,1.10773826
0.4933083909,0.04543740229,0.4933895453,0.4935862512
0.3646429751,0.03327922892,0.3646550152,0.3646819003
0.4233996866,0.03881183819,0.4234323235,0.4235078149
0.4994979403,0.04593772611,0.499600584,0.4998279444
0.8739595366,0.1457395329,1.040463737,1.489609973
0.8802690533,0.1149482061,0.8887167662,0.9164899728
0.858894905,0.385879646,0.8824259517,0.9389983687
0.8732709827,0.2010362871,0.9089309303,0.9823126015
0.8594218012,0.3428383561,0.8672751764,0.8923000529
0.8358895319,0.1012322308,0.8412295234,0.8578244794
0.8011613043,0.1010573014,0.8045647168,0.8140962826
0.8052735359,0.1895381091,0.8106014695,0.8248874605
0.7216848365,0.3490357111,0.7263696516,0.7357289251
0.9099805538,0.187638365,0.9370528148,1.07008574
0.7998672496,0.1305042257,0.8033680865,0.8128642477
0.9001228791,0.3481833474,0.9391363338,1.138679854
0.7937064126,0.1896952645,0.8538264266,0.9245632039
0.9025690165,0.120161582,0.9127238897,0.9467539294
0.898493571,0.1452463055,0.9533440325,1.314946287
0.7248236722,0.3562785032,0.7299979188,0.7402029771
0.9042628179,0.1968395844,0.9207949932,0.9738796297
0.903370478,0.1482482833,0.9678410649,1.354143751
0.8005730284,0.3297494583,0.8801486469,1.333888535
0.9064959884,0.4512701821,0.9373991308,1.115485416
0.9064212707,0.4023574488,0.9354550013,1.108273284
0.690825317,0.07092073187,0.6955301528,0.7040981493
0.9069108073,0.1251594273,0.9186558714,0.9583114788
0.9156505202,0.1872308279,0.9413240661,1.068801168
0.906897562,0.1779402213,0.9354611252,1.108332989
0.905204707,0.1679566593,0.9915041251,1.386129747
0.9090669172,0.1457905905,0.9624439828,1.31611939
0.9002561142,0.1454991958,0.956063287,1.318242602
0.9067201392,0.1468501402,0.9613414989,1.32161739
0.9148806523,0.1256478023,0.9273937743,0.9699199512
0.7276915625,0.3572766252,0.7326275688,0.7426276468
0.6801263969,0.09052510092,0.6819155986,0.6858058364
0.9050964366,0.1454380143,0.9587378144,1.314188224
0.9253106442,0.1797080979,0.9560357323,1.127767457
0.7825428981,0.1570748173,0.7941484706,0.8190161518
0.9171761867,0.2160920044,0.941367066,1.00978554
0.9160339222,0.1467203524,0.9710991286,1.325939784
0.9125380473,0.289184371,0.9401862004,1.108960488
0.9167182257,0.1506764706,0.9698936373,1.300114729
0.9092385702,0.1224744397,0.920409762,0.9580099942
0.9083132397,0.1248108981,0.9200916676,0.9599021388
0.9140403304,0.1859425518,0.939520139,1.067497956
0.9467166749,0.1798522709,0.9720891554,1.129522698
0.9466854055,0.1633559261,1.001085823,1.32457431
0.922795379,0.1496487581,0.9802569648,1.339901925
0.7129047471,0.0799197821,0.714482379,0.7187349655
0.8922767695,0.4212618807,0.9228432892,1.102246127
0.9357183187,0.1277261867,0.9513409953,1.003138682
0.9263255639,0.1525386608,1.006395699,1.363434248
0.9244348443,0.1476855017,1.005757533,1.387388003
0.925560808,0.124861935,0.9384719972,0.9814724968
0.9512414637,0.2726243625,0.988377564,1.168917949
0.935795952,0.1532967145,1.016698772,1.429181464
0.9389800857,0.1882881156,0.957718699,1.065252204
0.9502248543,0.2734165422,0.9886494517,1.171578053
0.8917917662,0.1160092281,0.9006463876,0.9301180108
0.8923667332,0.1242480554,0.9024314575,0.935911701
0.89179937,0.1166489675,0.9003112565,0.9287165533
0.9563319764,0.1411018295,0.9957984747,1.089275046
0.9483662471,0.1574793493,1.018200251,1.433835029
0.9567720718,0.2622695837,0.9844452418,1.148187874
0.7951803711,0.1423700361,0.7986933231,0.8080878958
0.9529417733,0.1550665728,0.9871164708,1.169421597
0.9618358544,0.2070134786,1.075002917,1.578878297
0.9551116669,0.184975283,0.9773777523,1.091989607
0.6671417943,0.06899254857,0.6692364802,0.673434606
0.9297417366,0.1760372796,0.9629735004,1.136437718
0.9580781523,0.4410253274,0.9943230231,1.143559116
0.9692597095,0.2977216397,0.9955878785,1.151428476
0.9551635577,0.3843746068,0.9800287858,1.134535819
0.9559419826,0.1924608075,0.9741056609,1.07668943
0.958017977,0.2143197389,0.9774619532,1.082812222
0.9551862314,0.1732372675,1.000380704,1.228188709
0.9547881701,0.1381476124,0.9762349698,1.048405342
0.9522214028,0.4484511608,0.9782540863,1.135470183
0.9543226387,0.2617723659,1.013277081,1.224194113
0.95346846,0.4453611007,1.004535545,1.138735248
0.9098854129,0.2106477775,0.9382998436,1.108805633
0.8250827803,0.1338822451,0.8295608928,0.8422374485
0.9146593266,0.1212400034,0.9258022998,0.963296748
0.7178349259,0.07680541757,0.7192490158,0.7228709711
