LC_null_raster,LC_forest_motorways_k10,LC_barriers_k10,LC_barriers_k100
92.3755585756982,12.3596916503463,92.3755585756959,92.3755585756982
95.3937652495962,31.9797740834761,115.373705069082,271.96702044526
70.1266757270068,25.4909319197635,70.126675727006,70.1266757270068
71.5485495640468,7.10587469610692,71.5485495640456,71.5485495640468
30.4380660596287,8.93607195337413,30.4380660596287,30.4380660596287
33.8495645473921,3.07723314067201,33.8495645473929,33.8495645473921
78.4347117735684,7.13042834305167,78.4347117735675,78.4347117735684
96.2018855025651,31.9778745583209,126.171795231701,383.899497916222
103.132180109283,34.7309774894853,123.112119928724,292.430811047776
5.82700901164328,0.529728091967571,5.82700901164328,5.82700901164328
2.82700901164245,0.257000819240223,2.82700901164163,2.82700901164245
4.4104954787424,0.400954134431128,4.41049547874323,4.4104954787424
5.24051351745997,0.476410319769088,5.24051351746079,5.24051351745997
103.886162209553,9.44419656450495,103.886162209552,103.886162209553
107.679903510403,33.021330740852,137.649813239538,393.621038468609
86.808264331175,20.4795336919469,86.808264331175,86.808264331175
102.17497267169,32.0497748831674,122.154912491083,246.950314550774
92.1941982561142,34.4943068820594,92.1941982561134,92.1941982561142
76.616072093147,10.4408891951962,76.616072093147,76.616072093147
58.4810270349431,7.1482600356918,58.4810270349419,58.4810270349431
61.5781261629803,5.59801146936185,61.5781261629795,61.5781261629803
30.856585610593,4.84634411169881,30.8565856105938,30.856585610593
130.839846948187,11.8945315407443,130.839846948185,130.839846948187
55.2966576882749,6.7148422023526,55.2966576882749,55.2966576882749
122.531810901625,11.1392555365113,122.531810901624,122.531810901625
56.0720239023594,10.4172252159526,56.0720239023594,56.0720239023594
126.991630668832,11.5446936971668,126.991630668831,126.991630668832
121.346792238188,41.3842077844783,131.336762147885,221.246491335153
32.0970991280521,2.91791810255019,32.0970991280521,32.0970991280521
123.548549564072,14.0486358148879,123.54854956407,123.548549564072
126.818639680465,31.0873490480697,137.979594560467,227.889323747735
56.299666715361,6.80476385004927,56.299666715361,56.299666715361
132.708477100294,45.0251935642564,142.698447009991,232.608176197259
129.578126163009,31.6702125469577,140.739081043011,230.648810230279
24.9620540698498,2.26927764271361,24.9620540698498,24.9620540698498
125.375558575713,32.9481664050329,139.510603633925,229.754278689547
129.215405523845,38.1227994953606,151.537315283944,285.104720838716
131.578126163011,11.9616478330011,131.578126163009,131.578126163011
121.537668976188,34.9157662949541,151.507578705371,389.425130784097
131.270090116455,12.2343751057291,131.270090116453,131.270090116455
122.29129738416,35.7468364043734,132.291297384161,222.291297384218
132.434711773587,12.0395192521444,132.434711773586,132.434711773587
136.097099128097,48.055968146681,146.097099128097,236.097099128155
31.9679037111502,3.35899625589743,31.9679037111502,31.9679037111502
23.0514743846646,2.09558858042406,23.0514743846646,23.0514743846646
130.635939526067,35.1082431059137,160.605849255175,413.064119573375
144.028372409095,38.3483474076257,164.008312228536,301.088672694287
48.6456486920753,6.05571744019103,48.6456486920753,48.6456486920753
139.477825260264,37.6545029848583,159.457765079658,287.569227258096
137.086218540192,45.7757424654925,147.076188449935,236.985917637624
135.945315407447,12.3586650370406,135.945315407445,135.945315407447
138.097099128099,12.7046470137621,138.097099128097,138.097099128099
128.253351454003,43.2588738305045,138.253351454003,228.253351454062
133.713171221208,12.1557428382918,133.713171221206,133.713171221208
138.681564269434,46.9491232704914,148.67153417913,238.581263366399
165.485495640257,41.2259821039884,184.257852827285,274.167582014974
176.792537110976,52.4106803041834,186.782507020675,276.692236207944
143.27009011646,33.7732160960626,154.431044996461,244.34077418373
28.240513517471,2.56731941067918,28.240513517471,28.240513517471
118.212573342845,34.1385259488461,148.182483071997,406.873892152599
153.335590726051,44.7183398730577,163.325560635793,253.235289823483
150.877792878352,48.3629058064265,150.87779287835,150.877792878352
149.367189244495,31.6714891039017,160.528144124497,250.437873311765
150.138687500594,19.145756722112,150.138687500593,150.138687500594
178.953684738687,16.2685167944262,178.953684738684,178.953684738687
160.71317122122,43.1073574743413,170.713171221219,260.71317122122
160.869423547138,54.4670941756482,170.869423547138,260.869423547196
179.223774855079,33.709080422614,190.384729735081,280.29445892235
117.54018023284,36.2822951379127,127.540180232846,217.540180232841
117.574435051136,33.9208336081924,147.544344780244,403.515570009353
112.531810901621,26.3680697724914,135.402615484667,225.312344671936
189.223774855084,17.2021613504624,189.223774855082,189.223774855084
166.726009157717,35.0905416450902,189.954486566808,284.190482809248
183.382867795182,57.5906468629483,195.139345250638,285.139345250697
56.0675225291247,6.35113022189171,56.0675225291236,56.0675225291247
183.666855959845,41.9331504445744,194.827810839848,284.737540027117
194.977218948685,57.0220786100514,204.967188858381,294.87691804565
173.485512506806,39.2297538395299,213.445392145732,344.78933533603
22.1270209859818,2.1180005414808,22.1270209859818,22.1270209859818
152.560224511926,43.6178427403966,162.550194421622,252.459923608891
177.481500470693,39.8944854834073,215.69977094331,345.46926318113
206.783341616885,43.0373285300107,226.763281436279,334.149367872445
187.420645312439,42.0043561386996,217.390555041589,412.589776775849
175.030033168168,38.6489357180886,197.08251056185,296.592954215765
177.726026024261,62.3458075291267,187.715995934004,277.625725121693
182.337612645577,36.9708519140088,193.498567525577,283.408296712847
178.874110199797,40.0210863678713,206.315185286409,336.084677524229
174.144545575209,39.5911259474542,209.046755929055,338.816248166876
184.784513038754,41.2989643535678,220.143020460938,398.243794799117
181.510242473427,58.6185482685686,191.500212383124,281.409941570392
125.974892006385,38.0537552696749,148.296801766485,281.278714836107
70.547032883117,21.104545751362,90.5269727025108,223.907867247367
138.232144186295,12.5665585623907,138.232144186294,138.232144186295
29.41350450583,2.82432022991926,29.4135045058312,29.41350450583
156.215405523854,14.3078536812871,156.215405523853,156.215405523854
152.157576259222,54.536559510446,162.147546168919,252.057275356187
106.548549564063,35.3122508989582,120.683594622276,212.581287701179
52.9795945604592,4.81632677822356,52.9795945604584,52.9795945604592
144.337612645558,34.8330292276449,155.49856752556,245.408296712828
49.2321441862586,4.47564947147806,49.2321441862578,49.2321441862586
194.199028986964,55.5086516143096,204.188998896708,294.098728084396
188.225941817841,40.7958878759032,229.014836486503,359.52976464704
200.869423547151,44.5178854602195,210.869423547156,300.869423547211
191.786527490171,40.6673874662837,231.746407129096,363.0903503194
201.61837470074,42.5677860830887,221.598314520133,327.326370896917
193.232786034821,42.2576498569277,213.212725854214,329.71797761698
151.223774855069,31.1636258771583,162.384729735072,252.29445892234
203.807245420689,45.5945962028375,223.787185240082,341.121452032538
59.2700901164207,5.38819001058386,59.2700901164196,59.2700901164207
220.354791975671,56.3418985143537,230.344761885367,320.254491072636
57.0675225291247,5.74671103110703,57.0675225291247,57.0675225291247
212.577411310266,38.0631050882882,222.567381220011,312.477110407701
220.196669276561,39.2079549196078,230.186639186262,320.096368373532
214.575405292212,59.486251969987,226.331882747668,316.331882747728
66.7131712211819,6.06483374738017,66.713171221181,66.7131712211819
188.789063081566,47.0418768523314,202.431044996484,292.340774183753
39.6944593086467,4.06141040112613,39.6944593086476,39.6944593086467
60.9388164493728,29.7790010979696,81.7477712985511,252.734876259011
173.900020021651,39.1920713381803,213.859899660578,345.203842850878
59.9398194584031,7.71437072334371,59.9398194584031,59.9398194584031
172.253849224384,41.2952473254851,182.24381913408,272.153548321349
185.059153197958,16.8235593816327,185.059153197955,185.059153197958
219.531810901661,44.9453326604282,230.69276578166,320.602494968931
213.448215893328,38.5825314987631,223.438185803024,313.347914990294
209.464288372557,36.724350962909,220.625243252558,310.534972439827
221.434711773628,46.8684835979048,231.434711773632,321.434711773686
177.561387500578,43.0004341917243,191.385387485121,283.416312352159
190.203041023067,60.6125514239897,200.193010932764,290.102740120032
149.721540552451,15.4154324392558,149.721540552449,149.721540552451
153.472657703759,42.674676885019,163.472657703759,253.472657703759
158.936946076237,40.6306594163505,172.439870896895,262.349600084585
30.2889788750467,3.37562407337933,30.2889788750476,30.2889788750467
165.974892006398,54.3989617763513,175.974892006398,265.974892006457
163.856585610654,16.8519516869715,163.856585610651,163.856585610654
179.270090116478,16.7483767442114,179.270090116475,179.270090116478
44.2700901164155,4.02455364694686,44.2700901164155,44.2700901164155
179.000000000085,21.450022258243,179.000000000083,179.000000000085
155.789063081551,17.7174987755722,155.78906308155,155.789063081551
25.9530269885939,2.43473109257179,25.9530269885931,25.9530269885939
184.307321193856,35.4930968958883,194.297291103601,284.207020291291
117.329909497569,32.8855700811768,117.329909497569,117.329909497569
200.109431825916,40.1128820478338,210.099401735617,300.009130922886
136.126675727033,30.8530337378028,147.287630607033,237.197359794302
98.3376126455361,24.7838797913023,108.337612645543,198.337612645536
205.139513663553,59.4252089908006,216.300468543556,306.210197730825
150.742747820151,49.5833187986303,160.742747820157,250.742747820152
131.697620847201,44.7679858594317,141.687590756944,231.597319944633
155.244982122795,19.3432361883702,155.244982122794,155.244982122795
163.039245528784,38.0539981970668,202.999125167663,357.762767764182
170.156252325976,32.8847601926955,181.317207205978,271.226936393246
217.846852109877,44.0431022111918,237.826791929271,341.067803216981
146.118306395809,13.283482399619,146.118306395808,146.118306395809
135.693608811098,45.0254348089588,145.683578720841,235.59330790853
142.0970991281,13.0682833773985,142.097099128099,142.0970991281
168.810270349258,15.3463882135691,168.810270349256,168.810270349258
186.272561136873,38.3148715392742,196.262531046599,286.172260233868
178.343269539231,39.4452731071074,218.303149178082,370.724821834026
65.5401802328226,24.6667940551218,65.5401802328218,65.5401802328226
172.215405523859,42.2137052805166,188.376360403915,323.286089591598
91.067522529141,23.1409653603962,106.856585610589,209.124822220053
182.329243314348,33.9913957370931,193.490198194349,283.399927381618
173.145548584239,51.940125437308,183.135518493982,273.045247681671
