CS_barriers_k10
0.9047891419
0.9143503875
0.8789581993
0.8328936441
0.7215116655
0.7323565341
0.8478390729
0.8773747362
0.8847648433
0.48327401
0.3646564373
0.4399773922
0.4933895468
0.9134011766
0.8921566544
0.8676397542
0.8827939675
0.8661071424
0.841755504
0.8045417712
0.8100522205
0.7201428373
0.9213181854
0.8045659646
0.9299132159
0.8157354308
0.9117621204
0.9465141733
0.7249458962
0.9320162115
0.9314121123
0.8054596091
0.9216577603
0.9370520016
0.6991147142
1.004034636
0.9527389742
0.9715828599
0.9156371961
0.9236992851
0.9651648719
0.9548288224
0.9775586368
0.7306859827
0.6799447003
0.9189059386
0.9396083376
0.834130386
0.9434341874
0.9729830105
0.9514969085
0.9728771387
0.9392204866
0.9213598116
0.939531926
1.02806652
0.9693886331
0.9612990012
0.7088021234
0.9926319084
0.9883540868
0.9402552276
0.9812321124
0.9473523895
1.050759148
0.9777418885
0.9549926249
0.9918470031
0.9046960024
0.9240536755
0.920979534
1.970822626
0.9731094029
0.982033399
0.8000680953
0.9810271187
0.9959789126
0.9793565209
0.6753497622
1.951620612
0.9962381627
1.000709128
0.9796165395
0.9951648264
0.9979713854
2.050977597
0.9791466966
0.9821821632
0.9864861262
1.038651199
0.9203971818
0.8288215072
0.9279997952
0.7270639353
0.9934176446
0.9917612525
0.8963095545
0.7906032095
0.9442561347
1.991223959
0.9852270163
0.9860835386
0.9842644619
0.9989735846
0.9907599463
1.019490701
1.109063722
1.005070171
0.8021392253
1.167675538
1.824187771
0.9947183012
0.9983857293
1.003092504
0.8227325192
1.000390773
0.7568264007
0.8225649979
0.9725718135
0.8153290589
1.07735698
1.059946509
1.159664252
1.053598581
1.001920678
1.003445951
0.9743866743
0.9919660046
0.9514837984
0.9858432819
0.9658619254
0.7123583421
0.993630738
0.9674504513
0.9912858068
0.7659631603
0.9867948449
0.9696535664
0.6885838079
1.0478468
0.901468871
1.057129431
0.9243977609
0.8810074846
1.989651561
0.9512069505
0.9442006751
0.965167006
0.9935880656
0.9677005009
0.9961960988
0.9448700716
0.9921774484
0.9470036096
0.9678078374
0.979954521
1.012145383
0.8342421308
0.9642660096
0.8754918659
0.999050904
0.9774637566
0.9434962042
0.9501033183
0.9825308382
1.020945607
0.979559154
0.6673114937
1.011479077
0.9473469597
0.8710460685
0.9762898646
0.7587437614
0.9462469788
0.9308208134
0.9836858742
0.8635500608
1.006841497
1.011421908
1.011653237
0.9985170095
0.8685049798
0.9933699077
1.032795214
0.9985481626
0.9985611905
0.9868830572
1.011010096
0.8665727971
0.8707040358
0.865207657
1.90522864
0.8954751723
1.092539967
0.9590864211
0.9425636076
0.9538262881
0.9912968046
0.9095138698
1.004223915
0.9925121375
1.020872033
1.005483171
0.9966303968
0.9242204692
0.9501418973
0.8766354498
0.9300224605
0.9297473719
0.9082070025
0.9260712039
0.8770093735
0.6666229028
0.878211162
0.9978452697
0.9169207176
0.9157661404
0.9370520016
1.072925328
1.109820228
0.8401806068
0.9613649041
0.8239084411
1.012320114
0.8932756302
1.055011321
1.017552842
0.7568281897
0.880741856
0.8872077314
0.9002034395
1.042965029
0.8704137174
1.025962406
1.013176369
1.041083354
1.075314581
1.014559609
1.06077715
1.02100766
1.007509951
1.028637213
1.024223176
1.015994457
