CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8628062472,0.2064960269,0.9462100423
0.8718804915,0.4086168608,0.9242704703
0.8249497458,0.3720453556,0.8568836315
0.8279673445,0.2792266613,0.9286047145
0.7147712952,0.08535456236,0.7199706558
0.7324000416,0.09262009526,0.7400715483
0.8409383515,0.3999691803,0.8773282366
0.8680253736,0.41268731,0.9234049872
0.877860097,0.1629986241,1.671696385
0.4933083909,0.04543740543,0.4935862511
0.3773242637,0.03445004966,0.3773739789
0.4399331432,0.04021911934,0.4400621396
0.4933089987,0.04537387038,0.4936282055
0.8750266005,0.1124698303,0.908709777
0.8802065177,0.1140932253,0.9158167223
0.8600349954,0.2046059167,0.9160561448
0.8726377583,0.2018731383,1.096565566
0.8594490002,0.3664295648,0.92355501
0.8371947382,0.1094599635,0.8637833283
0.8013957562,0.1176184655,0.8144046614
0.8054703081,0.09879869378,0.8229580989
0.7210498976,0.123592903,0.7289837442
0.9097109296,0.126825393,0.96381794
0.797935724,0.2083537151,11.11276174
0.899996817,0.1478302802,1.346020787
0.7932056779,0.341522609,0.8388465949
0.9026303223,0.1246452829,0.9444347973
0.8988102114,0.1187295545,0.9386430325
0.7242887401,0.09290793601,0.736677244
0.9038808694,0.3634584653,0.9486709316
0.9038338638,0.1185583419,0.9465238371
0.8009326427,0.1204282886,1.624491455
0.9066338017,0.1864059608,1.114537143
0.906547702,0.1881992013,1.406053211
0.6891212867,0.07252446977,0.7029396444
0.9068451555,0.1192648079,0.9510785643
0.9139294788,0.1593399207,1.58068336
0.9080082014,0.1561163673,1.32186432
0.9047531491,0.1453902477,1.312526552
0.909133979,0.4178064259,1.092772261
0.8995926903,0.1179959695,0.9399245719
0.9068476471,0.1203756942,0.9506670768
0.9145464454,0.1495913581,1.327973304
0.7268413598,0.3466366901,0.7391538182
0.6784947098,0.07064651913,0.6821327789
0.9048847399,0.2182416675,1.110679862
0.9258257409,0.4639964776,1.106452326
0.7830150941,0.0903628404,0.7936310031
0.9169273513,0.1835581165,1.064109174
0.9156697035,0.4548903354,1.117993903
0.9127614794,0.1599337915,1.531297562
0.9161651562,0.1226957682,0.9653690583
0.9091772999,0.142448702,0.9689296002
0.9077589544,0.1461376449,1.32931044
0.9127804088,0.2062971526,1.070222088
0.9477073884,0.1537496279,1.5808919
0.946154668,0.1702956614,1.149955727
0.9222211246,0.1693340025,1.143869431
0.7127490532,0.3362357176,0.7256135647
0.8922667307,0.178755098,1.099546782
0.9349265221,0.1777298135,1.122610747
0.9257036612,0.2193487812,1.072268606
0.9246995301,0.1557368145,1.372077973
0.9256973246,0.124421287,0.9818688798
0.948872495,0.2144451562,1.134879351
0.9358939326,0.3738987452,1.501166999
0.9389817772,0.4260761621,1.107491145
0.9508931532,0.3467783576,1.074792802
0.8919262738,0.4024132138,0.9536209704
0.8925723679,0.1509085639,1.467734636
0.8917686123,0.4406370855,1.141209995
0.9577496955,0.212576641,1.083286001
0.9483661207,0.4341147136,1.044171343
0.9566187389,0.1379530394,1.054159935
0.7971595069,0.09447809273,0.8097127263
0.9536294455,0.4103147126,1.053162986
0.9623046711,0.154688506,1.436845825
0.9548056969,0.1623719289,1.257449777
0.6729398958,0.08223546891,0.6759014844
0.9309658393,0.1263856802,0.9939374706
0.9576157081,0.1852461479,1.140648379
0.9702839497,0.2157970941,1.519208765
0.9565652962,0.1366351009,1.074554296
0.9561126364,0.1888444764,1.087895454
0.9581287173,0.200892159,1.087518064
0.955872694,0.1813305622,1.13582329
0.9569546879,0.2008640006,1.088006044
0.9558512283,0.2464424622,1.101948227
0.9532683951,0.1580277615,1.214767656
0.9542284214,0.4696696944,1.075473196
0.9109185798,0.12355686,0.9619202885
0.8247385297,0.1373845034,0.8443444233
0.9142642706,0.1890179271,1.125408454
0.7191351962,0.3488921885,0.7337149516
0.9337138368,0.1326999001,0.9975841796
0.9268243111,0.2239395114,1.125875977
0.8851459557,0.1156425295,0.9193626686
0.7857867983,0.1198431797,1.331234487
0.9224221329,0.1703838782,1.359459843
0.7784552533,0.1116803801,0.7942155754
0.9662498345,0.156526531,1.180521729
0.9665516395,0.173378088,1.49165801
0.9666171891,0.164587144,1.315923398
0.9668729199,0.2414049766,1.090584322
0.965324105,0.2721870402,1.144575143
0.9621969793,0.1872767601,1.397328445
0.9262623279,0.1487201175,1.227947156
0.9713081867,0.3772336214,1.150777614
0.7979151724,0.09365341315,0.8125364959
0.9791220581,0.1497777811,1.391710791
0.8026955331,0.1282915003,0.9322075611
0.9755045558,0.3724943818,1.164808405
0.9817634342,0.5201860563,1.281468624
0.9794216844,0.3690385441,1.096815213
0.818220963,0.09743226401,0.8363067159
0.9634564342,0.1663456627,1.270723153
0.7476482037,0.1785235431,0.7580062587
0.8136329144,0.1444670242,1.303612361
0.9543164919,0.162827238,1.407529488
0.8108893583,0.3784262916,1.201650843
0.9454549542,0.2170485488,1.082700212
0.9569270419,0.2716399357,1.215242742
0.9773303934,0.1930421404,1.153401873
0.9737595535,0.3717402737,11.67911125
0.9703164694,0.279748559,1.146242431
0.9806714022,0.1487290053,10.61953928
0.9496455562,0.1924011352,1.070508347
0.9632979069,0.1976975515,1.151927693
0.9304749563,0.1483476001,1.2235107
0.9301270338,0.156749243,1.369848901
0.9391680776,0.1883072754,1.303438753
0.7102479978,0.07820159848,0.7222210472
0.9412461271,0.130188715,1.01510218
0.9405591128,0.2010811314,1.130197707
0.9538052128,0.1833670971,1.135854692
0.7619640017,0.103290533,0.7735069825
0.9593846079,0.2081746914,1.078889434
0.9362398188,0.4272980133,1.064977976
0.6881584615,0.07248012262,0.6918011594
0.9552461356,0.153429742,1.201348272
0.8926194742,0.9280877369,11.52352421
0.9649325334,0.3228621305,1.084107736
0.9115939517,0.148452382,1.325911837
0.867755306,0.2045555695,0.913419199
0.9753859609,0.1981418424,1.104540373
0.9244847469,0.2026420427,1.115010561
0.9155263356,0.1539612978,1.328716719
0.93812289,0.2021235077,1.130355528
0.9383342554,0.1761696553,1.123956716
0.9421711566,0.1506272464,1.218060738
0.9764743787,0.2486802574,1.155103059
0.921563915,0.1514496088,1.247677485
0.9210967383,0.4584034161,1.09088353
0.9202634194,0.1237647167,0.9751374649
0.9405414225,0.451854934,1.069179538
0.9541209698,0.2665531728,1.158556044
0.9514004061,0.1422412999,1.056990418
0.8187686796,0.1293005941,0.8369908455
0.9463143449,0.1780699205,1.309928233
0.8648028775,0.2825439749,0.9141559874
0.9524802975,0.1759085908,1.078725168
0.9516943124,0.1523328094,1.201831519
0.9293591281,0.252609761,1.316217359
0.9192329873,0.4373828461,1.112576117
0.9537778512,0.1548033507,1.680434443
0.9543806654,0.1529002886,1.177602078
0.9557600228,0.260240679,1.154481556
0.6658369964,0.07504866673,0.6685115573
0.97265623,0.162728928,1.180234283
0.9006896941,0.1794438311,1.106779492
0.8641591211,0.1163268393,0.891191726
0.9520618086,0.1975690607,1.071911227
0.7568526491,0.0917823954,0.8533977578
0.8746831032,0.2010514152,1.10349959
0.8765036225,0.3836402344,0.9119776604
0.9668481098,0.2509308635,1.084790133
0.8579898749,0.2132948952,0.8839375775
0.9812561198,0.2224991717,1.154377073
0.9652399346,0.154348028,1.186890438
0.9724047658,0.4715478263,1.147692087
0.9734732495,0.1553557101,1.355962159
0.8595821808,0.3967026788,0.9061009651
0.9683263884,0.1580871315,1.179457874
0.977193647,0.2282432205,1.125520771
0.9690236064,0.3396414986,1.098043625
0.9741776608,0.1498919496,1.131292523
0.9351133878,0.2230739524,1.122461664
0.9853241266,0.1710321543,1.235773918
0.8587895424,0.4186073238,0.9527346835
0.8579268446,0.1853545701,0.8996628946
0.8583034447,0.1461047331,10.60910785
0.8602815444,0.1070680579,0.8873574491
0.8578739003,0.3663949356,0.9142124225
0.9083738103,0.1511710956,1.304685792
0.932828563,0.407835338,1.355291431
0.8693782836,0.1465828462,1.306290925
0.9331286387,0.1741013928,1.137906484
0.9702019672,0.4316992875,1.088771061
0.897780637,0.1877414382,1.101523084
0.9736391196,0.1642541263,1.230309375
0.9659665564,0.1833315323,1.101653896
0.9563614911,0.2331787618,1.141434506
0.9808468751,0.1707394198,1.193316004
0.9718674839,0.4614949026,1.148785624
0.8957920294,0.1454188322,1.321502374
0.8754920351,0.1124179053,0.9091620913
0.8227941229,0.1015835692,0.843971242
0.8975129392,0.4622412543,1.681472965
0.899258931,0.1682742525,0.9423785958
