CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8627498583,0.423968726,0.9047891419,1.133836873
0.8711540651,0.4499140578,0.9143503875,1.126998046
0.8233940936,0.1794843733,0.8789581993,1.123177009
0.8272466136,0.1037585371,0.8328936441,0.8501700013
0.7191481934,0.1703691342,0.7215116655,0.7273422863
0.7307225012,0.0799904738,0.7323565341,0.7365404603
0.8417846293,0.128038867,0.8478390729,0.8649900121
0.8660469018,0.2053097255,0.8773747362,0.90942356
0.8773980717,0.114629353,0.8847648433,0.9088528093
0.4832039175,0.0445987732,0.48327401,0.4834388776
0.3646429731,0.03324916169,0.3646564373,0.3646859205
0.4399325244,0.04039414593,0.4399773922,0.440079334
0.4933083909,0.04543740737,0.4933895468,0.4935862512
0.8732117584,0.4333637501,0.9134011766,1.112466922
0.8813331263,0.2311974686,0.8921566544,0.927211517
0.8606292665,0.1089873067,0.8676397542,0.8901590357
0.8736364553,0.250909614,0.8827939675,0.912457857
0.8598680238,0.1206271663,0.8661071424,0.8855030256
0.8366728975,0.2105817399,0.841755504,0.8564109123
0.8006598817,0.1328690469,0.8045417712,0.8149690688
0.805858766,0.128867747,0.8100522205,0.8213810541
0.7186531198,0.07573596016,0.7201428373,0.7241313104
0.9104728703,0.1203327259,0.9213181854,0.9577305128
0.8002247031,0.1396859126,0.8045659646,0.816192904
0.8995001596,0.2682880868,0.9299132159,1.108069406
0.7918242795,0.1879443706,0.8157354308,0.8564574292
0.9022370881,0.1284243128,0.9117621204,0.9439853858
0.8992228531,0.4301203802,0.9465141733,1.113631472
0.72170279,0.09711992206,0.7249458962,0.7324684133
0.9031081813,0.175042527,0.9320162115,1.106266949
0.90248122,0.1754397399,0.9314121123,1.105742735
0.8019356668,0.1183197834,0.8054596091,0.81509359
0.9080754538,0.1409752665,0.9216577603,0.9672299402
0.9060009385,0.4512494843,0.9370520016,1.115659962
0.6936207983,0.07178342705,0.6991147142,0.7090713781
0.9070288314,0.4783983326,1.004034636,1.478496729
0.9143024802,0.1924613675,0.9527389742,1.141689162
0.9081375988,0.4777057243,0.9715828599,1.160302218
0.9051181965,0.1214788031,0.9156371961,0.9509383855
0.9102004449,0.1345700271,0.9236992851,0.9692389304
