CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8635350604,0.1082764062,0.8923044476
0.8713167434,0.4391451457,1.147188957
0.8255886794,0.1996673327,1.098664301
0.8258927928,0.1699745347,1.117349118
0.7122694633,0.1074540086,0.7187204958
0.7310123415,0.08053039424,0.7714331172
0.8411160708,0.4005654848,1.102189614
0.8672864797,0.1396712595,0.9073405101
0.877148208,0.2044795967,1.035600798
0.4686884599,0.04362811551,0.4688715542
0.3646429731,0.03324916181,0.3646857654
0.4233995523,0.03880263686,0.4234959575
0.4933083908,0.04543740788,0.4935862512
0.8743978863,0.2286057472,1.105613163
0.8802830051,0.113881857,0.9145728692
0.8610243398,0.4124415817,0.9112522964
0.8737552505,0.2146063416,0.9468512643
0.8593290843,0.1462797313,1.224278268
0.8369542352,0.1063767575,0.8622245681
0.8006598818,0.1328690433,0.8149690689
0.8048391738,0.132250751,0.8193936931
0.7181615492,0.0860250177,0.7246831235
0.9089147758,0.1837951278,1.110881156
0.8014431998,0.3999015802,0.8333446472
0.9000640623,0.2196495719,1.101001991
0.7918914985,0.1270718183,0.8110437573
0.9029667758,0.1458851191,1.316746101
0.8995960999,0.1453315723,1.31457773
0.7275049162,0.2872385188,0.7366637104
0.9040955158,0.1190745086,0.9484004116
0.9042968544,0.4745546963,1.483104201
0.8010690079,0.392051337,0.8348692359
0.9076993122,0.1233346382,0.9569363051
0.9078131892,0.4234694336,0.9878659639
0.6941976092,0.2039990257,0.7003066083
0.906653941,0.4402962097,0.9943088472
0.914642105,0.1839372234,1.065352267
0.9081304753,0.1237751286,0.9583168373
0.9048577516,0.1478879688,1.349366898
0.9100949351,0.1241705022,0.9616039848
0.8989648307,0.1969158976,1.102170037
0.9067177189,0.3588563907,0.974553594
0.9146373572,0.2013462833,1.109702383
0.7268501617,0.09082263177,0.7338195878
0.6790706985,0.2835672084,0.6833091438
0.9044169584,0.202779399,1.106134999
0.9253192532,0.1484764712,1.370174702
0.7820972271,0.1272213276,0.8247229148
0.9163952559,0.151929542,1.313800589
0.9164202695,0.1477665248,9.948259644
0.9119905413,0.1532129321,1.490955063
0.9164253583,0.1344992702,0.9664157208
0.9090701458,0.1918903061,1.071698977
0.9082653249,0.4321175436,1.231502002
0.9137328382,0.1278668859,0.9617366083
0.9472365707,0.1957924129,1.102852055
0.945814737,0.4736909157,1.128626747
0.922317795,0.1497331438,1.24278807
0.7081898945,0.08379627852,0.7129029559
0.8931846878,0.4455914186,9.694527692
0.9357436757,0.1537770909,1.450736026
0.9256899846,0.1909737403,1.118805479
0.9245280271,0.1238852744,0.9799738589
0.9259076881,0.1986878473,1.061799433
0.9501052237,0.2007418741,1.050347084
0.9364769896,0.4304362007,1.068692173
0.9395438847,0.2278497616,1.071927669
0.9512868635,0.2848869148,1.115235138
0.8911984842,0.1791585433,1.099093825
0.8918311963,0.2260860354,1.094844874
0.8914252021,0.1942412205,1.133422503
0.9567755245,0.1544963743,1.516219151
0.9476101079,0.2032994028,1.145770978
0.9562232962,0.1614749572,1.282966539
0.7969086329,0.09308332366,0.8112181106
0.9536464764,0.1738739849,1.470113636
0.9615327556,0.3663719839,1.690963871
0.9570184903,0.2182396923,1.092476017
0.6733456259,0.06771168657,0.6828036112
0.9301055991,0.28117173,1.133639656
0.9584201541,0.4578474601,1.0767091
0.9704894875,0.155836339,1.568310576
0.9558923076,0.3299293099,1.053743378
0.9550685062,0.1923925736,1.142104704
0.9556128767,0.4879574486,1.134812792
0.9566343299,0.1939529876,1.076538054
0.9539566309,0.4696743153,1.134239555
0.9552799658,0.4938512648,1.133999231
0.9529767283,0.184305927,1.133261503
0.9522140563,0.1835991936,1.13273618
0.9109827874,0.1717086043,1.646853878
0.8251070268,0.1329311154,0.8540496233
0.9147195625,0.1229368539,0.9664387324
0.7172196578,0.0769671738,0.7380290288
0.9330739364,0.1488558037,1.209810184
0.9265883819,0.1512549416,1.306793923
0.8850631923,0.1194136427,0.9198054819
0.7880654634,0.1870172165,0.8090946584
0.9225549417,0.1878231313,1.066517094
0.7797712798,0.1603003358,0.8141664866
0.9662319433,0.2052940751,1.142923441
0.967509582,0.4870508667,1.207720534
0.9654199757,0.1837202367,1.150487864
0.969389997,0.2488401314,1.125913292
0.9676315706,0.2267134235,1.083196193
0.9617592408,0.2072527548,1.578030536
0.9265150598,0.1375079639,0.9852094842
0.969871222,0.4611669079,1.310182096
0.795913287,0.1219798532,1.475776059
0.9779457484,0.3420906923,1.163931371
0.8045317766,0.1828277062,0.8747026668
0.9800117181,0.2649448004,1.150410425
0.9819680496,0.2148657933,1.112076146
0.9782565877,0.2527470535,1.15213232
0.8187208988,0.1933753365,0.9198938096
0.964256079,0.1842025439,1.10926465
0.7494524419,0.08113284106,0.7570603318
0.816030155,0.1111168332,0.8398378129
0.9536377603,0.1544152313,1.171405562
0.811572157,0.4049612253,0.8542343754
0.9450741906,0.213113971,1.078595707
0.9550383927,0.1774525509,1.147624201
0.9759991128,0.1913200399,1.168809364
0.9753040184,0.2164848941,1.088976604
0.9711470055,0.1564402896,1.189523732
0.9838447804,0.2047148462,1.111106707
0.9508618509,0.4846732719,1.124359594
0.9648440753,0.1932828758,1.086165104
0.931686189,0.1260659475,0.993407857
0.9290173931,0.2388390277,1.062174466
0.9404083717,0.4121200366,1.07341231
0.7056089342,0.2635084036,0.7128058939
0.9399283861,0.2052621583,1.129435219
0.9400388887,0.2009474905,1.130336852
0.9544975979,0.4167273657,1.100801652
0.7606725274,0.08889200542,0.8100890355
0.9605697844,0.222360186,1.082308338
0.9346199402,0.1753532642,1.121722537
0.6848016641,0.08275302418,0.6911518098
0.9553226397,0.1526052054,1.180205329
0.8921133373,0.1228925199,0.9327648105
0.9657462851,0.2735396669,1.141487524
0.9119982817,0.15148814,1.460648155
0.8672761333,0.193656108,0.8986083647
0.9729461424,0.1937329125,1.344242278
0.9239273598,0.2047588064,1.114677795
0.9162507062,0.1531236086,1.316920753
0.9382464056,0.1512217387,1.244649382
0.9394900715,0.3656173451,1.014147381
0.942765344,0.1609969083,1.327396407
0.9774420806,0.1627561252,1.21179005
0.9212976669,0.1491001509,1.253982919
0.9208057839,0.1247766545,0.9772110254
0.9204444472,0.1508640027,1.300375513
0.9406878906,0.4491287569,1.066913803
0.9538723232,0.1623668964,1.632693741
0.9525671503,0.3945884641,1.08064979
0.818237806,0.3686577094,0.8465871803
0.9471700591,0.2428832357,1.112767427
0.8644867567,0.1458210359,1.408065271
0.9524142205,0.1978969276,1.072244409
0.9518441145,0.3646835735,1.241309218
0.9284080424,0.1760793906,1.118844525
0.9192647828,0.1864546349,1.122801856
0.9540238197,0.1880996174,1.089090453
0.9551967427,0.1842344926,1.105379769
0.9555569621,0.1674697546,1.368264965
0.6679425769,0.06749005025,0.6709984885
0.9736394768,0.1848643048,1.101566301
0.9015135149,0.1451736819,1.311123606
0.8644122366,0.1391034339,0.8922417773
0.9522066406,0.1338766328,1.044325514
0.7572769818,0.09476813675,0.7883112347
0.8751053014,0.4021275734,0.9368091265
0.8765270468,0.1193106563,0.9083448798
0.9650320253,0.1941711025,1.14198206
0.8579794192,0.1063547812,0.885013438
0.980941903,0.1620307663,1.200608323
0.966126776,0.1994847186,1.082932806
0.972897992,0.157711533,1.188450302
0.9765626845,0.2037565993,1.112765283
0.8589048092,0.1838059566,0.9010613158
0.968010834,0.2860437144,1.15376677
0.9736006129,0.1619953874,1.227753005
0.9712881941,0.2921747402,1.178647136
0.9725310583,0.1650746767,1.174752459
0.9360800065,0.1555301034,1.378829114
0.9859206894,0.2478683668,1.158845159
0.860255964,0.1120159065,0.8904704003
0.8581219973,0.4454221885,1.134442194
0.8586599318,0.1068125412,0.8842753438
0.859343128,0.2434726525,0.8856662165
0.8582006761,0.1134557819,0.8832759123
0.9079666605,0.2219004434,1.108846465
0.9333042326,0.2114518896,1.122980602
0.8706759358,0.144689641,1.359191228
0.9354556612,0.2259048971,1.091591233
0.9682469462,0.1555745506,1.589114707
0.8977030143,0.1847009663,1.148634049
0.9757091296,0.3137501576,1.0904673
0.9644993343,0.1560495119,1.177431397
0.9582029015,0.1407868956,1.057829229
0.9811164884,0.2198093759,1.154270733
0.9740327026,0.2052607324,1.08880043
0.8956628137,0.4633866847,1.651737944
0.8763253551,0.1445816068,1.336922043
0.8209658011,0.3978281201,1.58087824
0.8969243718,0.2165599003,1.108072445
0.8985632243,0.3761290988,1.096005548
0.8983518187,0.1538982585,1.327110953
0.8947333141,0.120082966,0.9357725354
0.8278089713,0.1573612123,1.086915859
0.6670110446,0.0903768654,0.6704306368
0.8234686726,0.2903180178,1.141411098
0.9718480628,0.2210982667,1.150546223
0.9056906239,0.1795236396,1.105824436
0.9069686353,0.3561715148,0.9716947553
0.9065590302,0.1470550475,1.324936467
0.9078042031,0.3168045313,1.101486922
0.9679939362,0.1934515646,1.144529954
0.8345775874,0.1275695711,0.8541911112
0.8141229339,0.1238609848,0.8301011239
0.8196826853,0.3730852998,0.8474944118
0.9825863679,0.1899591782,1.103426855
0.8836925025,0.1140783691,0.9172341217
0.9962461946,0.4286088745,1.428855672
0.986041481,0.406429466,1.569050338
0.7572927141,0.08673669854,0.7665745754
0.8426098644,0.111988397,0.8692370998
0.846591568,0.1807425248,0.8818248059
0.8491523676,0.1347179668,0.8747818487
