CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8621536238,0.4405627431,0.8979948366,1.093723077
0.8710237625,0.439679244,0.9226664503,1.135882466
0.8264065531,0.1013523231,0.8316823505,0.8478725079
0.8269067345,0.3927398606,0.8346300946,0.8556112575
0.7121906852,0.2836591236,0.7142690387,0.7193301003
0.730203392,0.08116163305,0.7470604838,0.7730011886
0.839711937,0.3928367107,0.9179606518,1.023794091
0.8660418029,0.1985994272,0.9022855563,1.104828347
0.87721962,0.1499082234,0.9804593816,1.290097575
0.4686884235,0.04362813327,0.4687447602,0.4688715544
0.3773243101,0.03445059431,0.3773407025,0.3773785634
0.4399325244,0.04039414804,0.4399773918,0.4400793339
0.4863168447,0.04470294522,0.4863903903,0.4865681996
0.8737467038,0.2070558325,0.9088422762,1.107226553
0.8810347017,0.2161320798,1.917781138,10.49643338
0.860991056,0.4252809717,0.9227743518,1.227427624
0.8720602578,0.1961143101,0.9069037628,1.10367719
0.8604447447,0.10756133,0.8672292821,0.8890185977
0.8359965323,0.136619674,0.8419077052,0.8584960077
0.8032254039,0.3826194989,0.859356538,1.14892945
0.8047840901,0.100640211,0.8083323482,0.8185308345
0.7172522919,0.3488339645,0.7225769322,0.7326467336
0.9098586641,0.3298388807,0.9480173922,1.100389929
0.8001221584,0.2563545442,0.881589635,1.196131606
0.9000428422,0.1410501477,0.909442152,0.941072113
0.793711789,0.1858233236,0.8173952997,0.85825296
0.9029724925,0.1248178264,0.9135594983,0.9490953943
0.8987024484,0.1488028031,0.9643171608,1.354099969
0.7254989992,0.3640572432,0.7339706282,0.7486901989
0.9038467895,0.1187268541,0.9139282513,0.9477369009
0.9045053094,0.1977051935,0.9212935488,0.9750651095
0.8015599691,0.1483268566,0.8064851267,0.8196581157
0.9080383021,0.4693928941,1.049970618,1.60532603
0.906320339,0.4225317835,0.936514,1.112734397
0.6908602632,0.08360907252,0.6958306009,0.7048287203
0.9071456897,0.1532663157,0.9619823587,1.303181049
0.9154981183,0.1911399045,0.9428062535,1.073163063
0.9068785329,0.4203850554,0.9360482907,1.109195636
0.9042946768,0.1825577582,0.9352336693,1.117154468
0.9092134467,0.1238800638,0.9208116246,0.9599874373
0.9004437032,0.1608384003,0.9608715503,1.315498246
0.9065271148,0.1546751901,0.9769340723,1.334738015
0.9155314821,0.4673617065,0.9448043972,1.093068119
