CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8628273985,0.1080432786,0.8695588353,0.8912263636
0.871706785,0.1139629851,0.878730781,0.9011618382
0.8248029788,0.237548881,0.8752113955,1.158130212
0.8263498188,0.1240341966,0.8314234724,0.8455178037
0.7178306154,0.08275860055,0.7294296003,0.748372283
0.7335796685,0.07926941421,0.7354127888,0.7404443459
0.8405557118,0.361984281,0.8544670943,0.8899127213
0.8673636776,0.1580458675,0.8756609807,0.9024109855
0.8769840781,0.1172877068,0.8845152987,0.9086807065
0.4933089988,0.04537385858,0.4934099972,0.4936282056
0.364642979,0.03327919879,0.3646550109,0.3646818682
0.4170626118,0.03821683242,0.41709029,0.4171551171
0.4832038788,0.04460232033,0.483297705,0.4835047173
0.8746775839,0.1137523375,0.8818685238,0.9052983768
0.880706221,0.144341181,0.9457372639,1.328930114
0.8606787308,0.4603452131,0.9211447825,1.022491238
0.8733734923,0.2030670518,0.9081484901,0.9791389496
0.8596542658,0.1466659938,2.018795666,11.75905561
0.8360772937,0.1041371439,0.8409695364,0.8558715105
0.8017681218,0.1219580302,1.102594982,1.657929209
0.8058798621,0.3737444873,0.8956205756,1.333050249
0.7216961782,0.1518678943,0.7240115067,0.7298481754
0.9097885456,0.4409335202,0.931714517,0.9938457982
0.7989712197,0.09185043483,0.8024258884,0.8124933517
0.8996046066,0.2099895683,0.928896562,1.103448936
0.7917222394,0.1853649579,0.8260153893,0.8770956119
0.9030705216,0.1804699964,0.9171372606,0.9635198355
0.8989185039,0.1551145099,0.9738932077,1.345205048
0.7255797511,0.2980010768,0.728292901,0.7348963682
0.9031401467,0.2987958243,0.9324583642,1.106613967
0.9039234061,0.1484408163,0.9765694224,1.366472372
0.8006618144,0.1206267431,0.8291735479,0.8785715394
0.9068439852,0.3811861627,0.9362585782,1.110133752
0.9064739178,0.1764765938,0.9584922546,1.174535957
0.6891212869,0.07252455113,0.6940052185,0.7029396993
0.9067912463,0.4046992797,0.9412600344,1.086794286
0.9147703622,0.1464900318,0.9695278556,1.324005336
0.9085145235,0.3698186238,0.9839015304,1.405859519
0.9055470954,0.2412866525,0.9635099977,1.146582005
0.9088667813,0.2314683873,0.9384263839,1.112339086
0.8990342701,0.178043734,0.9281276089,1.102988301
0.9068511753,0.1232427697,0.9179693865,0.9554083398
0.9147121042,0.1931593515,0.9300783677,0.9791499803
0.7284647375,0.09317358457,0.7301346331,0.7343069103
0.6784947098,0.07064651938,0.679497487,0.682132779
0.9051755757,0.4704143377,0.9475686554,1.158973713
0.9258243355,0.1564855271,1.066847172,1.507432341
0.7804041823,0.1123661859,0.7848825289,0.7964102565
0.9175613452,0.1219716618,0.929317673,0.9686863563
0.9160339217,0.1467203236,0.9710991482,1.325939851
0.9132641801,0.151019069,0.9663652682,1.299818048
0.9162039264,0.1277381434,0.9292537489,0.9737504466
0.9092816582,0.1580044997,0.9845656763,1.344190271
0.9086996315,0.1521199531,0.9630138608,1.302051941
0.913774454,0.1506380875,0.9678257211,1.301305434
0.9468571713,0.1723237941,1.048700531,1.507055907
0.9490033094,0.4040020129,0.9730180648,1.103346256
0.9218667156,0.4285108676,0.9490266664,1.114230754
0.7121743411,0.3403578321,0.717330801,0.726960577
0.8932402437,0.1919950866,0.9266267528,1.116757471
0.9365003105,0.1863455209,0.9556296057,1.064618964
0.9247383143,0.1740421258,0.951468461,1.116116056
0.9247191201,0.141365212,0.9399416977,0.9923351797
0.9258617564,0.4323135229,0.9543535827,1.111616942
0.9502125525,0.1873871477,0.9773932767,1.106165775
0.9360363755,0.427606686,0.9593493854,1.035454623
0.9384312631,0.438656713,0.9914774607,1.152556705
0.9480844184,0.2472367841,0.9745844642,1.133511551
0.8923901046,0.1445906618,0.9486765773,1.313717057
0.8916208848,0.1162026455,0.9003400276,0.929375293
0.8909596777,0.304898035,0.9259714407,1.120748288
0.9567619547,0.1971296323,0.9853476858,1.118671925
0.9492103947,0.1330455123,0.9694384323,1.034682749
0.9560179809,0.1530814996,0.9911936795,1.178279477
0.7972818819,0.09878789937,0.8013869194,0.813484909
0.9530824592,0.188124745,0.9792401322,1.1387187
0.9620636399,0.1387677183,0.9904422349,1.077465114
0.9542899106,0.1515902325,0.9923812759,1.190296929
0.6703246827,0.07454066341,0.6711433862,0.673167939
0.9315914926,0.2218181817,0.9551546455,1.071579343
0.9576947527,0.152383185,0.9938968367,1.185683589
0.9733336246,0.3048026134,1.02145652,1.181331258
0.9562338638,0.1926781187,0.9744124142,1.076984536
0.9558726937,0.1813305618,0.9808577742,1.135823121
0.9548728782,0.4623691322,0.9805656883,1.136601799
0.9565571526,0.1357304356,0.9846409192,1.065024844
0.9561772285,0.4873798554,0.9818738634,1.1294659
0.9537424633,0.1351879984,0.9760099322,1.047283466
0.9541158922,0.2628098263,0.9833917255,1.152331976
0.9535728256,0.2869916497,0.9922413498,1.175893911
0.909318436,0.1460008873,0.9663249654,1.326517524
0.8252608136,0.1000336026,0.8302929079,0.8457259793
0.914671221,0.1472106984,0.9676431989,1.320785533
0.7198724451,0.08291300915,0.721376299,0.7251119958
0.9337427387,0.4561315956,0.9618903215,1.089836593
0.9263004164,0.3564787613,0.9468718081,1.061602326
0.8847758181,0.427243812,0.8966030119,0.9308477768
0.7874387793,0.09802969247,0.7911132826,0.8018189582
0.9213901317,0.175210349,0.9483246519,1.113908183
0.779248092,0.1664498059,1.991223959,12.34800167
0.9660582427,0.1544934612,1.001536731,1.193921673
0.9656474601,0.2004150758,0.9951571401,1.161565192
0.9654136632,0.4841042423,0.9904910496,1.143593016
0.9663001443,0.2280748953,0.9921451539,1.148482193
0.9665100537,0.191362936,1.065776492,1.559200803
