LC_null_raster,LC_forest_motorways_k10,LC_barriers_k10,LC_barriers_k100
91.3141981788934,22.3984996108419,111.294137998385,217.851209404689
101.005993719432,32.4146116689486,130.975903448543,397.485993410412
70.1534201449822,29.7695120217649,90.1333599643752,268.975389776483
71.8861622095419,28.0492026016198,71.8861622095411,71.8861622095419
30.0675225291119,3.35368359133104,30.0675225291131,30.0675225291119
34.6540180232971,3.4510958245316,34.6540180232971,34.6540180232971
79.0698494714584,8.22113975842085,79.0698494714584,79.0698494714584
96.4046215027329,24.0766444069563,96.4046215027329,96.4046215027329
103.983261337595,9.45302375796316,103.983261337594,103.983261337595
5.23951050843622,0.476319137130565,5.23951050843704,5.23951050843622
2.41350450581834,0.21940950052894,2.41350450581834,2.41350450581834
2.82700901164246,0.257000819240223,2.82700901164245,2.82700901164246
5.00000000000234,0.454545454545666,5.00000000000234,5.00000000000234
104.299666715377,9.4817878832162,104.299666715376,104.299666715377
109.367189244479,9.94247174949815,109.367189244478,109.367189244479
92.5401802328317,28.4671167068676,97.5401802328379,142.54018023289
101.888657564738,9.48870024125826,101.888657564737,101.888657564738
93.5985072677734,10.5973821784525,93.5985072677734,93.5985072677734
76.7890630815138,7.35673710361034,76.7890630815127,76.7890630815138
58.0491231076223,25.4222491221937,68.039093017318,157.948822204587
61.9914622559091,5.93704748860866,61.9914622559083,61.9914622559091
31.0675225291119,2.82432022991926,31.0675225291131,31.0675225291119
132.496705585646,36.4171180853951,152.476645405039,302.821246345957
57.9745795153198,19.800373354562,77.9545193348125,217.532308671701
117.08036046564,28.6754702639374,140.308837874733,236.301311572628
56.5106036338779,5.13732760307984,56.5106036338771,56.5106036338779
123.616072093169,32.562665176173,135.604035984818,225.513765172087
116.240513517513,35.5599727366206,135.337612645524,228.889323747743
31.0970991280521,4.61076002739649,31.0970991280521,31.0970991280521
126.578126163008,31.504568948914,137.739081043009,227.648810230278
121.123161461342,44.4682178708969,131.113131371086,221.022860558774
60.097099128062,5.68277815930723,71.2580540081129,161.167783195802
123.827009011699,13.3287780562954,123.827009011698,123.827009011699
131.713171221206,30.5269886928775,142.874126101208,232.783855288476
25.78304502732,3.80830466270144,25.7830450273208,25.78304502732
131.784023701612,33.1690853135602,131.784023701611,131.784023701612
139.742747820148,41.9854731650016,139.742747820146,139.742747820148
131.991630668834,11.9992391517124,131.991630668833,131.991630668834
129.299666715388,37.4479790960797,139.29966671539,229.299666715388
133.569756831787,29.4083498729239,144.73071171179,234.640440899059
123.845696589447,12.7578711355166,123.845696589446,123.845696589447
130.955008671915,35.1372493919018,160.924918401029,419.823606055918
140.915738808507,12.8105217098644,140.915738808506,140.915738808507
33.2700901164113,5.86833578497282,33.2700901164113,33.2700901164113
23.3080360465665,2.95209117842806,23.3080360465665,23.3080360465665
129.164621657192,11.7422383324722,129.164621657191,129.164621657192
150.531810901634,13.6847100819668,150.531810901633,150.531810901634
52.660525414596,4.78732049223674,52.6605254145951,52.660525414596
131.283113332355,35.694632107195,172.072008000972,328.52225424671
135.548549564077,13.2999697014005,135.548549564076,135.548549564077
128.413504505878,13.4783382532037,128.413504505877,128.413504505878
137.819795200883,35.7613208945303,167.789704930018,409.023317127623
134.126675727031,27.3318060076092,134.12667572703,134.126675727031
125.363674978798,34.7043113315853,155.333584708027,396.567196905025
138.396765843431,12.5815241675846,138.396765843429,138.396765843431
177.358819913278,16.3057953951315,177.358819913277,177.358819913278
173.059153197952,36.0404432355272,184.220108077952,274.129837265222
147.291297384168,51.1855971687226,157.291297384173,247.291297384169
29.0245615538112,7.52256744755936,29.0245615538103,29.0245615538112
113.51576275717,36.1424448524777,133.495702576662,235.078683804797
163.358819913274,14.8508018102976,163.358819913272,163.358819913274
145.951822798746,38.044167227924,165.931762618186,303.012123083957
151.021207267772,13.7292006607067,151.021207267769,151.021207267772
151.233122860548,19.5467108565432,156.228107815445,201.1829724095
178.492356723788,39.4588264875225,218.452236362592,379.070803810748
162.637279360897,14.785207214627,162.637279360895,162.637279360897
164.029207005224,45.9715744066813,184.009146824616,325.23458243893
178.19419825615,34.9438516460759,189.35515313615,279.26488232342
112.135045058249,35.0487038401672,127.924108139698,227.2648823234
115.87779287834,10.5343448071218,115.877792878339,115.87779287834
115.223774855057,27.1390722302114,129.897684645973,219.807413833242
189.045921332924,39.9097460966252,199.035891242623,288.945620429892
178.599654354959,38.6094636772287,188.589624264666,278.499353451935
179.962054069922,17.4127436575352,179.962054069921,179.962054069922
57.560072000472,10.331153441086,57.5600720004728,57.560072000472
178.751117151392,36.7293040003404,189.912072031393,279.821801218662
194.367189244517,17.6697444767745,194.367189244515,194.367189244517
178.202567587379,53.6236023971587,193.991630668826,293.332404852525
21.6379698788499,1.96708817080453,21.637969878849,21.6379698788499
155.983582261835,44.8528575020983,185.953491990948,432.453198170644
188.896834148367,41.5620124019073,208.87677396776,322.065965611761
