CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8629922351,0.1079559759,0.8693829535,0.8897872866
0.8706271759,0.4500410366,0.9327917462,1.186899959
0.8245126957,0.1552149343,0.8859807522,1.175921955
0.8270588507,0.1073988367,0.8331676813,0.8516760027
0.7178349258,0.07680535214,0.7192490342,0.722870971
0.7292576902,0.2614890239,0.7317803883,0.7379848337
0.8407008874,0.3302942523,0.8460315713,0.8614891773
0.8665993803,0.3477019702,0.9022626063,1.101520819
0.8779562584,0.2548628644,0.8988423241,0.957693591
0.4933083908,0.04543740567,0.4933892334,0.4935862511
0.3773243192,0.03442108386,0.377339214,0.377374589
0.4399324554,0.04035937735,0.4399702956,0.4400582362
0.4863168447,0.04470295063,0.4863903945,0.4865681996
0.8742267105,0.1138523297,0.8822866596,0.908600864
0.8801496837,0.1150706555,0.88806551,0.9141008023
0.8598680244,0.1206271604,0.8661071421,0.8855030255
0.8734657425,0.3806611011,0.8876157109,0.9268624098
0.8594109083,0.4101822234,0.8867702561,0.948625775
0.8365969407,0.355008671,0.8428149546,0.8602447845
0.80069984,0.3108634656,0.8174494368,0.8528029247
0.8050840811,0.3358582018,0.8195728531,0.8520253247
0.7184300999,0.07607945898,0.7198625857,0.7235949798
0.9098569876,0.1199353056,0.9203972574,0.955876486
0.8006630284,0.1945218698,0.8173496337,0.8508962737
0.8995887382,0.1809404805,0.9292179858,1.106290312
0.7926140205,0.09123687005,0.7957584339,0.804666493
0.9032715645,0.4712576384,0.9918096133,1.213590551
0.8986106266,0.4727900837,0.948109006,1.179057384
0.7251936395,0.07697341054,0.7268108206,0.7311809414
0.9037397388,0.387640977,0.9516183341,1.127019445
0.9025056662,0.1788870585,0.9318646441,1.107914656
0.802250577,0.1020803552,0.8068048523,0.8202303297
0.906004618,0.2067725891,0.9346784694,1.106531586
0.9069254212,0.145585928,0.9600593622,1.31401391
0.689130878,0.0749085864,0.6917657178,0.6972223127
0.9063792106,0.1234398214,0.9175441161,0.9551509488
0.9148665881,0.1212069102,0.9261379648,0.9639772013
0.9084485491,0.1200709557,0.9186692012,0.9532406098
0.9049973115,0.1244306786,0.9164041086,0.954837254
0.9095032928,0.4515274373,0.9443192034,1.036082803
0.8992222195,0.215774303,0.9308641623,1.103449594
0.9062677158,0.1200078735,0.9161902164,0.9498011807
0.9141348231,0.149649573,1.115513307,1.591598536
0.7251863246,0.07872750449,0.7381431109,0.7588517434
0.6779710779,0.102423035,0.6794302831,0.6828896835
0.9054073593,0.3960091702,0.9340001897,1.105740748
0.9260223068,0.1618339137,0.98612165,1.370381747
0.7825428982,0.1570748247,0.7941484705,0.8190161517
0.9172312289,0.4305810451,0.9427708011,1.071459092
0.9163893055,0.1629002319,1.064944199,1.359924216
0.9122415425,0.1506778043,0.9713027634,1.339937337
0.9162869486,0.1507931375,0.9705582131,1.302439524
0.9093961886,0.4643563471,0.9465027135,1.14436032
0.9073034095,0.183151489,0.9381113638,1.119453713
0.9139500431,0.1232910879,0.9258037971,0.9658174515
0.9472313291,0.2564584843,1.018081961,1.364903444
0.9465185384,0.2568733477,0.9738252454,1.13479062
0.9228973748,0.1334820815,0.9372650121,0.9866597224
0.7091285315,0.07729554998,0.7104205238,0.7136466518
0.8930474895,0.1254727926,0.9029971247,0.9361262026
0.9360328963,0.1863859795,0.955344075,1.064843152
0.9257922276,0.4856323274,1.010783753,1.259609841
0.9246200379,0.1573358882,0.9819076473,1.345689376
0.9253941591,0.1861959789,0.9538578971,1.125152838
0.9489143075,0.2082553107,0.9758489919,1.13562008
0.936242701,0.1274798942,0.9521708111,1.003132905
0.9381868875,0.1496823299,0.9922249546,1.228657443
0.9486354961,0.1522962292,0.9854429312,1.176708245
0.892141412,0.1337555179,0.9028110072,0.9382100684
0.8920516211,0.1463593616,0.9552386808,1.333528422
0.8924566691,0.2183968665,0.9230077952,1.09563682
0.9566087685,0.2002886113,0.9744435976,1.076144991
0.9492670036,0.4784803908,0.9847746649,1.170083567
0.9568283302,0.1952736564,0.9750377797,1.077591237
0.7957067008,0.09697580497,0.7989255913,0.8078835163
0.9536014463,0.1584240089,1.013986153,1.404867547
0.9623397901,0.4719258172,0.9950094727,1.171117212
0.9547650894,0.162585192,1.135549757,1.538753181
0.6703288567,0.1272391626,0.6713168147,0.6736944971
0.9298820927,0.1743713788,0.9675113655,1.14409996
0.958130078,0.1830133472,0.9810326573,1.097785418
0.9706105294,0.2138974476,0.9891703807,1.090830269
0.9561446965,0.1950599775,0.976372549,1.084638637
0.9565344803,0.4466867039,1.009314468,1.149113174
0.9552698426,0.1551368714,0.9890962903,1.170597534
0.9563848582,0.1905348626,0.97715549,1.087075046
0.9564528066,0.2238035437,0.9755705136,1.080552034
0.9542665007,0.4646925611,0.9717932162,1.073861521
0.95321946,0.1514830744,0.992344591,1.193519484
0.9524591839,0.1512589295,0.99113177,1.190570601
0.9098092022,0.1230738833,0.920119588,0.955264571
0.8226421487,0.3373093585,0.8441485509,0.8909365501
0.9136521979,0.4280953607,0.9384020427,1.006828977
0.7172183227,0.07571528524,0.7186375698,0.7223511652
0.9330341699,0.1893968554,0.9609112062,1.129140224
0.9258732185,0.1609257256,0.9842907614,1.35064647
0.8843692394,0.1300585068,0.893063354,0.920913169
0.7857851771,0.09050531244,0.7886975108,0.7967757366
0.9214962641,0.1701904385,0.9590734808,1.141699314
0.7796782131,0.1113431332,0.8898148271,1.360244993
0.9671410495,0.1683284534,1.04202103,1.489738132
0.9663064836,0.1562068533,1.003801275,1.206538736
0.9660122934,0.1618132451,1.011826008,1.242815882
0.9665931529,0.1873610455,1.049419413,1.519407279
0.9662243723,0.1575993612,1.005655298,1.217348789
0.9619599741,0.2044196215,0.9875729701,1.079025219
0.9266610774,0.2086662816,0.9494487236,1.069040809
0.9712846335,0.4493688554,0.9889233169,1.089867437
0.7979186174,0.1007113795,0.8012174123,0.8103666823
0.9794351302,0.1700594423,1.029036727,1.257590113
0.8027533599,0.1629703155,0.8073640606,0.8197401847
0.9773178495,0.3019278025,0.9954735166,1.094940293
