LC_null_raster,LC_forest_motorways_k10,LC_barriers_k100
95.3519756961536,10.2118809495926,95.3519756961536
95.8082727644413,31.9420915821266,272.96702044526
68.5281441244882,19.8037240190359,209.013335706621
73.2700901164277,6.66091728331177,73.2700901164277
31.8724653421503,3.04886002973704,31.8724653421503
35.6030329757706,13.2469307922273,35.6030329757706
79.6870929864612,33.9292369692907,179.586792083437
94.5557147053772,8.59597406412595,94.5557147053772
99.7048018899756,22.4321641833056,99.7048018899756
5.82700901164328,0.529728091967571,5.82700901164328
2.00000000000117,0.181818181818288,2.00000000000117
3.41149848776424,0.310136226160385,3.41149848776424
4.41350450581834,0.401227682347121,4.41350450581834
103.248513254944,32.6717036708274,400.89949791623
103.695774808721,9.4268886189746,103.695774808721
86.5637387776002,22.520861608726,210.613704914307
95.2912973841499,22.0841630905171,95.2912973841499
92.510603633894,8.48523751323121,92.510603633894
75.1941982561084,29.2878793682872,75.1941982561084
59.7280479436976,22.4483522473077,221.772822189167
61.7469367023417,9.1374632709153,61.7469367023417
31.6540180232971,3.17836855180433,31.6540180232971
134.631927489964,46.0554099057035,234.53162658694
58.0591531979027,5.27810483617297,58.0591531979027
123.261207113318,35.6620244464386,296.072792962718
56.3165494559275,10.5820562087122,56.3165494559275
121.856738122034,34.3101338873622,393.060260048752
121.704801889983,11.0640728990894,121.704801889983
33.4350570325442,3.0395506393222,33.4350570325442
127.164621657191,11.5604201506539,127.164621657191
128.405135174649,11.6731941067866,128.405135174649
59.9725734972657,10.5504717589763,59.9725734972657
126.607197523334,43.4766449092934,226.506896620766
131.983261337604,11.9984783034185,131.983261337604
26.5375164647223,2.4878664994928,26.5375164647223
130.502234302686,29.279849463304,231.572918369957
137.337612645555,47.9431941905484,237.337612645555
132.405135174652,12.0368304704231,132.405135174652
124.069327366332,11.4608479423944,124.069327366332
129.839846948186,11.8036224498351,129.839846948186
121.2722486459,42.0319121347242,221.171947742865
129.877792878345,35.8591039935035,229.877792878403
133.674720052428,35.3844958810344,404.878241978671
34.4430811047705,3.13118919134277,34.4430811047705
21.8270090116503,2.05945618393496,21.8270090116503
121.316861946991,29.3488781231793,242.879782994587
150.785861306814,44.3288419183497,250.685560403778
48.7808705964117,21.7376890691264,148.680569693844
139.751117151374,12.7046470137615,139.751117151374
140.074173998576,36.3920771380725,311.227729788588
133.599333430729,29.7596026646318,238.182972408913
140.530471066801,36.0077459732541,422.95865111412
131.578126163011,31.8219656209791,232.64881023028
132.953002653861,35.3188852084424,420.65061506756
129.067522529159,38.205842205038,240.062314736106
177.291297384178,16.4595191173499,177.291297384178
173.818639680488,15.8016945164082,173.818639680488
144.839846948191,30.7814675298558,245.910531015462
29.4599638453557,3.19380589156107,29.4599638453557
113.30803604661,33.2515259409858,221.821801218641
154.507393425967,39.1945325027682,311.567693711154
151.742747820151,48.5833187986303,251.742747820152
144.368336331648,38.0598936814111,301.428636616853
144.789063081546,13.9144684725404,144.789063081546
175.730855789957,34.7134182228056,275.630554887392
162.704801889997,14.7913456263634,162.704801889997
160.72218240099,43.4613390538171,260.621881497955
172.954671846239,38.9554005895627,357.72482183402
118.502234302682,10.8793835702715,118.502234302682
116.011843360754,33.778779818155,393.756083526809
118.552537265399,34.0097519913094,411.700901164241
185.986246029932,41.0449411742307,422.762767764214
169.638611727476,38.653940578766,349.724821834018
183.417973111163,42.8562073286166,384.488657178961
57.2025675873217,5.32873149029925,107.737909620957
185.049933369036,55.8581874285837,284.949632466001
192.05915319796,36.6457186954721,293.12983726523
183.282928052963,42.8439305051444,293.236300300609
22.8945315407493,2.8612732701581,22.8945315407493
156.004477038526,40.1162099197632,285.028533353465
187.8888016429,35.8186860276204,287.788500739865
194.40458873481,47.265259195396,408.841299058497
188.270555118819,55.4543032861788,288.170254215787
187.420645312439,42.0043561386996,412.589776775849
176.620540698461,60.052953034011,276.620540698519
188.950482963924,39.1606085041287,288.850182060914
184.215405523862,61.3042903374261,284.215405523864
179.216897870017,35.1900109078525,279.116596967452
181.894819697062,35.273778577998,281.794518794497
179.193179345642,63.1825448572787,279.092878442607
127.894531540799,12.9048804307891,127.894531540799
66.8270090116724,7.50158667937455,66.8270090116724
129.388396512203,33.3575151684509,248.023855134038
31.6279397885837,3.02663043395826,31.6279397885837
158.44973257424,27.0730413310495,208.399582122723
141.932116310501,36.2858982735303,330.800713694332
111.824978658857,33.3981557543504,403.621038468612
53.6595224055648,10.6368601213685,53.6595224055648
143.813777146729,36.3062283441527,415.017299072991
50.3434622867931,29.2990714014306,150.243161383758
193.688063227567,42.0666459409835,294.758747294837
204.254506974373,40.1128820478341,304.154206071368
190.128497430788,41.1506656588987,354.800200022439
204.01283793657,21.7163184608215,304.012837936572
195.934426386288,36.5501064588357,295.834125483723
182.097555697271,59.4477765396134,283.854033152786
152.327558220496,41.1968334607593,432.113234248077
206.15706258734,45.2641808417237,327.719983635041
56.7215405524066,6.09014824261872,56.7215405524066
216.135173234929,45.5915701643523,356.765439965542
58.4636306224702,9.78412106142573,58.4636306224702
218.899497916405,41.444244860746,318.7991970134
216.498855681863,40.8705968901472,316.398554778828
219.734378488957,38.0969968852812,320.805062556229
68.0295765989673,6.33487223838645,68.0295765989673
194.082695841234,41.7762711894647,338.858037720302
39.3080360465747,3.57345782241588,39.3080360465747
62.5968465087549,28.9228710134278,256.734876259014
184.540180232873,16.7763800211704,184.540180232873
58.9536847386377,16.2613774661991,202.464786142595
166.325375356356,39.7898551904064,323.385675641549
177.962054069921,41.4382815944239,283.167783195389
215.244982122815,59.5339199751567,316.315666190086
206.861054215929,69.7105859633311,356.861054215989
201.861054215928,69.5820872049301,301.861054215987
