LC_null_raster,LC_forest_motorways_k10,LC_barriers_k100
94.352978705184,31.8097921221983,392.489154948989
101.818639680454,20.1354059338674,101.818639680454
71.0970991280664,8.22523120503294,172.167783195337
69.5898254455697,8.22837236182348,69.5898254455697
32.1169908957075,3.59503357390827,32.1169908957075
36.0175404906185,3.27432186278375,36.0175404906185
77.6563449656437,30.2919163276904,267.110434834682
97.51995163938,32.097698752579,391.072488904585
103.886651546684,34.384273013236,296.257820059418
4.82500299358835,0.438636635780759,4.82500299358835
2.41350450581834,0.21940950052894,2.41350450581834
3.99598796389728,0.363271633081571,3.99598796389728
5.40949246971205,0.491772042701096,5.40949246971205
104.299666715377,20.3170973076363,104.299666715377
108.168954617526,33.0657899324105,398.794029456969
90.3292433143141,8.21174939221036,90.3292433143141
99.9652071750865,24.3090649414024,99.9652071750865
88.8945315407808,8.98351269822371,88.8945315407808
76.9620540698729,7.52282883194133,76.9620540698729
56.1266757270027,24.560432058642,56.1266757270027
61.8005855179393,10.8237383446303,61.8005855179393
31.8565856105938,2.89605323732671,31.8565856105938
133.223774855063,29.0761664162623,234.294458922334
55.1266757270019,24.5981145599918,55.1266757270019
126.540180232845,11.5036527484406,126.540180232845
54.8945315407645,5.80604040699239,54.8945315407645
126.713171221204,30.3385761861286,227.783855288474
123.95368473866,36.6612501848725,223.95368473866
31.7979217498623,9.72808337586549,31.7979217498623
125.08921913399,34.7675268914879,246.652140181633
119.827009011698,12.814776417815,119.827009011698
60.61607209314,5.73609992073374,60.61607209314
132.29966671539,12.1024250660933,132.29966671539
130.472657703748,30.7994424176881,231.543341771018
26.1975525421687,2.3815956856517,26.1975525421687
128.270090116453,18.2827454111579,128.270090116453
135.270090116456,48.2376039632215,236.924108139796
130.996798225355,38.5253882539204,230.89649732232
123.854732103982,36.4829867400865,386.381359547216
134.540180232849,12.2309254757137,134.540180232849
118.839846948183,38.4984391345528,270.045222381837
122.145876976688,37.5992098151292,279.20617726188
139.88616220957,12.716923837234,139.88616220957
33.095093109998,3.00864482818164,33.095093109998
22.8945315407493,2.08132104915903,22.8945315407493
129.578126163009,11.7798296511829,129.578126163009
149.472657703758,42.3110405213825,249.472657703758
49.0675225291212,4.97558176533825,49.0675225291212
132.827009011704,13.8795659355515,132.827009011704
132.210390478706,37.7530247199878,289.270690763892
137.953684738667,30.5733225340929,137.953684738667
137.097099128098,33.3184882762392,238.167783195368
133.713171221208,30.7088068746958,234.783855288477
131.804918478325,40.7651717018353,273.264200238628
132.061303294116,36.9942990857403,293.26667872779
175.388396512219,26.0953398961147,175.388396512219
175.420822158591,41.5522481447258,275.320521255556
147.651642411504,19.145756722112,147.651642411504
30.8734683511713,2.95804212146622,30.8734683511713
117.425347866569,33.9072802277745,395.169588032626
158.214242535196,37.615361561286,354.108749740899
150.877792878352,48.3629058064265,150.877792878352
141.445888951027,38.3264825424022,298.506189236214
145.981753089956,36.5033170662642,399.576569245433
176.100750003715,39.2414076947878,367.311317328199
158.097099128108,18.6559539951792,158.097099128108
165.156252325973,32.4302147381498,266.226936393245
172.880128253951,43.9062964666117,272.779827350916
112.865765203269,33.4927727129291,385.240272100303
111.792224620021,33.395178114452,382.995746546734
116.500894467878,35.8018144918713,264.592296465721
189.269552109789,38.3205618207231,289.169251206784
175.271734974024,42.6117043286604,275.171434070989
189.426342442383,17.3709418605152,239.426342442441
53.9458375125665,7.897211973785,53.9458375125665
182.801901018046,43.2512965992278,288.071333384474
196.337074638891,58.4355753329627,296.236773735856
181.435698881148,41.5581660883823,329.52710087898
21.8270090116515,2.16653985861828,21.8270090116515
157.088729796872,43.676654450932,257.088729796872
187.748749972831,40.3003167828892,375.446362386403
204.606330159172,58.2073862855229,305.091521741289
188.780501002646,38.9411990035997,288.680200099641
181.044909890683,35.4094204083815,280.944608988118
176.067522529182,43.9511331153043,287.06231473613
174.827009011724,23.6091396208257,174.827009011724
183.299666715414,35.7303070093668,284.370350782684
183.848216279428,60.1638121585603,283.848216279428
186.293455913573,39.4866535490546,286.193155010551
178.751117151392,36.7293040003404,279.821801218662
127.310843892822,29.8937855728011,248.873764940418
69.5271411154578,18.610872090959,69.5271411154578
136.152729626979,36.7494839073341,303.161210268514
31.7024833808615,2.88204394371468,31.7024833808615
151.337596744111,48.1398745328654,251.237295841543
150.848216279412,31.3550321007275,251.918900346681
111.464119959612,11.8266495961934,111.464119959612
51.2321441862586,6.36661096996533,51.2321441862586
148.352465033307,46.3489156348962,248.252164130272
50.3755585756772,4.57959623415248,50.3755585756772
198.886162209598,37.1159906035057,299.956846276868
201.261720785258,36.0884432397394,302.332404852529
201.725672331917,57.6355743721649,301.625371428882
203.426342442387,44.6283672750592,309.180966390876
194.20703619265,45.0343935151437,396.348404328128
195.549849162615,57.3828479517602,295.44954825958
151.713171221216,13.7921064746562,151.713171221216
205.455919041329,44.8961659359549,305.455919041388
58.8565856106036,5.35059869187321,58.8565856106036
221.223774855099,44.4072019010132,322.294458922369
59.7215405524078,6.18105733352789,59.7215405524078
204.11445530441,42.3156631955634,368.786157896061
220.026687315287,59.2993030070162,319.926386412252
204.000000000097,53.7809826534254,319.129837265244
66.8861622095402,6.08056020086729,66.8861622095402
191.029576599026,18.0429688821627,191.029576599026
40.2700901164138,3.66091728331035,40.2700901164138
60.7806937502802,27.6913307944381,133.455919041156
180.244982122803,34.7972573115819,180.244982122803
61.308036046584,7.38357057208001,61.308036046584
171.350290602415,41.9316109618496,271.24998969938
175.030033168168,51.496426001136,361.071284715021
211.991630668872,39.4988829056979,313.062314736142
214.877792878378,19.7923686949875,314.877792878378
210.153050551226,43.0822436347607,419.513884915519
215.15707102068,45.1522040674611,365.735518107585
177.090711480163,44.0603387781249,298.653632527809
199.14318887385,57.4008031487038,299.042887970816
154.578126163021,25.0278702008869,154.578126163021
154.686410901711,37.4011027737262,428.231902769101
167.261720785243,34.2752812772347,167.261720785243
29.4599638453565,6.41797853689521,29.4599638453565
159.590964099514,40.6901156002846,265.931080533622
163.54919141263,38.10035691378,353.003281281637
179.363161306921,39.5379905405338,361.205848868938
43.7440960881378,3.97673600801252,43.7440960881378
190.628910029682,67.1777178612339,290.628910029684
160.953684738677,42.9036744272996,260.953684738677
25.1985555511991,3.86162243489998,25.1985555511991
176.953483557819,47.9268700754821,334.013783842987
110.134194560639,33.5459081198504,381.337716487341
198.358819913285,40.0885711246609,299.429503980557
137.71317122121,12.5193792019283,137.71317122121
97.594495231668,27.8182028349672,241.540822081064
196.876950814037,41.2808832283972,368.18077364324
144.856585610643,33.9174429591702,245.927269677913
134.13504505826,33.5974451433417,240.99479220701
163.954663412928,43.3704750042856,285.51758446059
166.84821627942,15.1680196617656,166.84821627942
171.70480189,15.6095274445455,171.70480189
219.537636208144,59.2548438154595,319.437335305109
145.645648692114,42.1134958860771,245.645648692114
137.351638870479,45.281987497912,237.251337967911
145.579104837263,19.4412529035442,145.579104837263
165.037239510733,42.6964750078328,264.936938607697
180.578126163034,54.9924620437028,280.578126163034
169.790522659732,31.8450108036788,269.690221757167
68.8565856106082,6.25968960096454,68.8565856106082
173.008320661797,38.9602777546134,371.830290293287
96.6909366096897,9.81065326724482,96.6909366096897
183.329243314349,16.6662948467592,183.329243314349
177.60969287854,39.3785843197718,362.965335351481
150.117792723911,38.0503056396604,307.178093009133
133.865596790437,35.9294033306568,328.281740729246
177.899000146079,37.1352152160748,177.899000146079
186.607702761972,16.9643366147249,186.607702761972
180.071991134445,66.8891170264497,280.071991134504
21.5425315098609,2.18545672611873,21.5425315098609
212.426342442389,75.9556994340392,312.426342442391
126.299666715387,37.1752518233523,226.299666715387
96.1600959491581,9.75266011598384,96.1600959491581
182.01115284273,41.6944022778169,410.349263258384
42.2025675873147,3.83659705339224,42.2025675873147
101.951341894844,32.5005524121632,383.794029456964
102.637279360876,9.33066176007967,102.637279360876
196.954318153948,52.7385434577515,318.517239201556
90.7131712211901,32.2977353141782,90.7131712211901
224.801901018059,38.6204875999667,325.872585085331
188.65401802337,18.8043832981319,188.65401802337
212.223774855094,36.7090804226156,313.294458922365
214.414458845383,59.7058359397298,314.314157942348
90.5478674792959,8.83454433789513,90.5478674792959
201.899000146087,44.536300695428,402.969684213829
209.071991134455,57.4296466298001,310.142675201726
193.295470364986,56.0605181194169,293.195169462418
