null_raster,forest_areas_k10,forest_areas_k100,forest_areas_k1000,motorways_k10,motorways_k100,motorways_k1000
NA,NA,NA,NA,NA,NA,NA
7,0.636363636363636,0.0693069306930693,0.00699300699300699,7,7,7
7,1.54545454545455,1.05940594059406,1.00599400599401,7,7,7
25,12.2727272727273,11.1386138613861,11.013986013986,25,25,25
29,15.3636363636364,14.1485148514851,14.014985014985,29,29,29
12,10.1818181818182,10.019801980198,10.001998001998,12,12,12
2,0.181818181818182,0.0198019801980198,0.001998001998002,2,2,2
46,16,13.3267326732673,13.032967032967,46,46,46
7,0.636363636363636,0.0693069306930693,0.00699300699300699,7,7,7
13,10.2727272727273,10.029702970297,10.002997002997,13,13,13
7,3.36363636363636,3.03960396039604,3.003996003996,7,7,7
10,2.72727272727273,2.07920792079208,2.00799200799201,10,10,10
8,1.63636363636364,1.06930693069307,1.00699300699301,8,8,8
1,1,1,1,1,1,1
6,2.36363636363636,2.03960396039604,2.003996003996,6,6,6
8,2.54545454545455,2.05940594059406,2.00599400599401,8,8,8
12,1.09090909090909,0.118811881188119,0.011988011988012,12,12,12
2,0.181818181818182,0.0198019801980198,0.001998001998002,2,2,2
16,5.09090909090909,4.11881188118812,4.01198801198801,16,16,16
21,3.72727272727273,2.18811881188119,2.01898101898102,21,21,21
56,34.1818181818182,32.2376237623762,32.023976023976,56,56,56
58,27.0909090909091,24.3366336633663,24.033966033966,58,58,58
4,3.09090909090909,3.00990099009901,3.000999000999,4,4,4
23,4.81818181818182,3.1980198019802,3.01998001998002,23,23,23
4,0.363636363636364,0.0396039603960396,0.003996003996004,4,4,4
9,2.63636363636364,2.06930693069307,2.00699300699301,9,9,9
12,2,1.10891089108911,1.01098901098901,12,12,12
7,0.636363636363636,0.0693069306930693,0.00699300699300699,7,7,7
30,20,19.1089108910891,19.010989010989,30,30,30
18,17.0909090909091,17.009900990099,17.000999000999,18,18,18
8,6.18181818181818,6.01980198019802,6.001998001998,8,8,8
8,8,8,8,8,8,8
8,8,8,8,8,8,8
10,10,10,10,10,10,10
14,8.54545454545454,8.05940594059406,8.00599400599401,14,14,14
