time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2012.61315056797,5.4810031,50.5843928,875969.386158905,7056907.16982916,610142.474128355,6548104.29390414
2012.61316471054,5.481038,50.5844374,875971.704571067,7056912.21455727,610146.359178582,6548112.11329491
2012.6132785804,5.4802019,50.5849475,875910.637383797,7056967.15974752,610053.284952331,6548201.5459121
2012.61339279907,5.4802192,50.5848452,875912.221966265,7056955.80546898,610055.210779522,6548183.61022036
2012.61350704945,5.4800205,50.5849687,875897.701473269,7056969.11661948,610033.091596701,6548205.26279541
2012.61362405858,5.4803996,50.5842298,875927.166380519,7056887.67231676,610075.29281566,6548075.71637305
2012.61385211541,5.4798638,50.5850066,875886.458437701,7056972.98836501,610015.647832492,6548211.90760514
2012.61396386071,5.4799857,50.5849127,875895.429999676,7056962.8025598,610029.21767842,6548195.4446167
2012.61407880871,5.4800124,50.584933,875897.252073097,7056965.12278201,610032.189908825,6548199.00370513
2012.61419137847,5.4800057,50.5849212,875896.818312364,7056963.79372917,610031.444068236,6548196.93487521
2012.61430591424,5.4801335,50.5849678,875905.716614179,7056969.26811522,610045.67069916,6548205.10500317
2012.61442035488,5.4800018,50.5850299,875896.161463131,7056975.89061042,610031.009922223,6548215.99267551
2012.61453479552,5.4796127,50.5839954,875872.192326445,7056859.81504948,609987.695508354,6548034.62100482
2012.61464882393,5.4799664,50.5843973,875895.864877468,7056905.36115577,610027.069212248,6548105.08285579
2012.61475530333,5.4734253,50.5837538,875434.323666162,7056819.14487244,609298.91729102,6547992.2635356
2012.61486891952,5.473429,50.5838196,875434.35639643,7056826.48103338,609299.329173138,6548003.79961289
2012.61498665798,5.4734369,50.5837317,875435.223278774,7056816.70943692,609300.208597113,6547988.38896007
2012.61509757883,5.4737528,50.5837688,875457.492531741,7056821.54304436,609335.374424255,6547994.89333904
2012.61521268537,5.4736979,50.583767,875453.606159246,7056821.22059556,609329.262984212,6547994.57776258
2012.61532560394,5.4736071,50.5839,875446.703882961,7056835.83063736,609319.155174447,6548017.89538877
2012.61544020313,5.4737014,50.5838746,875453.478801484,7056833.21144774,609329.65260243,6548013.44224304
2012.61555610242,5.4736847,50.5839071,875452.181275542,7056836.79376438,609327.793566931,6548019.14016616
2012.6156687356,5.4739234,50.5837608,875469.616753352,7056821.03120207,609354.365529384,6547993.4907771
2012.61578219324,5.4738439,50.5839307,875463.386864633,7056839.77577163,609345.515629867,6548023.27773741
2012.61589777543,5.473728,50.5837713,875455.725376236,7056821.76635528,609332.613700884,6547995.33163969
2012.61646880536,5.4737696,50.5836907,875458.956302546,7056812.88262354,609337.2445917,6547981.20083833
2012.61658283377,5.4736646,50.5838472,875450.965147478,7056830.07822681,609325.556045166,6548008.63845861
2012.61669644996,5.4737904,50.5838387,875459.914579777,7056829.41113732,609339.56003711,6548007.14823408
2012.61681082718,5.4737247,50.5837359,875455.614938493,7056817.81663586,609332.246346563,6547989.1253046
2012.61692431652,5.4736993,50.5837739,875453.681344548,7056821.99213769,609329.418831498,6547995.78747239
2012.61703869374,5.4735253,50.5837428,875441.452501488,7056818.14201573,609310.0492401,6547990.33501362
2012.61715186599,5.4735073,50.5839263,875439.535856881,7056838.53784551,609308.045489267,6548022.50632566
2012.61726624321,5.4716513,50.5858955,875301.070730967,7057053.71988219,609101.436514353,6548367.75534898
2012.61738211079,5.4717565,50.5868209,875305.302455843,7057157.0127999,609113.147324785,6548530.0056366
2012.6174883048,5.4701059,50.5837631,875198.930761592,7056812.8106784,608929.403373282,6547993.89401363
2012.61760188928,5.4701989,50.5826184,875209.514223685,7056685.53531111,608939.756085924,6547793.2073791
2012.61771632992,5.4681965,50.5820201,875069.615056704,7056614.46319596,608716.84993756,6547688.31649818
2012.61783016807,5.4666912,50.5832098,874958.738329144,7056743.62007623,608549.28070807,6547896.88989715
2012.61794349887,5.4666677,50.5831449,874957.297907898,7056736.34028383,608546.664700036,6547885.51175539
2012.61805752728,5.4664877,50.5832472,874944.17892654,7056747.334325,608526.627191694,6547903.44679952
2012.61817510719,5.4670974,50.5831437,874987.770188939,7056737.15881342,608594.49868523,6547885.30137387
2012.61828691592,5.4670379,50.5832366,874983.227963322,7056747.37295781,608587.875175529,6547901.5884256
2012.61840081749,5.4681131,50.5826354,875061.558867461,7056682.80232857,608707.565892029,6547796.1877512
2012.61851627284,5.4681787,50.5826584,875066.130224159,7056685.50920641,608714.868450624,6547800.22002104
2012.61863080861,5.4681433,50.5825865,875063.870512051,7056677.42344073,608710.92774065,6547787.61480143
2012.61874391744,5.4681487,50.5825684,875064.316432978,7056675.41967169,608711.528865902,6547784.44158506
2012.61885759704,5.4681171,50.5826219,875061.889500811,7056681.30774321,608708.011169992,6547793.82098503
2012.61897172058,5.4681641,50.5827174,875064.889545463,7056692.04748602,608713.24318606,6547810.56367877
2012.61908698568,5.4677907,50.5826741,875038.563964178,7056686.39750786,608671.676488196,6547802.97248463
2012.61943068811,5.4678644,50.5828184,875043.287330957,7056702.63113472,608679.880734669,6547828.27064835
2012.61954408233,5.4678848,50.5825498,875045.669019858,7056672.76319679,608682.151652281,6547781.18071205
2012.61965655696,5.4678668,50.5826819,875043.932765443,7056687.43486585,608680.147901447,6547804.33995096
2012.6197703634,5.4680322,50.5826044,875055.93049679,7056679.17059972,608698.560145222,6547790.75295583
2012.61988553337,5.4679479,50.5825969,875049.979213413,7056678.14846199,608689.175912149,6547789.43808652
2012.61999914955,5.4709774,50.5839599,875260.038002707,7056836.6616956,609026.418309508,6548028.39710809
2012.62011238522,5.4704053,50.5851088,875215.469353095,7056963.3417436,608962.732428826,6548229.82582583
2012.62022029156,5.471207,50.5838317,875276.76458653,7056822.8940763,609051.977264594,6548005.92099055
