time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2011.16815239726,6.0514838,50.5819358,916424.021624192,7058051.04344025,673648.095159744,6547673.53756256
2011.16826636225,6.0486526,50.5797001,916232.936123055,7057794.36874496,673332.927417411,6547281.59862398
2011.16838032725,6.0486482,50.579628,916232.934282482,7057786.32923825,673332.437611651,6547268.95913519
2011.16849464105,6.0486837,50.579701,916235.136997621,7057794.55411452,673336.389453574,6547281.75639858
2011.16860901826,6.0487745,50.579707,916241.548197239,7057795.47079689,673346.497263339,6547282.80822934
2011.168722793,6.0488736,50.5798116,916248.123713167,7057807.3881277,673357.529024874,6547301.14516695
2011.16883637747,6.0483755,50.5795343,916214.004914124,7057775.15014772,673302.080786512,6547252.53308781
2011.16895116692,6.0484131,50.5795571,916216.572417665,7057777.7916066,673306.266399364,6547256.53003123
2011.16906544901,6.0483836,50.5795231,916214.627306692,7057773.92534344,673302.982474388,6547250.56967772
2011.16917976281,6.0483459,50.5795061,916212.027769183,7057771.92937113,673298.785729585,6547247.58950257
2011.16929331558,6.0483363,50.5795332,916211.230663325,7057774.92033987,673297.717062473,6547252.34025287
2011.16940712202,6.0483636,50.579519,916213.22709033,7057773.41409464,673300.756084572,6547249.85092949
2011.16952226027,6.0484597,50.5795471,916219.919005709,7057776.80583037,673311.453887637,6547254.77698563
2011.16963743024,6.0483268,50.5796631,916209.998575901,7057789.35711265,673296.659527311,6547275.11233744
2011.16975038052,6.0483614,50.5795465,916212.952867294,7057776.46986086,673300.511181692,6547254.67180291
2011.16986453577,6.0483961,50.5795212,916215.521632345,7057773.74802908,673304.373968021,6547250.23659926
2011.16997780315,6.048388,50.5794924,916215.071255256,7057770.51932042,673303.472280146,6547245.1878328
2011.17009639777,6.058778,50.5794126,916951.986113626,7057790.13297154,674460.081789489,6547231.19855852
2011.17020814307,6.0739267,50.5775902,918033.809217739,7057628.95833865,676146.427359668,6546911.73065579
2011.17032071284,6.0739309,50.577581,918034.146868332,7057627.94564361,676146.89490153,6546910.11792118
2011.17043740487,6.0740041,50.5775969,918039.267376262,7057629.91801274,676155.043488257,6546912.9051475
2011.17054965753,6.0739975,50.5775465,918039.018033514,7057624.28844845,676154.308779616,6546904.07016919
2011.17066362253,6.074005,50.5776267,918039.201953346,7057633.23831403,676155.143675796,6546918.12900817
2011.17077755581,6.0738966,50.5776163,918031.562122822,7057631.78109856,676143.076642996,6546916.30591548
2011.17089193303,6.0741979,50.5776997,918052.560854229,7057641.89852182,676176.617205571,6546930.92572781
2011.17100532724,6.0740749,50.5774847,918044.773252931,7057617.62160523,676162.924908206,6546893.23681582
2011.17112087773,6.0737141,50.5771493,918020.648885759,7057579.28323943,676122.760835927,6546834.44245664
2011.17123455733,6.0739363,50.577603,918034.434296354,7057630.40994878,676147.496026779,6546913.97446099
2011.17134804668,6.0738784,50.5775463,918030.575391049,7057623.93731683,676141.050628264,6546904.03510977
2011.17146385084,6.0740782,50.5777624,918043.802929533,7057648.54875533,676163.292262523,6546941.91689874
2011.17157667428,6.0739079,50.5775404,918032.692357148,7057623.36188938,676144.33455324,6546903.00085698
2011.17169070269,6.0739709,50.5775092,918037.293995138,7057620.06216168,676151.347681163,6546897.53159013
2011.17180714105,6.0739148,50.5775578,918033.106074917,7057625.31819006,676145.102657727,6546906.0510266
2011.17191977423,6.0739653,50.5776314,918036.367073369,7057633.65197081,676150.724292013,6546918.95290597
2011.17203459538,6.0740376,50.577566,918041.776331715,7057626.57023124,676158.772691197,6546907.48846325
2011.17214843354,6.0739793,50.577682,918037.140166615,7057639.3242363,676152.282764885,6546927.82295973
2011.17226195459,6.0739223,50.5775752,918033.562328893,7057627.27614756,676145.93755391,6546909.10119735
2011.17237690259,6.0741427,50.5777496,918048.431100801,7057647.30176249,676170.472369681,6546939.67308594
2011.17248988458,6.0740241,50.5776124,918040.618044381,7057631.69894866,676157.269878073,6546915.62225583
2011.1726042618,6.0740151,50.5775253,918040.357707043,7057621.97672217,676156.268002655,6546900.35387161
2011.17271822679,6.0739901,50.5775463,918038.494283091,7057624.24574764,676153.485015385,6546904.03510977
2011.17283238204,6.0687592,50.5738467,917683.668788351,7057197.9149909,675571.183890995,6546255.53144792
2011.17294628361,6.0676788,50.5671951,917635.853784185,7056454.37912871,675450.91431314,6545089.69917586
2011.1730621829,6.0767454,50.5626835,918298.338440056,7055977.11128704,676460.203608367,6544299.04041283
2011.1731748795,6.0761291,50.5619022,918258.02380076,7055888.42277088,676391.597406193,6544162.12512775
2011.17328855911,6.0761437,50.5618557,918259.26096116,7055883.28612123,676393.222670758,6544153.97652306
2011.17340249239,6.0761171,50.5618527,918257.387604783,7055882.87859646,676390.261572301,6544153.4508069
2011.17351728184,6.0760825,50.5619065,918254.700443438,7055888.7726999,676386.40991792,6544162.87865504
2011.17363184932,6.0763375,50.5619586,918272.557992059,7055895.27802939,676414.796388074,6544172.00860745
2011.17374498985,6.0761571,50.5618722,918260.139639358,7055885.16016189,676394.714351933,6544156.86796251
2011.17385996956,6.0754591,50.5618656,918210.6686796,7055882.49623804,676317.013347361,6544155.71138661
2011.17397285642,6.0754707,50.561851,918211.554650821,7055880.9028256,676318.304653452,6544153.1529011
2011.17408739219,6.0755182,50.5619221,918214.614708296,7055888.94990263,676323.592329267,6544165.61238253
2011.17420221334,6.0755973,50.561977,918219.985992886,7055895.28070856,676332.397700987,6544175.23300764
2011.17431579782,6.0755812,50.5619366,918219.019522746,7055890.7383419,676330.605457187,6544168.153348
2011.17442988965,6.0755767,50.5619159,918218.790209044,7055888.42130268,676330.104519478,6544164.52590099
2011.17454471081,6.0755517,50.5619483,918216.876732231,7055891.95941852,676327.321532208,6544170.20364485
2011.17465877093,6.0755979,50.5619027,918220.350904095,7055887.01028875,676332.464492683,6544162.21274719
2011.17477317986,6.0755854,50.5618647,918219.629318415,7055882.74507175,676331.072999047,6544155.55367173
2011.17488733511,6.0739354,50.5598614,918111.304210155,7055655.15217079,676147.395839239,6543804.50533004
2011.1750013001,6.0704531,50.5604034,917861.994376098,7055705.8814992,675759.74797645,6543899.4812455
2011.17511507484,6.0621245,50.5630472,917259.920380651,7055977.27889169,674832.612465428,6544362.77610222
2011.17523002283,6.0614275,50.5633399,917209.22844029,7056007.94895907,674755.022780344,6544414.06993288
2011.17534398782,6.0616355,50.5623804,917228.12275732,7055901.69578658,674778.17723443,6544245.9247934
2011.17545738204,6.060737,50.5628455,917162.396464585,7055951.00598208,674678.156671952,6544327.42963358
2011.17557337646,6.0578278,50.5628025,916956.274496216,7055938.22151952,674354.306009336,6544319.89421361
2011.17568578767,6.0539663,50.5616175,916687.538654143,7055795.68677151,673924.445795639,6544112.2347645
2011.17579962582,6.0539597,50.5615899,916687.189503571,7055792.59582453,673923.711086999,6544107.39820158
2011.17591517631,6.0540131,50.5615745,916691.042843577,7055791.02781201,673929.655547807,6544104.69954089
2011.17602933156,6.0538949,50.5616441,916682.360554554,7055798.45234006,673916.497583995,6544116.89609231
2011.17614485033,6.0536616,50.5617698,916665.27404212,7055811.80692701,673890.526746793,6544138.92353039
2011.17625900558,6.0537998,50.5614548,916676.431796244,7055777.11573571,673905.911100421,6544083.72361743
2011.17637119482,6.0539952,50.5616172,916689.589460716,7055795.73267842,673927.662928922,6544112.18219315
2011.17648665018,6.0539827,50.5616192,916688.694376333,7055795.9210451,673926.271435289,6544112.53266883
2011.17659937849,6.0540588,50.5615917,916694.209671085,7055793.06817943,673934.742848537,6544107.71362951
2011.17671362887,6.0539842,50.5616032,916688.869683227,7055794.14380755,673926.438414524,6544109.72886379
2011.17682806951,6.0540609,50.5616214,916694.230641903,7055796.38058033,673934.976619469,6544112.9181921
2011.1769414003,6.0540928,50.5616864,916696.212866996,7055803.70487303,673938.527711225,6544124.30866038
2011.17705555556,6.0540892,50.5616783,916695.99246195,7055802.79318315,673938.126961058,6544122.88923194
2011.17716942542,6.0541462,50.5618023,916699.500509469,7055816.75510303,673944.472172033,6544144.6187805
2011.17728446854,6.0541838,50.5618193,916702.093751598,7055818.7509795,673948.657784885,6544147.59783597
2011.17739773592,6.054203,50.5617708,916703.66432221,7055813.40394182,673950.79511911,6544139.0987688
2011.17751195459,6.0528952,50.5645004,916599.163334772,7056113.71540077,673805.211489049,6544617.44338118
2011.17762636352,6.0530151,50.5654993,916603.363765054,7056225.25704853,673818.558695995,6544792.50102203
2011.1777402968,6.0528793,50.5655502,916593.514706769,7056230.55150861,673803.441509147,6544801.42136758
2011.17785508625,6.0514509,50.5666432,916487.519103544,7056348.32401217,673644.432748496,6544992.9745314
