time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2004.09691380343,6.092938,50.55346,919486.877231835,7054995.12499739,678262.755594986,6542682.85579882
2004.09725626918,6.08127,50.548543,918680.663918821,7054415.33682712,676963.879776412,6541821.40538323
2004.09759873494,6.08091,50.548332,918656.044360497,7054390.84904838,676923.804759724,6541784.4405362
2004.09828442748,6.080698,50.548335,918640.993052584,7054390.59600951,676900.205027676,6541784.96610159
2004.09861864661,6.08107,50.548474,918666.776826288,7054407.10111991,676941.615878253,6541809.31733448
2004.09896111236,6.080908,50.548269,918656.176291075,7054383.8296577,676923.582120744,6541773.40367081
2004.09930433915,6.081068,50.546837,918673.749800079,7054224.84693323,676941.393239271,6541522.53794581
2004.09964667806,6.081703,50.54841,918711.956911764,7054401.72905274,677012.081115924,6541798.1052471
2004.09998850962,6.080841,50.548756,918649.307144071,7054437.8623402,676916.12371486,6541858.72077574
2004.10033097537,6.081135,50.548688,918670.457479901,7054431.10596217,676948.851645152,6541846.80786216
2004.10067407532,6.081133,50.549048,918668.750917542,7054471.17960893,676948.629006173,6541909.87642347
2004.10101666791,6.08185,50.546628,918730.131386925,7054203.74471658,677028.44508107,6541485.92480044
2004.10169436751,6.099124,50.546984,919953.945994866,7054291.36201454,678951.377965034,6541548.28987254
2004.10203683326,6.099188,50.546056,919962.542970527,7054188.22633441,678958.502412444,6541385.72123244
2004.1023789185,6.099906,50.546765,920010.375971952,7054269.1593827,679038.429806836,6541509.9247865
2004.10272176477,6.099692,50.546696,919995.497205048,7054260.88139313,679014.607435805,6541497.83719356
2004.10306423052,6.099471,50.546052,919982.635855705,7054188.56939358,678990.005828339,6541385.02051247
2004.10340669628,6.100678,50.54741,920062.317977754,7054343.11830635,679124.368453728,6541622.91835855
2004.10374814732,6.099906,50.546765,920010.375971952,7054269.1593827,679038.429806836,6541509.9247865
2004.10408414219,6.101614,50.545634,920136.484318212,7054148.00595908,679228.563497109,6541311.79560306
2004.1047690737,6.107151,50.548833,920515.247851436,7054519.59877476,679844.939517632,6541872.21041921
2004.10511128577,6.105736,50.548333,920417.06729314,7054459.98322914,679687.42243816,6541784.61572466
2004.10887117715,6.118318,50.550033,921302.082646996,7054684.43533204,681088.044271319,6542082.44147619
2004.10921326239,6.118828,50.551248,921332.912290751,7054821.12984838,681144.817211624,6542295.30587305
2004.10954862307,6.119606,50.553952,921376.196332544,7055124.34594521,681231.423775461,6542769.05834491
2004.1098907083,6.129628,50.553954,922087.005549227,7055152.71101385,682347.067712192,6542769.4087636
2004.11126133235,6.129413,50.553877,922072.096461566,7055143.53398443,682323.134021671,6542755.91765476
2004.1122808635,6.129914,50.553662,922108.579497417,7055121.00732895,682378.905086558,6542718.24779222
2004.11399319227,6.131828,50.557293,922228.290427204,7055530.62951813,682591.970591937,6543354.45349924
2004.11535455498,6.122658,50.552522,921598.961223733,7054973.70545283,681571.170861363,6542518.51278693
2004.11603948649,6.11598,50.55246,921125.576746674,7054948.0820102,680827.779301846,6542507.65014443
2004.11638258644,6.115903,50.552677,921119.161471703,7054972.0249371,680819.207701055,6542545.66945569
2004.11672505219,6.115909,50.552452,921120.576009311,7054946.9925471,680819.875618,6542506.24851417
2004.11706688375,6.115838,50.552453,921115.535712261,7054946.90505601,680811.971934153,6542506.42371794
2004.1174093495,6.115909,50.552452,921120.576009311,7054946.9925471,680819.875618,6542506.24851417
2004.11774534438,6.116407,50.552957,921153.678200517,7055004.60873727,680875.312724413,6542594.72689011
2004.11808679542,6.110355,50.553803,920720.712640582,7055081.86041683,680201.607166134,6542742.95219431
2004.11842926117,6.108079,50.552956,920562.997448958,7054981.20395787,679948.244005086,6542594.55168447
2004.11911482687,6.10809,50.552102,920567.521931482,7054886.15871817,679949.468519487,6542444.92742356
2004.11979912419,6.108158,50.553162,920567.697535052,7055004.35866048,679957.03824486,6542630.64412507
2004.12014158994,6.107726,50.553312,920536.399282998,7055019.8515744,679908.948224837,6542656.92512765
2004.1204765701,6.121519,50.556433,921500.952890588,7055405.92016918,681444.377961349,6543203.7641602
2004.12081903586,6.127495,50.55467,921932.562364124,7055226.42569208,682109.623238329,6542894.85961002
2004.12116150161,6.127854,50.551031,921974.08055174,7054822.30808495,682149.586935523,6542257.28771418
2004.12184643312,6.119877,50.550603,921410.156266854,7054752.26333421,681261.591357466,6542182.30310272
2004.12287484509,6.119743,50.550039,921403.133618049,7054689.09795758,681246.674545701,6542083.49264491
2004.12320881054,6.120519,50.546987,921471.611010483,7054351.49846367,681333.058470555,6541548.8154229
2004.12355127629,6.127142,50.548974,921932.652476407,7054591.30364531,682070.327458079,6541896.91229099
2004.12389374205,6.12025,50.550759,921435.926760862,7054770.67664042,681303.113527532,6542209.63386357
2004.12560670501,6.124084,50.553669,921695.0495318,7055105.40305814,681729.912455233,6542719.47425015
2004.12594105098,6.127715,50.554514,921948.854071791,7055209.67665961,682134.113526304,6542867.52658168
2004.12628351673,6.127998,50.55111,921983.945854184,7054831.50787484,682165.616942199,6542271.12840614
2004.12662598248,6.122168,50.551108,921570.434171601,7054814.91084229,681516.624310874,6542270.77800859
2004.12696908243,6.122448,50.551032,921590.629284509,7054807.23554936,681547.793768297,6542257.46291267
2004.12731091399,6.122669,50.550894,921606.912687592,7054792.49234202,681572.395375761,6542233.28555653
2004.12765337974,6.122439,50.551176,921589.356649401,7054823.24168936,681546.791892879,6542282.69153366
2004.12833932596,6.122301,50.55125,921579.242414659,7054831.09279217,681531.429803148,6542295.65627164
2004.12970068867,6.122657,50.554374,921590.732340525,7055179.88489549,681571.059541872,6542842.99701789
2004.13004378862,6.115407,50.553386,921080.865385521,7055049.56895527,680763.993233622,6542669.89045307
2004.13038663489,6.115336,50.553387,921075.825181405,7055049.48150007,680756.089549775,6542670.0656603
2004.13072884697,6.115266,50.553388,921070.855904206,7055049.3968491,680748.29718542,6542670.24086754
2004.1310715664,6.115336,50.553387,921075.825181405,7055049.48150007,680756.089549775,6542670.0656603
2004.13140553185,6.110141,50.553735,920705.832708517,7055073.69179407,680177.784795103,6542731.03800535
2004.13209046336,6.106597,50.550254,920469.723415442,7054676.25138539,679783.268519733,6542121.15961264
2004.13482333799,6.113135,50.549967,920934.733955768,7054662.57365324,680511.075350539,6542070.878629
2004.1355076353,6.10808,50.551814,920568.075343807,7054854.06772225,679948.355324578,6542394.46926757
2004.1365357936,6.108082,50.551886,920567.901526903,7054862.08907334,679948.57796356,6542407.08377767
2004.13687102744,6.108085,50.551958,920567.798638726,7054870.11321857,679948.911922034,6542419.69830703
2004.1375564663,6.11405,50.551032,920994.958211494,7054783.70010342,680612.932684615,6542257.46291267
2004.13789740999,6.115553,50.553528,921090.596631811,7055065.78658545,680780.245879277,6542694.76991828
2004.13823987574,6.115475,50.553313,921086.0092358,7055041.63226311,680771.562958994,6542657.10033462
2004.13858310253,6.115336,50.553387,921075.825181405,7055049.48150007,680756.089549775,6542670.0656603
2004.139267273,6.115336,50.553387,921075.825181405,7055049.48150007,680756.089549775,6542670.0656603
2004.13960225316,6.115336,50.553387,921075.825181405,7055049.48150007,680756.089549775,6542670.0656603
2004.13994471892,6.115336,50.553387,921075.825181405,7055049.48150007,680756.089549775,6542670.0656603
2004.14062965042,6.12814,50.554166,921980.532748901,7055172.12872454,682181.424309891,6542806.55322905
2004.14097275037,6.12123,50.553595,921492.951869394,7055089.15543329,681412.20662851,6542706.50884691
2004.14165704768,6.119535,50.550896,921384.608625981,7054783.92389067,681223.520091615,6542233.63595249
2004.14199951344,6.119667,50.551038,921393.346518513,7054800.10273977,681238.214264401,6542258.51410367
2004.1423351278,6.119597,50.551039,921388.377014149,7054800.0178067,681230.421900046,6542258.68930218
2004.14302043982,6.119667,50.551038,921393.346518513,7054800.10273977,681238.214264401,6542258.51410367
2004.14336189086,6.119667,50.551038,921393.346518513,7054800.10273977,681238.214264401,6542258.51410367
2004.14370435661,6.120888,50.550462,921482.487886868,7054739.40122133,681374.135362659,6542157.60037745
2004.14404783708,6.120453,50.548616,921459.758719693,7054532.66783628,681325.711384165,6541834.19420769
2004.14439068335,6.11967,50.55111,921393.242457049,7054808.12686012,681238.548222872,6542271.12840614
2004.14473327594,6.119597,50.551039,921388.377014149,7054800.0178067,681230.421900046,6542258.68930218
2004.14540919979,6.11967,50.55111,921393.242457049,7054808.12686012,681238.548222872,6542271.12840614
2004.14575166554,6.119599,50.551102,921388.241635395,7054807.03715972,681230.644539025,6542269.72681602
2004.1460941313,6.119599,50.551102,921388.241635395,7054807.03715972,681230.644539025,6542269.72681602
2004.14712152856,6.128995,50.554377,922040.242572685,7055198.0231219,682276.602474519,6542843.52265063
