LC_null_raster,LC_forest_areas_k10,LC_forest_areas_k100,LC_forest_areas_k1000,LC_forest_motorways_k10,LC_forest_motorways_k100,LC_forest_motorways_k1000,LC_barriers_k10,LC_barriers_k100,LC_barriers_k1000
92.9157388084908,8.44688534622643,0.919957809985056,0.0928229158925975,8.44688534622643,0.919957809985056,0.0928229158925975,92.9157388084908,92.9157388084908,92.9157388084908
96.0437628034972,8.73125116395429,0.950928344589078,0.0959478149885062,8.73125116395429,0.950928344589078,0.0959478149885062,96.0437628034972,96.0437628034972,96.0437628034972
72.4051351746252,6.58228501587502,0.716882526481438,0.0723328023722547,6.58228501587502,0.716882526481438,0.0723328023722547,72.4051351746252,72.4051351746252,72.4051351746252
72.6456486920836,6.6041498810985,0.71926384843647,0.0725730756164682,6.6041498810985,0.71926384843647,0.0725730756164682,72.6456486920836,72.6456486920836,72.6456486920836
29.6835946222272,4.48225961777604,0.492283093216788,0.0497206605710161,4.48225961777604,0.492283093216788,0.0497206605710161,29.6835946222272,29.6835946222272,29.6835946222272
33.6835946222288,5.62666106325541,0.618978976483651,0.0625290308190665,5.62666106325541,0.618978976483651,0.0625290308190665,33.6835946222288,33.6835946222288,33.6835946222288
81.097099128071,7.37246355709753,0.802941575525473,0.0810160830450304,7.37246355709753,0.802941575525473,0.0810160830450304,81.097099128071,81.097099128071,81.097099128071
98.1646216571783,8.92405651428909,0.971926947100792,0.0980665551020812,8.92405651428909,0.971926947100792,0.0980665551020812,98.1646216571783,98.1646216571783,98.1646216571783
105.953684738653,9.63215315805941,1.04904638355102,0.105847836901755,9.63215315805941,1.04904638355102,0.105847836901755,105.953684738653,105.953684738653,105.953684738653
5.82700901164328,0.529728091967571,0.0576931585311216,0.00582118782381968,0.529728091967571,0.0576931585311216,0.00582118782381968,5.82700901164328,5.82700901164328,5.82700901164328
2.00000000000117,0.181818181818288,0.0198019801980314,0.00199800199800326,0.181818181818288,0.0198019801980314,0.00199800199800326,2.00000000000117,2.00000000000117,2.00000000000117
3.82700901164245,0.347909910149314,0.0378911783330935,0.00382318582581664,0.347909910149314,0.0378911783330935,0.00382318582581664,3.82700901164245,3.82700901164245,3.82700901164245
5.82700901164328,0.529728091967571,0.0576931585311216,0.00582118782381968,0.529728091967571,0.0576931585311216,0.00582118782381968,5.82700901164328,5.82700901164328,5.82700901164328
103.405135174638,9.40046683405812,1.02381321955088,0.103301833341301,9.40046683405812,1.02381321955088,0.103301833341301,103.405135174638,103.405135174638,103.405135174638
107.156252325954,10.0207509388068,1.09282348167404,0.110282483336065,10.0207509388068,1.09282348167404,0.110282483336065,107.156252325954,107.156252325954,107.156252325954
91.0887297968492,8.28079361789537,0.90186861184999,0.0909977320647839,8.28079361789537,0.90186861184999,0.0909977320647839,91.0887297968492,91.0887297968492,91.0887297968492
96.8727778331938,8.80661616665397,0.959136414190034,0.0967760018313597,8.80661616665397,0.959136414190034,0.0967760018313597,96.8727778331938,96.8727778331938,96.8727778331938
87.3967658434132,7.94516053121938,0.865314513301118,0.0873094563870238,7.94516053121938,0.865314513301118,0.0873094563870238,87.3967658434132,87.3967658434132,87.3967658434132
75.6077027619259,6.87342752381144,0.748591116454711,0.0755321705913337,6.87342752381144,0.748591116454711,0.0755321705913337,75.6077027619259,75.6077027619259,75.6077027619259
56.8270090116678,6.4421304954394,0.7057343769227,0.0712577031827015,6.4421304954394,0.7057343769227,0.0712577031827015,56.8270090116678,56.8270090116678,56.8270090116678
58.4135045058452,6.84380630807351,0.751539349681654,0.0759042532895937,6.84380630807351,0.751539349681654,0.0759042532895937,58.4135045058452,58.4135045058452,58.4135045058452
31.789063081493,4.53512925968698,0.495983070952831,0.0500691154591235,4.53512925968698,0.495983070952831,0.0500691154591235,31.789063081493,31.789063081493,31.789063081493
135.329243314329,12.3026584831208,1.33989349816167,0.135194049265067,12.3026584831208,1.33989349816167,0.135194049265067,135.329243314329,135.329243314329,135.329243314329
56.6540180233087,6.1482600356918,0.675786785362854,0.0682608876590258,6.1482600356918,0.675786785362854,0.0682608876590258,56.6540180233087,56.6540180233087,56.6540180233087
119.481027034972,13.4659546812771,1.47070532785552,0.148442584345756,13.4659546812771,1.47070532785552,0.148442584345756,119.481027034972,119.481027034972,119.481027034972
54.0591531979019,4.91446847253654,0.535239140573285,0.0540051480498511,4.91446847253654,0.535239140573285,0.0540051480498511,54.0591531979019,54.0591531979019,54.0591531979019
119.413504505874,12.9055943260856,1.4096759822406,0.142284778244749,12.9055943260856,1.4096759822406,0.142284778244749,119.413504505874,119.413504505874,119.413504505874
116.000000000055,12.883364730306,1.40725493715569,0.142040496972446,12.883364730306,1.40725493715569,0.142040496972446,116.000000000055,116.000000000055,116.000000000055
32.9620540698523,2.99655036998657,0.326356970988636,0.0329291249449084,2.99655036998657,0.326356970988636,0.0329291249449084,32.9620540698523,32.9620540698523,32.9620540698523
126.924108139734,11.5385552854305,1.25667433801719,0.126797310828912,11.5385552854305,1.25667433801719,0.126797310828912,126.924108139734,126.924108139734,126.924108139734
126.924108139734,11.5385552854305,1.25667433801719,0.126797310828912,11.5385552854305,1.25667433801719,0.126797310828912,126.924108139734,126.924108139734,126.924108139734
57.2405135174849,6.40453917672875,0.701640272904708,0.0708446117682988,6.40453917672875,0.701640272904708,0.0708446117682988,57.2405135174849,57.2405135174849,57.2405135174849
123.827009011699,13.3287780562954,1.45576529939216,0.146935148906395,13.3287780562954,1.45576529939216,0.146935148906395,123.827009011699,123.827009011699,123.827009011699
