time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2012.90329789322,4.3665383,50.2940275,797494.937775092,7022639.84372289,486080.820085327,6497352.79640059
2012.9033234196,4.3665512,50.2940316,797495.85012435,7022640.31622366,486082.256106758,6497353.51082706
2012.90335275116,4.366633,50.2940031,797501.740452617,7022637.24348658,486091.362041105,6497348.54469312
2012.90338084604,4.3665523,50.294027,797495.937461526,7022639.80532913,486082.378558198,6497352.70927541
2012.90340900433,4.3663564,50.2940171,797481.981555349,7022638.46100936,486060.57106995,6497350.98419714
2012.90343833589,4.3664694,50.2940313,797490.015308751,7022640.18181951,486073.150172412,6497353.45855195
2012.903467826,4.3665157,50.2940745,797493.234965152,7022645.04970545,486078.304264835,6497360.98617111
2012.90349452564,4.3663909,50.2939615,797484.549845733,7022632.31202531,486064.411592382,6497341.29588543
2012.90352373036,4.3664726,50.294052,797490.203693044,7022642.49090761,486073.50639478,6497357.06553528
2012.90355283995,4.366492,50.2940629,797491.56662884,7022643.72867605,486075.665992903,6497358.96486529
2012.90358033234,4.3664996,50.2939653,797492.296900724,7022632.86939345,486076.512021032,6497341.95803587
2012.9036090297,4.3665286,50.2940211,797494.25813816,7022639.11904693,486079.740286266,6497351.68119842
2012.90363740997,4.3665329,50.2941004,797494.412046869,7022647.95514774,486080.218960075,6497365.49926088
2012.90366645613,4.3666018,50.2940622,797499.400812265,7022643.78629534,486087.888872993,6497358.84288996
2012.9036948364,4.3666244,50.2940209,797501.092641425,7022639.21506263,486090.404693485,6497351.64634836
2012.90372407283,4.3674492,50.2935459,797560.847801678,7022587.33818283,486182.221009489,6497268.87785646
2012.90375194573,4.3677807,50.2934425,797584.695822443,7022576.23327368,486219.123420687,6497250.86057216
2012.90378019916,4.3716468,50.2914546,797864.341884489,7022359.64749715,486649.495704045,6496904.47979517
2012.90380968926,4.3758385,50.2849447,798176.013775188,7021639.91997398,487116.113613602,6495770.26635987
2012.90383714994,4.3720921,50.2820335,797914.341776266,7021311.08422493,486699.066273295,6495263.10106621
2012.90386594244,4.3799741,50.2790318,798482.597052869,7020986.62603322,487576.486499727,6494740.20208731
2012.90389435441,4.3960274,50.276494,799633.127573014,7020724.16479159,489363.53168128,6494298.14064895
2012.90392286151,4.4050634,50.2727156,800285.437880155,7020314.85792227,490369.414600085,6493640.02174907
2012.90395152716,4.4055346,50.2730725,800318.358410924,7020355.19910609,490421.868344147,6493702.18409181
2012.90398031966,4.4055088,50.2730184,800316.624403461,7020349.14201556,490418.996301287,6493692.76130269
2012.90400904873,4.4053464,50.2732413,800304.592705099,7020373.75677334,490400.91801598,6493731.58465606
2012.90403698505,4.4056218,50.2731877,800324.353170555,7020368.13800655,490431.575403746,6493722.24892058
2012.9040662849,4.405554,50.2732099,800319.470540008,7020370.52395113,490424.02794227,6493726.11558587
2012.90409387242,4.4054916,50.2731918,800315.053175942,7020368.42914709,490417.081606044,6493722.9630343
2012.90412355279,4.4050033,50.2733326,800279.926098398,7020383.48772157,490362.724298691,6493747.48678194
2012.90415155253,4.4055454,50.2731759,800318.924191654,7020366.72694965,490423.070594648,6493720.19366679
2012.90418018647,4.4054325,50.2732232,800310.773198399,7020371.85061939,490410.502624138,6493728.43210242
2012.90420828135,4.4054422,50.2731894,800311.532447702,7020368.09913733,490411.582423198,6493722.5450165
2012.904236947,4.4054637,50.2731642,800313.116771335,7020365.32030043,490413.97579225,6493718.1558309
2012.90426621514,4.405369,50.2732001,800306.287240093,7020369.19764895,490403.433836472,6493724.40867934
2012.90429399292,4.4054389,50.2731629,800311.349467847,7020365.14403334,490411.215068878,6493717.92940473
2012.9043227537,4.405468,50.2731246,800313.502142491,7020360.91609896,490414.454466061,6493711.25854395
2012.9043515779,4.4054163,50.2732002,800309.662658092,7020369.26887083,490408.699248386,6493724.42609676
2012.9043722189,4.4055282,50.2731845,800317.679646298,7020367.66275218,490421.155899407,6493721.69156356
2012.904401709,4.4054421,50.2732658,800311.373870655,7020376.60654519,490411.571291249,6493735.85192672
2012.90443050149,4.4054787,50.2732585,800314.000336712,7020375.8401485,490415.645584613,6493734.58045401
2012.90445783533,4.4055573,50.2732363,800319.65371357,7020373.46792006,490424.395296588,6493730.71378477
2012.90448710347,4.4057573,50.2732065,800333.986004125,7020370.40364889,490446.659194747,6493725.52339377
2012.9045147227,4.405582,50.2732893,800321.311387436,7020379.40112505,490427.144888011,6493739.94502512
2012.90454367374,4.4054862,50.2732321,800314.58791363,7020372.90990003,490416.480480793,6493729.98225296
2012.90457275162,4.4054647,50.2732113,800313.094774142,7020370.56639897,490414.087111741,6493726.35942968
2012.90460103675,4.4054916,50.2731689,800315.098570024,7020365.87911391,490417.081606044,6493718.97444868
2012.90462982925,4.4055099,50.2731632,800316.415869417,7020365.26763825,490419.118752724,6493717.98165692
2012.90465722651,4.4055217,50.2731259,800317.331930322,7020361.12908215,490420.432322716,6493711.48496994
2012.90468611413,4.4054938,50.2732056,800315.18282594,7020369.96864325,490417.326508924,6493725.36663704
2012.90471487491,4.4055035,50.273143,800315.999168377,7020363.01013336,490418.406307984,6493714.46334324
2012.9047439845,4.4055616,50.2731432,800320.145146474,7020363.10621768,490424.873970399,6493714.49817802
2012.90477195253,4.4054088,50.2731445,800309.237818571,7020363.05686077,490407.864352206,6493714.7246041
2012.90480144264,4.4057057,50.2733127,800330.092964831,7020382.16400309,490440.915109023,6493744.02070809
2012.90482941068,4.4054486,50.27324,800311.888890773,7020373.74183915,490412.294867941,6493731.35822952
2012.90485722016,4.4053636,50.273064,800306.17162614,7020354.03535254,490402.832711223,6493700.70361592
2012.90488560043,4.4054185,50.2731681,800309.883291194,7020365.69716486,490408.944151266,6493718.83510948
2012.90491413924,4.4054153,50.2731916,800309.608338634,7020368.30994607,490408.587928898,6493722.92819948
2012.90494280489,4.4054411,50.273144,800311.543937004,7020363.04221567,490411.459971758,6493714.63751714
2012.90497147054,4.4054583,50.2732543,800312.552795469,7020375.34654078,490413.374667001,6493733.84892185
2012.90500251443,4.4060371,50.2735795,800353.214556764,7020412.29469505,490477.806388273,6493790.49060257
2012.9050283262,4.409227,50.2734347,800581.151232436,7020400.22910892,490832.904431954,6493765.27002783
2012.9050571504,4.4131371,50.2651258,800876.75815288,7019479.98424283,491268.174772903,6492318.19383335
2012.9050853087,4.4105611,50.25721,800708.637654978,7018595.24651101,490981.415764621,6490939.81465106
2012.90511419632,4.4025537,50.2481855,800154.851537088,7017580.16542557,490090.036074044,6489368.6567711
2012.90514292539,4.395562,50.238512,799674.673178199,7016494.16626855,489311.723590262,6487684.83889469
2012.90517349363,4.4042701,50.2331216,800307.238423144,7015904.97411603,490281.104848039,6486746.70710479
2012.90520022498,4.4067919,50.2334872,800486.626608846,7015948.88971529,490561.830339922,6486810.33186531
2012.90522847841,4.4090688,50.2342448,800647.741973506,7016036.14773459,490815.293688509,6486942.17728743
2012.90525844416,4.4091053,50.2341857,800650.46628626,7016029.61352092,490819.356849923,6486931.89201615
2012.90528698297,4.4090999,50.2341283,800650.194681197,7016023.21519373,490818.755724675,6486921.9026109
2012.90531726583,4.4090795,50.2342121,800648.571160274,7016032.52025397,490816.48480706,6486936.48645047
2012.90534513873,4.4090784,50.2342052,800648.506309031,7016031.75054234,490816.36235562,6486935.28563216
2012.90537301164,4.4089871,50.2342733,800641.850247992,7016039.21705322,490806.198886111,6486947.13719438
2012.90540155045,4.4092031,50.2341935,800657.43576325,7016030.60671097,490830.243896124,6486933.24946239
2012.90543015269,4.4093106,50.2341157,800665.268156614,7016022.08078461,490842.210741385,6486919.70981623
2012.90545799388,4.4091752,50.2341658,800655.498166256,7016027.48677293,490827.13808233,6486928.42878892
2012.90549005248,4.4085206,50.2341413,800608.7945928,7016023.92447546,490754.268343656,6486924.16501869
2012.90551361286,4.4088925,50.2342727,800635.095020153,7016039.02967502,490795.668062282,6486947.03277526
2012.90554240535,4.4085958,50.2341846,800614.079443733,7016028.84171383,490762.639569365,6486931.70058144
2012.90557135639,4.408928,50.2342988,800637.578602112,7016041.9811339,490799.619904205,6486951.57500838
2012.90559929272,4.408971,50.2343079,800640.631618169,7016043.04921613,490804.406642311,6486953.15869944
2012.90562776811,4.4089119,50.2343392,800636.348451171,7016046.4591234,490797.827660405,6486958.60590286
2012.90565602153,4.4088657,50.2344034,800632.921247636,7016053.54886426,490792.68469993,6486969.77877219
