time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2011.22865360223,5.3731459,50.0835837,869997.991356423,7000915.87790882,598135.865545965,6460763.66811339
2011.22876883562,5.3732336,50.0834261,870004.799096239,7000898.52670798,598145.628265308,6460736.32705182
2011.22888305429,5.3729602,50.08335,869985.474790119,7000889.46860539,598115.193516524,6460723.12495973
2011.22899714612,5.3731675,50.0833104,870000.452618231,7000885.50762605,598138.270046966,6460716.2550226
2011.22911095256,5.3729941,50.0833934,869987.757262506,7000894.37176466,598118.967247263,6460730.65413977
2011.22922688356,5.3728594,50.0834735,869977.843056532,7000902.99648519,598103.972511853,6460744.55017891
2011.22933837519,5.3731067,50.0832336,869996.355515517,7000876.82931425,598131.501821926,6460702.93152433
2011.22945357686,5.3730263,50.0834139,869989.994605585,7000896.72262136,598122.551734866,6460734.21055208
2011.22956957128,5.373091,50.0833762,869994.754083207,7000892.66610677,598129.754105922,6460727.67022429
2011.22968074581,5.3746034,50.0775615,870122.528235798,7000248.78187012,598298.113703796,6459718.97731503
2011.22979648656,5.3749563,50.0777805,870147.069953566,7000273.91553584,598337.398352097,6459756.96566447
2011.22991026129,5.3751234,50.0777636,870159.094344769,7000272.39475118,598355.999839008,6459754.03413726
2011.23002352867,5.3749861,50.0774779,870150.217482472,7000240.30231151,598340.715672922,6459704.47587215
2011.23013850837,5.3750002,50.0776412,870150.680536608,7000258.50693449,598342.285277743,6459732.80227874
2011.23025313927,5.374955,50.0776468,870147.424526331,7000259.03278118,598337.253636759,6459733.77366977
2011.23036707255,5.3747228,50.0774579,870131.426630532,7000237.50910644,598311.405250998,6459701.00663119
2011.23048075216,5.374786,50.0776535,870135.298182568,7000259.41430192,598318.440642815,6459734.93586991
2011.23059465373,5.3746482,50.0776783,870125.345811044,7000261.8774831,598303.100816984,6459739.23774647
2011.23070928463,5.3749509,50.0775257,870147.536370224,7000245.54629458,598336.797226848,6459712.76736391
2011.23082337646,5.3750738,50.0774242,870156.678462417,7000234.51482939,598350.478392265,6459695.16096344
