time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2008.3728435782,5.0830825,50.1719903,848965.072828288,7010170.31307968,565846.1555602,6476114.98127233
2008.37295732122,5.0822108,50.1727855,848900.415601262,7010257.1898334,565749.118360076,6476253.19210788
2008.37307179357,5.0818752,50.1727353,848876.569531256,7010250.96882065,565711.759538965,6476244.46695945
2008.37318417307,5.0818923,50.1725671,848878.285863021,7010232.27719078,565713.663102259,6476215.23256479
2008.37329855029,5.0811611,50.1725991,848825.915191469,7010234.46101701,565632.26629059,6476220.79439176
2008.37341286409,5.0812004,50.1726756,848828.500418601,7010243.05100108,565636.641146577,6476234.09064944
2008.37352705105,5.0811081,50.1725851,848822.167069938,7010232.80265808,565626.366357577,6476218.361092
2008.37364101604,5.0811205,50.1726653,848822.818247495,7010241.75382148,565627.746719264,6476232.30043312
2008.37375532984,5.081109,50.172697,848821.903036601,7010245.26096329,565626.466545119,6476237.81012926
2008.37386843867,5.0811902,50.1726335,848827.894726603,7010238.34524146,565635.505687773,6476226.7733599
2008.37398649423,5.0809036,50.1727844,848806.961649576,7010254.60315413,565603.601521712,6476253.00091927
2008.37410061777,5.0812822,50.1728636,848833.796909911,7010264.13317677,565645.747080924,6476266.76651041
2008.37421312411,5.0812704,50.1726366,848833.619479,7010238.84149399,565644.433510932,6476227.31216247
2008.37431785947,5.0813488,50.1727162,848838.991020199,7010247.85027148,565653.160959013,6476241.14723407
2008.37443417099,5.0810882,50.1708829,848825.739498804,7010043.27798103,565624.151099712,6475922.51191581
2008.3745475335,5.0807207,50.1688819,848805.335357004,7009819.8366264,565583.241186844,6475574.74357846
2008.37466194243,5.0795186,50.1676251,848723.070886264,7009677.66678916,565449.424026962,6475356.32261449
2008.37477587571,5.0794121,50.167669,848715.327255287,7009682.35308485,565437.568501193,6475363.95195778
2008.37489196526,5.0751611,50.1659884,848416.292149559,7009487.27323586,564964.349345829,6475071.88692855
2008.37500358373,5.0756335,50.1661694,848449.540836324,7009508.30987222,565016.93667328,6475103.34173098
2008.37511818291,5.0756918,50.1662326,848453.524517847,7009515.45479865,565023.426599595,6475114.32487237
2008.37523281381,5.0754597,50.1662762,848436.800944749,7009519.87194456,564997.589345782,6475121.90185812
2008.37534753984,5.0756515,50.1661708,848450.823804225,7009508.4995581,565018.940424116,6475103.58502826
2008.37546087064,5.0755359,50.1661564,848442.600128017,7009506.67924963,565006.071890979,6475101.0825423
2008.37557359895,5.0756084,50.1661657,848447.756924109,7009507.85080652,565014.142554061,6475102.69873106
2008.37568867378,5.0756019,50.1662422,848447.068251669,7009516.35444207,565013.418977372,6475115.99319891
2008.37580232168,5.0758237,50.1661679,848463.14521861,7009508.50048731,565038.109640429,6475103.08105533
2008.37591660377,5.0757286,50.1661514,848456.393517525,7009506.48493396,565027.523156856,6475100.21362374
2008.37603196399,5.0758882,50.1661618,848467.775058925,7009507.94271843,565045.289747587,6475102.02097445
2008.37614805354,5.0757107,50.1661904,848454.999451538,7009510.79269665,565025.530537971,6475106.9911909
2008.37626100382,5.075711,50.166212,848454.957680827,7009513.19773739,565025.563933818,6475110.74492279
2008.37648896551,5.075877,50.1661748,848466.936164925,7009509.36879851,565044.042969289,6475104.28016338
2008.37660584781,5.0758656,50.1662467,848465.910561307,7009517.35115429,565042.773927093,6475116.7752271
2008.37672028844,5.0757345,50.1659329,848457.454931495,7009482.1729687,565028.179941852,6475062.24197156
2008.37683098733,5.0757689,50.1663802,848458.605413653,7009532.03034621,565032.009332335,6475139.97543003
2008.37694403274,5.0756521,50.1662495,848450.636363167,7009517.26144184,565019.007215809,6475117.26182245
2008.37705212934,5.0754873,50.1662476,848438.85814245,7009516.74012271,565000.661763727,6475116.93163274
2008.37716596749,5.079553,50.1670513,848727.213123254,7009613.85708788,565453.253417445,6475256.60304985
2008.37728018616,5.0794855,50.1676981,848720.490131703,7009685.73069319,565445.739351817,6475369.00922563
2008.37739399261,5.0793272,50.167683,848709.215734868,7009683.75164853,565428.117476424,6475366.38500722
2008.37750748195,5.0800986,50.1677935,848764.047810269,7009697.50537429,565513.989331623,6475385.58874394
2008.37762084446,5.0789545,50.1682394,848680.936060642,7009744.98742571,565386.628702204,6475463.08192085
2008.37773813898,5.0740985,50.1796136,848300.462639299,7011002.02558027,564846.061254913,6477440.05414948
2008.37785406998,5.0837819,50.1861963,848973.334218133,7011753.04420619,565924.012412062,6478584.42131786
2008.37796511767,5.0841789,50.1860854,849002.035804524,7011741.44777321,565968.206249906,6478565.14064018
2008.37807939976,5.0845567,50.1860873,849029.03360793,7011742.37225558,566010.262753527,6478565.47096701
