time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2005.4339630898,5.114859,50.185843,851195.618509115,7011772.78315142,569383.499359391,6478522.99799829
2005.43404680365,5.114784,50.18552,851191.221103718,7011736.6832569,569375.150397583,6478466.84291266
2005.43413242009,5.115026,50.185797,851207.692019332,7011767.98222165,569402.089714354,6478515.00065641
2005.43421803653,5.115474,50.185803,851239.69492818,7011769.50812028,569451.960846231,6478516.04378752
2005.43430365297,5.114856,50.185655,851195.964737254,7011751.84928723,569383.16540092,6478490.31325829
2005.43447488584,5.114943,50.185843,851201.62240574,7011772.94399599,569392.850196618,6478522.99799829
2005.43456050228,5.114832,50.185924,851193.447129911,7011781.74835712,569380.493733142,6478537.08029295
2005.43464611872,5.112477,50.18398,851030.914662068,7011560.83601873,569118.336332324,6478199.1118126
2005.43473363775,5.112225,50.183963,851012.952928936,7011558.46161539,569090.283820644,6478196.15638759
2005.4348173516,5.112023,50.184486,850996.956841062,7011616.29550226,569067.797283502,6478287.07965042
2005.43490296804,5.112033,50.184252,850998.368512012,7011590.26581772,569068.910478412,6478246.39875583
2005.43498858447,5.111535,50.183743,850964.288379042,7011532.65191113,569013.473371996,6478157.90980586
2005.43507420091,5.11199,50.184208,850995.426027903,7011585.28552503,569064.123740306,6478238.74937911
2005.43515981735,5.11202,50.184288,850997.332092525,7011594.24846645,569067.463325032,6478252.65734203
2005.43524543379,5.112179,50.184602,851007.76174731,7011629.50691249,569085.163124067,6478307.24632163
2005.43533105023,5.111517,50.184345,850961.209330288,7011599.63193352,569011.469621162,6478262.56677981
2005.43541666667,5.109912,50.184697,850845.441189301,7011635.74921147,568832.801838438,6478323.76216642
2005.43558789954,5.11164,50.181494,850978.490305491,7011282.49522849,569025.16191853,6477766.93553652
2005.43567351598,5.109935,50.181676,850856.07338131,7011299.49665854,568835.362186728,6477798.57438821
2005.43575913242,5.111928,50.182005,850997.555096219,7011339.93009545,569057.221931878,6477855.76800295
2005.43610159817,5.112402,50.180968,851034.525756397,7011225.39855197,569109.987370513,6477675.49645597
2005.43618721461,5.112553,50.18165,851043.287889919,7011301.60709175,569126.796613624,6477794.05454488
2005.43627283105,5.112832,50.18164,851063.260861139,7011301.02761933,569157.854751553,6477792.31614425
2005.43635844749,5.1123,50.181598,851025.358100394,7011295.33456769,569098.632782452,6477785.01486558
2005.43644406393,5.112677,50.181524,851052.526892471,7011287.81806608,569140.60023048,6477772.15072356
2005.43652968037,5.112887,50.181531,851067.517067642,7011288.99904358,569163.977323549,6477773.36760101
2005.4366152968,5.112977,50.181899,851072.853897659,7011330.13671934,569173.99607772,6477837.34083787
2005.43670091324,5.112733,50.181577,851056.371937247,7011293.82511363,569146.834121967,6477781.36422866
2005.43678843227,5.112916,50.181603,851069.375499103,7011297.06951087,569167.20558878,6477785.88406509
2005.43687214612,5.112623,50.18165,851048.291554814,7011301.74099341,569134.588977979,6477794.05454488
2005.43695776256,5.112568,50.181722,851044.145619056,7011309.65077219,569128.466405984,6477806.57104014
2005.43712899543,5.112803,50.181568,851061.402422616,7011292.95715367,569154.626486322,6477779.79967047
2005.43721461187,5.112667,50.181776,851051.061349582,7011315.85139076,569139.487035573,6477815.95842397
2005.43730022831,5.112705,50.181524,851054.528363333,7011287.87162948,569143.717176223,6477772.15072356
2005.43738774734,5.112552,50.181588,851043.401102802,7011294.7033846,569126.685294133,6477783.27646685
2005.43747146119,5.112583,50.181776,851045.056966704,7011315.69070635,569130.136198347,6477815.95842397
2005.43755707763,5.11279,50.181613,851060.339102073,7011297.94164996,569153.179332941,6477787.62246437
2005.43764269406,5.11275,50.181748,851057.077669484,7011312.89322878,569148.726553309,6477811.09089029
2005.4377283105,5.112735,50.181658,851056.273584875,7011302.84579938,569147.056760946,6477795.44526564
2005.43781392694,5.112887,50.181558,851067.436623722,7011292.00466304,569163.977323549,6477778.06127283
2005.43789954338,5.113066,50.181359,851080.82468283,7011270.19460755,569183.9035124,6477743.46723539
2005.43798515982,5.112816,50.181469,851062.626627219,7011281.9614192,569156.073639702,6477762.58954983
2005.43807267884,5.112846,50.181595,851064.395664842,7011296.04503653,569159.413224425,6477784.49334593
2005.43815639269,5.112636,50.181641,851049.247618312,7011300.76398797,569136.036131359,6477792.4899843
2005.43824200913,5.112639,50.181785,851049.03307714,7011316.79970213,569136.37008983,6477817.52298897
2005.43832762557,5.112832,50.181595,851063.394930862,7011296.01825299,569157.854751553,6477784.49334593
2005.43841324201,5.112566,50.181623,851044.297573691,7011298.62633871,569128.243767004,6477789.36086402
2005.43850076103,5.112804,50.181586,851061.420276477,7011294.9628132,569154.737805813,6477782.92878715
2005.43858447489,5.112719,50.181533,851055.502286249,7011288.90028464,569145.275649095,6477773.71528031
2005.43867009132,5.112803,50.181523,851061.536490486,7011287.94778776,569154.626486322,6477771.97688394
2005.43875570776,5.112509,50.181579,851040.354228965,7011293.61925953,569121.898556029,6477781.7119083
2005.43884322679,5.113038,50.181351,851078.847042633,7011269.25048118,569180.786566657,6477742.07652334
2005.43892694064,5.113304,50.181367,851097.813397737,7011271.540558,569210.397551209,6477744.85794768
2005.43901255708,5.113121,50.181296,851084.943878917,7011263.28673228,569190.026084392,6477732.51538423
2005.43909817352,5.11272,50.181613,851055.33543381,7011297.80773762,569145.386968586,6477787.62246437
2005.43918378995,5.113082,50.181458,851081.673395839,7011281.24582283,569185.684624254,6477760.6773164
2005.43926940639,5.11317,50.181763,851087.05489998,7011315.36656751,569195.480739443,6477813.69849727
2005.43935502283,5.112925,50.181297,851070.930542003,7011263.02304704,569168.207464198,6477732.68922302
2005.43944254186,5.112471,50.181795,851036.994525042,7011317.59153694,569117.668415379,6477819.26139488
2005.4395281583,5.112256,50.180609,851025.158685515,7011185.15572653,569093.734724858,6477613.08899241
2005.43961377473,5.111899,50.179245,851003.701465268,7011032.63381188,569053.993666643,6477375.97967434
2005.43969748858,5.115306,50.182226,851238.356690505,7011370.99645856,569433.259171777,6477894.18703525
2005.43978310502,5.113001,50.181675,851075.236854057,7011305.24712032,569176.667745498,6477798.40054804
2005.43986872146,5.113426,50.181105,851107.314919942,7011242.60839318,569223.978529085,6477699.3122412
2005.4399543379,5.113729,50.18167,851127.289832564,7011306.0836128,569257.708334796,6477797.53134723
2005.44003995434,5.112956,50.18145,851072.690602248,7011280.11419598,569171.658368413,6477759.28660146
2005.44012557078,5.112997,50.181423,851075.701779528,7011277.18701991,569176.222467536,6477754.59294026
2005.44029870624,5.1125,50.180967,851041.533960656,7011225.47468549,569120.896680611,6477675.32261838
2005.44038242009,5.112804,50.181595,851061.393462889,7011295.96468644,569154.737805813,6477784.49334593
2005.44046803653,5.113122,50.181341,851084.881272263,7011268.29800952,569190.137403884,6477740.33813359
2005.44055365297,5.113039,50.181414,851078.730808032,7011276.26550468,569180.897886148,6477753.02838711
2005.44064117199,5.112732,50.181487,851056.568582948,7011283.80446873,569146.722802475,6477765.71866002
2005.44081240487,5.112813,50.181271,851063.002084972,7011259.91447512,569155.739681228,6477728.16941555
2005.4410673516,5.113161,50.181134,851088.285861309,7011245.32956088,569194.478864025,6477704.35354756
2005.44115296804,5.113007,50.181189,851077.113811899,7011251.15745988,569177.335662443,6477713.91465424
2005.44123858447,5.113355,50.181034,851102.451305374,7011234.56886586,569216.074845239,6477686.96974544
2005.4413261035,5.113216,50.181988,851089.672543975,7011340.50142206,569200.60143602,6477852.81270014
2005.44140981735,5.113187,50.181053,851090.385749829,7011236.36245802,569197.373170785,6477690.27266504
2005.44149733638,5.112743,50.18039,851060.623056958,7011161.70839884,569147.947316873,6477575.01893158
2005.44158295282,5.112839,50.181163,851065.182371048,7011247.94174319,569158.633987989,6477709.39485698
2005.4417522831,5.112407,50.181274,851033.971675689,7011259.47178926,569110.543967966,6477728.69093167
2005.44183980213,5.112851,50.18101,851066.495991171,7011230.93286732,569159.969821878,6477682.79763835
2005.44192351598,5.113495,50.181941,851109.755656868,7011335.80330001,569231.659573949,6477844.64216254
2005.44200913242,5.112321,50.182956,851022.814249993,7011446.54643579,569100.97049176,6478021.09279436
2005.4421803653,5.112473,50.181022,851039.440114538,7011231.54559404,569117.891054359,6477684.88369163
2005.44226788432,5.112991,50.181009,851076.506425697,7011231.08939706,569175.554550592,6477682.6238006
2005.44235159817,5.112784,50.182108,851058.435482295,7011353.03322003,569152.511415997,6477873.67368367
2005.44243721461,5.112611,50.180886,851049.709750572,7011216.67016303,569133.25314409,6477661.24178509
2005.44252283105,5.112629,50.181182,851050.114631182,7011249.65507129,569135.256894924,6477712.69778551
2005.44260844749,5.113197,50.181673,851089.253066113,7011305.39949695,569198.486365695,6477798.0528677
2005.44269406393,5.113585,50.182291,851115.145764559,7011374.93728992,569241.678328121,6477905.48678446
2005.44278158295,5.113305,50.181403,851097.777599295,7011275.54996274,569210.5088707,6477751.11615588
2005.4428652968,5.113123,50.181404,851084.765030216,7011275.3130328,569190.248723375,6477751.28999507
2005.44295091324,5.113611,50.181311,851119.925062124,7011265.89418317,569244.572634881,6477735.12296653
2005.44303843227,5.113094,50.181377,851082.772525422,7011272.25192669,569187.020458143,6477746.59633838
2005.44312404871,5.113096,50.181503,851082.540045991,7011286.28197459,569187.243097123,6477768.50009229
2005.44320966514,5.113095,50.181404,851082.763554901,7011275.25945867,569187.131777634,6477751.28999507
2005.443293379,5.113096,50.181458,851082.674132437,7011281.27260961,569187.243097123,6477760.6773164
2005.44338089802,5.113178,50.181332,851088.911046136,7011267.40328721,569196.37129537,6477738.77358313
2005.4435521309,5.113123,50.181386,851084.818665474,7011273.30928705,569190.248723375,6477748.16089032
2005.44372336377,5.113303,50.181295,851097.956475712,7011263.52366264,569210.286231718,6477732.34154544
