time,longitude,latitude,x_lambert93,y_lambert93,x_openStreetMap,y_openStreetMap
2009.65068870497,5.3847523,50.1233137,870695.567761974,7005362.75206249,599427.884083909,6467659.05304607
2009.65091495434,5.3848949,50.1232228,870706.077327227,7005352.94318565,599443.758243295,6467643.27026407
2009.65114383562,5.3848824,50.1248552,870699.693793151,7005534.60208611,599442.366749661,6467926.70511768
2009.65137249493,5.3851549,50.1241998,870721.396337128,7005462.24522533,599472.701310902,6467812.90635581
2009.65160013952,5.3852084,50.1242885,870724.926221151,7005472.23319745,599478.656903659,6467828.30747027
2009.65182984526,5.3853852,50.12448,870736.933030283,7005493.92940379,599498.338189633,6467861.55800076
2009.65205631659,5.3852378,50.1246772,870725.722699304,7005515.55904615,599481.929696689,6467895.79837274
2009.65228573694,5.3850921,50.1246321,870715.448917467,7005510.22440779,599465.71044688,6467887.96752472
2009.65251598174,5.3851391,50.1246749,870718.668034031,7005515.08966017,599470.942462949,6467895.39901668
2009.65274216768,5.384952,50.1247597,870704.995085273,7005524.12339946,599450.114586221,6467910.12311383
2009.65297155632,5.3850109,50.1248644,870708.857539665,7005535.90384261,599456.671304227,6467928.30254807
2009.65320024734,5.3850345,50.1250629,870709.878696662,7005558.04791525,599459.29844421,6467962.76891985
2009.65342605277,5.3849491,50.1249434,870704.169853939,7005544.56293923,599449.791759696,6467942.01962601
2009.65365433156,5.3850061,50.1249477,870708.233962702,7005545.16475557,599456.136970671,6467942.76625243
2009.6538834348,5.3864554,50.1225536,870819.992563713,7005281.83615451,599617.472308678,6467527.07935256
2009.65411304541,5.3866661,50.1214256,870838.865477152,7005156.74614122,599640.927325388,6467331.23223977
2009.65434148275,5.3874929,50.1224995,870894.415220836,7005278.05976683,599732.966280378,6467517.68622521
2009.6545686517,5.3807857,50.1230328,870412.675892137,7005322.92032192,598986.324191729,6467610.28104756
2009.65479702562,5.3874198,50.1179272,870904.575403656,7004769.00816322,599724.8288256,6466723.85774227
2009.6550259069,5.387232,50.1180526,870890.713668238,7004782.5585911,599703.923025228,6466745.62828849
2009.65525247336,5.3872344,50.1180175,870891.003562712,7004778.6571936,599704.190192006,6466739.53461311
2009.65548027651,5.3872031,50.1180456,870888.669044255,7004781.71695368,599700.705891945,6466744.41302524
2009.65594057585,5.3863336,50.1178324,870827.161906015,7004756.10661343,599603.913594701,6466707.39966384
2009.65639627727,5.3862227,50.1180233,870818.583205373,7004777.11366463,599591.568263171,6466740.54154492
2009.65685159817,5.3880225,50.120085,870940.441530851,7005010.47380906,599791.921082701,6467098.47880911
2009.6573076484,5.3866188,50.122966,870830.297267576,7005328.08961391,599635.661913473,6467598.68276466
2009.65776499873,5.3849386,50.1247098,870704.204057399,7005518.54056182,599448.622905043,6467901.45881294
2009.65822161974,5.3849899,50.1247314,870707.802150949,7005521.05554484,599454.333594922,6467905.20929077
2009.658679414,5.3850471,50.1250497,870710.82466207,7005556.60599513,599460.701069795,6467960.4769451
2009.6591347032,5.3850088,50.1249787,870708.322912312,7005548.62089296,599456.437533298,6467948.14890993
2009.65959214866,5.3860433,50.1228453,870789.522513087,7005313.41083658,599571.597546522,6467577.72602806
