CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8628001708,0.4068896143,0.8981429217
0.8725168097,0.413023594,0.926742227
0.8265797663,0.1092765405,0.8519303783
0.8265878194,0.1968046778,1.117223521
0.7138213442,0.2743072757,0.7213556472
0.7334368788,0.3686994221,0.7511963185
0.8417026299,0.2113399085,1.177364186
0.8660639969,0.4433337418,1.13220232
0.8778624983,0.1650403849,1.430415777
0.4832052226,0.04433919039,0.4834568325
0.4170626095,0.03808842869,0.4171513
0.4399324547,0.0403593745,0.4400582362
0.4933083907,0.04543739255,0.4935862512
0.8743673657,0.1110586122,0.9046276936
0.8806603506,0.1147697035,0.9168310146
0.8604756955,0.1577249911,1.67766635
0.8739138932,0.1446605012,1.362586886
0.8597069544,0.1367957176,0.897059907
0.8378006698,0.205263289,1.175334392
0.8024191891,0.4165402254,1.129334794
0.8039548511,0.1813033764,0.826064911
0.7161171743,0.2517540699,0.7245664922
0.9102804929,0.468177289,1.094118253
0.7979264357,0.1438133612,0.8134487146
0.9002467401,0.1176375913,0.9416453395
0.7928293826,0.3970267326,1.345194294
0.9028214899,0.1237885691,0.950010727
0.8996993817,0.1175409436,0.9407367103
0.7268220608,0.08397682967,0.7337575593
0.9036946707,0.4096547092,1.086591808
0.9036236536,0.2190810813,1.111593884
0.8026896224,0.1080950941,0.8224004727
0.9073493105,0.2454398366,1.108664252
0.9072988656,0.4688819495,1.152162723
0.6941794567,0.07488444265,0.698696742
0.9059419537,0.3802282735,1.105211904
0.9156314782,0.4314771949,0.9938229567
0.9078369717,0.1484975154,1.345923061
0.9045438734,0.4752682846,1.187979872
0.9094023298,0.1249613863,0.961583532
0.9001175218,0.1755118934,0.9479883939
0.9064375868,0.1573681583,1.322168059
0.9148057187,0.1468387586,1.321460772
0.7274868498,0.08880656964,0.7347727298
0.6786231043,0.06962481391,0.6821695097
0.9064375868,0.1573681583,1.322168059
0.9258998293,0.4020827226,1.408638404
0.7848637324,0.09521400565,0.7983405539
0.9167076093,0.1465181114,1.339015529
0.9163939609,0.1864995798,1.067705464
0.9135167178,0.1984409134,1.079194699
0.9159183989,0.4250507611,1.132672586
0.9091164023,0.1740629205,0.9550895079
0.9091136737,0.1316819597,0.966360065
0.9124597049,0.1588018846,1.541053735
0.9469014766,0.1515018717,1.207760498
0.9464487295,0.2121312244,1.237281056
0.9230162794,0.1574166726,1.338969658
0.7127155891,0.0748049193,0.7176496253
0.8933329817,0.1459361444,1.33353908
0.9359447976,0.1276954226,1.003508353
0.9257613844,0.1476259089,1.557022272
0.9248033436,0.1475008336,1.44614948
0.9249275611,0.1748856371,1.115769047
0.9502435842,0.1953298276,1.071119264
0.9359804237,0.4225129368,1.064078103
0.9384863956,0.1996020424,1.06646997
0.948804968,0.1537218905,1.171057309
0.8910290441,0.1828114994,1.098702909
0.8913308563,0.1552989573,1.411268335
0.8918158485,0.4506180964,1.056466974
0.9551697109,0.2514804872,1.1354349
0.9491999643,0.252793546,1.053676125
0.9559447551,0.1536972376,1.17541033
0.796280547,0.1451348456,11.17349339
0.9527626657,0.1535529109,1.173605464
0.9642369176,0.2106287266,1.102468781
0.9546532237,0.1591312903,1.217470695
0.6715379518,0.06746621958,0.680489798
0.9310318083,0.1260272045,0.9935303466
0.9596182049,0.2160508051,1.084722437
0.9702113283,0.243735097,1.690009369
0.9563470827,0.1831900629,1.098729248
0.9559152644,0.256512173,1.148314897
0.9565876127,0.4622676129,1.095596658
0.955999241,0.1990194831,1.082593206
0.9545826493,0.1561414156,1.555649132
0.9537835074,0.1940809121,1.139505762
0.9534920516,0.1637477114,1.364145965
0.9519573925,0.1523420764,1.17854848
0.9095934887,0.1694949133,0.9550986858
0.8247192134,0.1081363601,0.8492769359
0.9140130059,0.1483525191,1.323070698
0.7178810585,0.2034477472,0.7263872505
0.9328760396,0.4480184245,1.104417091
0.9270056878,0.4324812435,1.098183852
0.8845257952,0.1558524378,1.386882908
0.787847266,0.09362949633,0.8013972889
0.9216276713,0.1477004149,1.283654138
0.7806257478,0.08772028416,0.7917633325
0.9665017307,0.1560126274,1.204951065
0.9664432637,0.1583608475,1.2227365
0.965553873,0.1542897304,1.192600876
0.9686422869,0.199780169,1.095421847
0.9661212543,0.1544256246,1.192024526
0.9613612297,0.1589189556,1.229239224
0.9258133743,0.1679705013,1.143746182
0.9681516308,0.1598088891,1.174570303
0.7971730993,0.09190110106,0.8109209196
0.9780675328,0.1798951647,1.159868309
0.804242376,0.1815435021,0.8828360471
0.9768191979,0.1734301923,1.490329961
0.9789453165,0.2077412998,1.092152468
0.9780468149,0.2314911374,1.151702213
0.8180955345,0.2084240525,1.176008771
0.9651035586,0.2468144149,1.084818901
0.7494524415,0.08113284393,0.7570603319
0.814250596,0.1021100856,0.8344557375
0.9546944134,0.1577501895,1.406369064
0.8101222536,0.1241657072,0.9136486762
0.9435593798,0.1509610772,1.18321228
0.9563166224,0.2033348855,1.081323621
0.977745694,0.2310876474,1.159109161
0.9738165424,0.1578262092,1.202367141
0.9708385568,0.1585064779,1.215776375
0.9794152597,0.4923194504,1.152959561
0.9483445339,0.2518180111,1.133459671
0.9649812031,0.3819037231,1.081120459
0.9299190224,0.2217327454,1.119874292
0.9292051788,0.4038049427,1.204741355
0.9396039828,0.1745634804,1.012600964
0.7108375587,0.2964032639,0.7345677952
0.9402385473,0.2025574367,1.129811699
0.9401413833,0.1606057641,1.153267908
0.9544413345,0.1622761639,1.29846063
0.7639015894,0.08432207618,0.7732012714
0.9586784332,0.4274144962,1.142113816
0.9351650615,0.1488565734,1.208935866
0.6915098098,0.07128113009,0.6955280662
0.9560043844,0.4533734085,1.074814163
0.8921657474,0.1618484631,0.9332660129
0.9624885651,0.3732698161,1.158001199
0.911747569,0.1382262542,0.9586341209
0.8675931822,0.1099682925,0.8976889741
0.9722635714,0.1618386326,1.273764343
