CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8619522289,0.2850925419,1.257082863
0.8717251488,0.4284017128,0.9449185966
0.8259357857,0.09897706561,0.8441115717
0.8263224144,0.1575687115,1.165484433
0.718463093,0.3520615819,0.7352794555
0.7316293564,0.08091542209,0.7744308043
0.8411991253,0.1073893036,0.861978229
0.8662681261,0.2005357717,0.8950290254
0.876150363,0.2009182199,1.024787679
0.4686877684,0.04327222575,0.4689135264
0.37732431,0.03445060042,0.3773785634
0.4545938168,0.04161999629,0.4547503953
0.4933083908,0.04543740519,0.4935862511
0.8747906651,0.2263770243,10.72647045
0.8802686442,0.1450013381,1.332162311
0.8599714886,0.4522021261,1.159090835
0.873705112,0.1120575934,0.9069120862
0.8602158041,0.1488533946,11.33462715
0.8372357632,0.1030784329,0.8608920498
0.8032270319,0.09844337388,0.8202551003
0.8056625386,0.09360303814,0.8201656424
0.7191013165,0.07592504157,0.7246798019
0.9100749853,0.1478451995,1.375077648
0.8003394197,0.3925867107,1.148997796
0.8997537839,0.1510058999,1.370471514
0.7927451296,0.300585234,0.8051227344
0.9025830156,0.1186612189,0.9443507056
0.8992825503,0.144994515,1.311113281
0.7244468356,0.07957883638,0.7483280993
0.9040240991,0.4628960132,1.756859211
0.903650051,0.2179392134,1.105935055
0.8020462763,0.2296270664,1.175707794
0.9080995069,0.1297605372,0.9636774634
0.9071304898,0.2421238463,1.139545626
0.6908753691,0.2755954981,0.695952448
0.9058955684,0.1201572629,0.9492157612
0.9144728365,0.1854227773,1.123977525
0.9081641634,0.1594460396,1.355756633
0.9050907342,0.249702136,1.139431422
0.9099919247,0.4521135912,1.090964597
0.8999975715,0.1810717966,1.152906986
0.9057773248,0.1753518036,1.106419997
0.9152684415,0.1227315686,0.9669397073
0.72428874,0.09290793492,0.7366772439
0.6779505388,0.07328107419,0.6810529303
0.9061778555,0.4510116647,1.012772553
0.9248872252,0.3762291807,1.119027547
0.7830503323,0.4062740226,1.137458432
0.917444419,0.1853321887,1.062980617
0.9163723158,0.1886024174,1.126158194
0.9128538513,0.1498033567,1.331999784
0.916437172,0.2410904582,0.966963652
0.909688493,0.1535391278,1.306878545
0.9092187373,0.1507067832,0.9694393243
0.9128056987,0.1246021717,0.9600695998
0.9484481439,0.4559690487,1.095563836
0.9462959922,0.2063845814,1.133113289
0.9227552914,0.1509447186,1.299893677
0.7120969924,0.09231011846,0.7182806073
0.8942662955,0.1534175067,0.9474901575
0.9368625177,0.226258179,1.091570014
