LC_null_raster,LC_forest_motorways_k10,LC_barriers_k100
93.9593659670593,9.14468056405545,93.9593659670593
99.1988764754834,32.2503282831314,385.140011433682
71.299666715366,6.48178788321509,71.299666715366
69.8945315407715,7.25623997095015,69.8945315407715
31.135045058211,2.83045864165554,31.135045058211
34.0195465086726,3.09268604624296,34.0195465086726
80.6324411618407,30.615697116907,278.283425823045
92.0507838666907,8.36825307879006,92.0507838666907
97.7317231541113,32.4937757219565,269.621038468542
4.99498495486693,0.454089541351539,4.99498495486693
2.41350450581834,0.21940950052894,2.41350450581834
3.00000000000117,0.272727272727379,3.00000000000117
5.24051351746079,0.476410319769163,5.24051351746079
103.472657703735,20.2105885712888,103.472657703735
104.789063081527,25.672790653056,222.260870287288
86.9782462924481,22.6117706996351,210.199197399462
103.153074885965,10.4109164600741,103.153074885965
92.9536847386493,32.5382488316373,92.9536847386493
75.0738615075612,30.8921320017505,246.86992131721
58.0491231076215,17.5696900395948,211.705299660065
59.8186396804378,8.86773325313221,167.329741084859
31.7215405523938,3.71695522441261,31.7215405523938
133.972894421552,35.4116026418654,411.131642102474
56.2405135174849,7.01975962607419,56.2405135174849
121.358819913259,37.4388975929761,221.358819913318
54.7215405524054,5.79031395350527,54.7215405524054
123.514768181416,34.4608638927606,394.718290108145
124.261720785225,28.8628953274697,225.332404852496
32.9460059254013,2.995091447764,32.9460059254013
127.810270349244,11.6942981237164,127.810270349244
126.66084633889,37.0592556584909,276.41027839611
58.4726577037202,5.31569615488366,58.4726577037202
125.481027034975,12.7606535676821,125.481027034975
126.253351454002,38.7557135017098,273.945771976735
25.3755585756673,2.3068689614243,25.3755585756673
131.088729796862,35.0232683541784,131.088729796862
139.32924331433,30.0823048280002,240.399927381601
127.650807815375,13.0285040001992,127.650807815375
127.245335815024,34.8000064049068,401.961812652691
133.540180232847,37.6079324126745,233.540180232847
123.983261337601,28.2361197328567,225.053945404873
132.434711773587,12.0395192521444,132.434711773587
134.888312305751,13.5574747885529,134.888312305751
31.4135045058324,3.18840472384217,31.4135045058324
23.0675225291084,2.09704750264622,23.0675225291084
124.962054069896,33.0389843133028,230.167783195364
150.308669461867,19.1612096276827,150.308669461867
52.9050509681641,4.80955008801492,52.9050509681641
136.641780734128,33.3563758819573,258.20470178175
135.907369477289,39.5144358302022,238.734531000484
132.401267216662,34.4482879818887,253.964188264286
140.472657703753,41.8882137388206,240.472657703753
130.924108139735,32.169062670286,231.994792207005
130.582290710509,46.715116217521,230.481989807474
