CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8628591034,0.1748861521,0.8990693113,1.099126953
0.871833771,0.1485514617,0.9572282711,1.255106946
0.8253242782,0.3782085557,0.83509116,0.8605234867
0.8275704317,0.339811551,0.8331619229,0.8486592733
0.7122197999,0.07526096202,0.7205606055,0.7347403979
0.7329247698,0.08012516157,0.7347838935,0.7398962669
0.8417846295,0.1280388019,0.8478390727,0.864990012
0.8664268636,0.4130980373,0.8844615661,0.9282036279
0.8774603914,0.1642973128,1.01052497,1.488840348
0.4838306284,0.04450864384,0.4839226197,0.4841212543
0.3773242628,0.03445005166,0.3773393903,0.3773739791
0.4234000049,0.03886429185,0.4234294176,0.4234982715
0.4933083908,0.04543740451,0.493389547,0.4935862258
0.8740424237,0.9288072806,1.969989904,11.20451841
0.880283005,0.1138818577,0.8882770975,0.9145728689
0.8595706331,0.1753453533,0.8662859187,0.8863686231
0.8737051121,0.112057616,0.8814922687,0.9069120862
0.8598875291,0.1070649551,0.8661028083,0.8858697984
0.8372357637,0.1030784199,0.8429846955,0.8608920497
0.8026893293,0.1289798191,0.8066038089,0.8171513635
0.8046198321,0.1567905776,0.8113303097,0.8287880239
0.7177625498,0.07717701332,0.7193332847,0.7235930832
0.9094238546,0.1467222212,0.9724530664,1.346025687
0.7998035652,0.3794564756,0.9629039635,1.291104334
0.9012370395,0.4427087828,0.9255294822,0.9960365085
0.7924433616,0.09834886271,0.7963321814,0.8077278976
0.9029100663,0.1182289796,0.9127338574,0.9457058268
0.8992039401,0.171085356,0.9582390658,1.317685776
0.7244874171,0.3400502266,0.7280987401,0.7360097551
0.9044332761,0.1188941473,0.9142181581,0.9472246957
0.9028242913,0.2051107408,0.9318181893,1.105056032
0.8014768763,0.1414038343,0.8060689744,0.8183751987
0.90725119,0.1235686102,0.9185678839,0.9567227039
0.9064785047,0.4730878143,0.95229188,1.168284568
0.6905258783,0.07985120364,0.69160094,0.6942114124
0.9060178014,0.1778646923,0.9510365772,1.157191298
0.9142546082,0.1958767555,0.9417156292,1.109458634
0.9079332319,0.1202438034,0.918594802,0.9543848505
0.9048620716,0.1604385432,0.9667497259,1.328245476
0.909116402,0.1740629216,0.9195435246,0.9550895089
0.8995548646,0.145159594,0.9535476918,1.312525381
0.9061941291,0.4410206237,1.005705068,1.122964932
0.9143024803,0.192461406,0.9527389745,1.141689129
0.7259225014,0.09744546922,0.729430287,0.7375456412
0.675140762,0.226864292,0.6760571007,0.6782539666
0.9065190415,0.1260632985,0.9184223201,0.9585994405
0.9258341279,0.1275614909,0.9386798712,0.9822459938
0.7820421569,0.4017298889,0.8481168006,1.150265387
0.9162877479,0.1468435867,0.9710627377,1.325600126
0.9170984993,0.1581228812,1.000735462,1.411097635
0.9126126015,0.1241373449,0.9245723228,0.9650511225
0.9168630357,0.467923816,0.946337237,1.093388467
0.9090656462,0.1878578283,0.9365560148,1.071036664
0.908249219,0.3399982502,1.013126948,1.456742389
0.9132388355,0.1464358673,0.9666640596,1.319728638
0.9474332073,0.1545889082,1.075032192,1.535320417
0.9459940949,0.1742559282,0.9778567277,1.150671694
0.9236436535,0.4787901533,0.9497600599,1.098467925
0.707461244,0.07583973226,0.7120666639,0.7207426245
0.8935967217,0.2187434579,0.9239966286,1.095755342
0.9355582709,0.1816204774,1.018426711,1.430555027
0.9259983842,0.1490065147,0.9423949251,0.998553248
0.924923943,0.1245425122,0.9381926434,0.9826236486
0.9252434322,0.1968052346,0.9419338275,0.9988157835
0.9485423783,0.4804705547,0.9738192214,1.13005634
0.9351027254,0.1730918679,0.96466638,1.131999588
0.9390340684,0.128977952,0.9555488032,1.010170046
0.9481443472,0.2557875133,0.9745298548,1.133190603
0.8924700886,0.4457695557,1.886463816,10.34669835
0.8927559795,0.1447715948,0.9493762203,1.315714566
0.8908503939,0.2372990084,0.9222946914,1.105037548
0.9559739481,0.1587741966,0.9991002825,1.217055443
0.9485227708,0.1624302919,1.006084827,1.335313466
0.956529329,0.1933290315,0.9747229901,1.077285139
0.7946884257,0.1431992272,0.7990415119,0.8106125894
0.9527380517,0.1528995109,0.9883570376,1.176272548
0.9616023343,0.1606351759,1.010416052,1.2488848
0.9542640605,0.1532662154,0.9950596377,1.201813345
0.6703437113,0.07330633436,0.6721884802,0.6760937482
0.9311824079,0.2081133403,0.9509088989,1.062457855
0.957775631,0.4659494745,0.9935731797,1.111835343
0.9708847569,0.1442536678,1.016083958,1.144657198
0.9559419824,0.1924608036,0.9741056522,1.076689412
0.9562827599,0.186882345,0.9776301138,1.089361644
0.9551212246,0.2895146171,0.9827876472,1.143558919
0.9554630606,0.1523843789,0.9914879816,1.181837975
0.955027708,0.1833488593,0.9804272585,1.137007803
0.9535088076,0.1516148722,0.9927636277,1.194446793
0.9544820216,0.3733687573,0.9799792448,1.068753142
0.9524449732,0.1881544,0.9779883291,1.135429993
0.9100457883,0.2268147057,0.9401541389,1.079862667
0.8247192134,0.1081363567,0.8308459988,0.8492769354
0.9149279597,0.2730697938,0.9988803368,1.229178409
0.7214593538,0.0827453938,0.7232209401,0.7280013089
0.9340308051,0.3572261168,0.9957921016,1.331917363
0.9266958631,0.2063022222,0.9506841294,1.070006857
0.8841955657,0.4443003285,0.9869803174,1.124017732
0.7869713853,0.1067029114,0.790871122,0.8021374312
0.9229107938,0.1237646388,0.9357436549,0.9786493756
0.7806619133,0.4038352973,0.8759298639,1.202424725
0.9664012131,0.1552529547,1.000368998,1.1855118
0.9676371566,0.4616539723,0.9844869702,1.082862794
0.9684130227,0.2811151514,0.9946028808,1.146412333
0.965617252,0.1561166926,0.9990330676,1.181354935
0.9656039036,0.4750665177,0.9907706533,1.144049671
0.9621832276,0.1548142739,1.078270595,1.535049054
0.9268468779,0.1553567711,0.9873103004,1.370493443
0.9693683754,0.1880659617,0.9942442577,1.114912501
0.7957257927,0.3844590406,1.827103159,10.5101297
0.9779990841,0.1717223819,1.009312858,1.184757229
0.8048742411,0.1111069803,0.8102092991,0.8256351265
0.9766530275,0.1477747267,1.126277966,1.308606253
0.9784421158,0.1578111954,1.024205738,1.260704063
0.9772488416,0.1800480691,1.008622819,1.184205911
0.8185877231,0.09674755032,0.8228841505,0.8358402993
0.9638312334,0.4516824677,1.085704909,1.412986669
0.7491320397,0.0822291648,0.7512871581,0.7572866238
0.815950559,0.09951046229,0.8207190567,0.8351522717
0.9545342433,0.3658758101,0.9720532201,1.073576007
0.8109420111,0.382973281,0.8837274529,1.188125584
0.9435431944,0.4278353541,0.9689713608,1.126568254
0.9559575092,0.1353777654,0.9820904119,1.059465873
0.976920156,0.1600217152,1.011369356,1.203391054
0.9733090639,0.1844031423,0.9996883515,1.155341254
0.9710915605,0.2654330873,0.9953966661,1.146140665
0.9839798164,0.2765170329,1.012812908,1.174222848
0.949017214,0.1630481001,1.006203503,1.33505337
0.9644358597,0.4200499821,1.047765856,1.230397336
0.9305041893,0.1778029322,0.9567149187,1.118582964
0.9295080444,0.2027464986,0.9511174154,1.067387705
0.9397522472,0.1582868618,1.005907078,1.396047366
0.7081746812,0.07757822006,0.7094566597,0.7126468255
0.9401094775,0.1703802188,0.9696304393,1.136106543
0.941055998,0.1364944665,0.959279163,1.014863176
0.9552833153,0.2967825881,0.9726651183,1.07395398
0.7615745199,0.1029196572,0.7648819593,0.7733016607
0.9592984901,0.1370753959,0.9878850965,1.070996552
0.9356639142,0.1272274385,0.9513392964,1.00242194
0.6905974091,0.07096452779,0.6951171205,0.7033648671
0.9575232668,0.2155193472,0.9806237348,1.093109928
0.8921536491,0.4359707557,0.906205805,0.9465885514
0.9638290124,0.196975944,0.9813757006,1.081234979
0.9123603192,0.1681960135,0.9879783657,1.400287261
0.8671781768,0.2157659248,0.9247697575,1.192177115
0.9711533986,0.1822291241,0.997709587,1.154061473
0.9252072624,0.2199262755,0.9491501615,1.071483812
0.9170562309,0.1286935936,0.9303516747,0.9757431498
0.9376121337,0.1549611689,0.9754810445,1.163877712
0.939189843,0.4240583446,0.9584410795,1.022932544
0.9437508203,0.2610260802,0.9638032249,1.072171093
0.979498737,0.2231255617,0.9961971895,1.093547226
0.9209714018,0.1747461933,0.9479517714,1.11376513
0.920250877,0.2974692422,0.9486680033,1.120431854
0.9203383409,0.1502066981,0.9890683414,1.258196549
0.9398007246,0.1820789237,0.9656008013,1.125414906
0.9538822776,0.184179138,0.9786852132,1.10122581
