LC_null_raster,LC_forest_motorways_k10,LC_barriers_k10,LC_barriers_k100
94.42752229747,27.4860193783051,114.407462116866,236.715819087476
96.0507838666924,8.73188944242657,96.0507838666915,96.0507838666924
72.1646216571661,6.56042015065156,72.1646216571653,72.1646216571661
70.526138106434,20.0607248382758,90.506077925926,209.840344718262
30.9620540698514,2.81473218816831,30.9620540698523,30.9620540698514
34.7740179460741,11.8865616933245,34.7740179460733,34.7740179460741
76.0847177607343,27.4846834571342,86.0746876704795,175.984416858169
90.0000000000431,28.5504578301091,109.097099128054,205.129837265192
100.454258282237,22.6599763512812,100.454258282237,100.454258282237
4.99498495486693,0.454089541351539,4.99498495486693,4.99498495486693
2.82700901164245,0.257000819240223,2.82700901164163,2.82700901164245
4.24051351745997,0.385501228859997,4.24051351745997,4.24051351745997
4.82500299358835,0.438636635780759,4.82500299358753,4.82500299358835
101.36685241872,32.4474170052428,131.336762147856,384.380524951146
107.563570364706,33.4365677168117,137.533480093861,407.152351600222
90.070675634349,22.1257723381146,110.050615453841,219.094731949226
102.834005740096,32.5807945799183,132.803915469209,399.89949791623
90.91573880849,8.26506716440817,90.9157388084891,90.91573880849
75.6077027619259,6.87342752381144,75.6077027619251,75.6077027619259
60.5106036338795,17.0277975629698,60.5106036338795,60.5106036338795
58.4135045058452,6.66153999596894,58.413504505844,58.4135045058452
30.2144352827681,5.64995371907163,30.2144352827689,30.2144352827681
131.995795216325,46.6613503150363,141.985765126021,231.89549431329
58.8186396804378,5.34714906185798,58.818639680437,58.8186396804378
124.940131949395,35.0694817231608,154.910041678533,405.554823006669
52.4696486766333,24.7863120365097,52.4696486766325,52.4696486766333
125.683594622269,17.0094788255051,125.683594622267,125.683594622269
122.005825306591,34.3236872677765,151.975735035726,397.307794629407
33.6160720931289,7.55128023918325,33.6160720931281,33.6160720931289
126.464288372526,35.5801115009911,136.464288372532,226.464288372585
124.358819913261,38.3073764453561,134.35881991326,224.358819913319
57.0173720777635,28.5220992442751,67.0073419875067,156.917071175195
130.510603633912,11.9397829677783,130.51060363391,130.510603633912
125.962054069896,33.0766668146526,140.097099128109,231.167783195364
26.4810270349279,4.10018441465979,26.4810270349267,26.4810270349279
129.637279360886,37.0560937500665,139.637279360892,229.637279360944
133.561387500564,16.1697017766221,133.561387500563,133.561387500564
130.743237157269,13.3849202780456,130.743237157268,130.743237157269
129.881468088655,45.1756671805759,149.861407908048,267.195674700504
124.704641910395,34.9458592452545,155.503566669314,395.908163836619
124.953684738661,36.7521592757817,134.953684738665,224.953684738661
131.274077817785,35.16625567789,161.243987546898,415.204828993846
133.185668945304,45.2758490861758,143.175638855048,233.085368042736
33.6160720931289,4.39036308365389,33.6160720931289,33.6160720931289
23.710507453079,3.3537592081558,23.7105074530799,23.710507453079
128.531810901627,41.2845186786234,139.692765781676,229.602494969366
148.39425458675,46.9778073182112,158.384224496447,248.293953683715
49.8270090116643,6.47026799464768,49.8270090116631,49.8270090116643
134.718330344478,32.1754695265219,154.69827016397,256.28125139208
138.337612645556,47.8522850996392,148.337612645556,238.337612645556
127.215405523845,37.9409813135423,149.537315283944,284.275705809025
138.92410813974,12.6294643763402,138.924108139738,138.92410813974
128.789063081538,32.9703960008118,142.431044996456,232.340774183724
126.022708047209,36.1351680125763,155.992617776392,388.936079676964
135.153732636009,36.6586659990642,155.133672455401,302.162213277545
173.818639680488,22.4733749650624,173.818639680486,173.818639680488
175.602663382044,43.6057021409401,195.582603201437,297.165584429706
146.01283793655,13.2738943578682,146.012837936549,146.01283793655
30.5485495640281,5.68667990883826,30.5485495640273,30.5485495640281
117.669873420136,33.9295098235541,147.639783149272,397.75608352681
162.126675727045,14.7387887024588,162.126675727043,162.126675727045
151.179474044937,39.7840264631011,171.15941386433,281.861560419259
144.908212506698,36.9332774866825,177.717167355789,309.627722705962
141.10993706459,38.8282073574102,163.43184682469,295.828267409149
168.067522529177,44.4747631556579,186.337612645588,279.062314736125
161.569756831796,32.1041696932246,172.730711711799,262.640440899068
160.856585610651,16.6105505131696,160.85658561065,160.856585610651
178.396918354787,41.0428675778118,198.37685817418,306.591959640037
115.779177069368,34.87538671787,135.75911688876,293.564853096945
116.608192099064,10.6007447362801,116.608192099063,116.608192099064
116.840858390445,35.7125790928165,116.840858390445,116.840858390445
189.758603216932,37.8070083125296,199.748573126657,289.658302313927
169.811417436415,40.3729010545718,189.791357255856,326.871717721591
186.579771020572,57.6013862415815,196.56974093027,286.479470117537
