CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8626638203,0.2022708402,0.9406140374
0.8708912569,0.1147422755,0.9001406635
0.8249361707,0.1681976094,1.117827624
0.8280986411,0.1558483932,1.256719121
0.7173357926,0.08468328953,0.7225978479
0.7314529394,0.0783250091,0.7374355938
0.8399953267,0.3592709372,1.111450652
0.8662992911,0.325383081,1.433477199
0.8772196277,0.1499082129,1.290096813
0.4686875493,0.04311995928,0.4689254154
0.3773242524,0.03444056915,0.3773801287
0.45836714,0.04201255878,0.4585533461
0.483830628,0.04450864373,0.4841212575
0.8746983599,0.2515055994,0.9389159063
0.8798678205,0.19387242,1.146700235
0.8603935168,0.1070004203,0.8869538215
0.8729569079,0.1452445093,1.414509559
0.8587383555,0.1462582652,11.32558095
0.8361308261,0.1648161424,1.10852665
0.8022920931,0.1413158344,0.8240681704
0.8039002066,0.315703008,0.854366973
0.7159506617,0.08591890376,0.7212791468
0.9098842985,0.1547035624,1.334135994
0.8006089557,0.2075202486,1.207087556
0.9005784665,0.4224899499,9.694390081
0.7902206369,0.2901592629,0.8362099112
0.9031570298,0.1976530682,1.525019277
0.8988854949,0.1482184811,1.388834094
0.7233968021,0.1002771361,0.733988015
0.9036551917,0.1452960843,1.311986675
0.9031776569,0.1557960759,1.387226344
0.8018539285,0.1202368739,0.9052687041
0.9080610162,0.1303335285,0.9639829791
0.9077194627,0.1914485031,1.07351686
0.6871065207,0.07321404538,0.695496662
0.9064375853,0.1573681558,1.322168277
0.9148520421,0.4595729698,1.090643371
0.9068469591,0.3961132241,1.105634159
0.9051697659,0.2424528936,1.130892839
0.9100237036,0.1226846487,0.9594319514
0.9000321001,0.1637549455,0.9434811867
0.9067314474,0.1482854952,1.362894554
0.9155371983,0.1516962367,1.312448572
0.7258476759,0.08850528897,0.732123681
0.6817169799,0.09296175998,0.6873236319
0.9045491575,0.2078996922,1.106783916
0.9268266331,0.4781133472,1.098996935
0.7823552165,0.1133185769,0.7986203631
0.916321971,0.2819690677,1.127974686
0.9166646379,0.1246655443,0.9662970782
0.9134724629,0.1553458461,0.9752086146
0.9161180654,0.1862352164,1.067438522
0.9081706236,0.1856344465,1.106969389
0.9076963695,0.1743392878,1.108291495
0.9136054781,0.1518127568,1.303130462
0.946318918,0.1906619162,1.130435602
0.9476152916,0.1983154372,1.070495169
0.9225351341,0.1596279841,1.367806666
0.7108401568,0.3106587072,0.7338456759
0.8934139165,0.1163030741,0.9323052677
0.9360800058,0.1555301044,1.378829359
0.9257690476,0.4195452654,1.476779531
0.9249353535,0.1880923207,1.065314911
0.9257985094,0.1450892439,0.9963083169
0.9499350159,0.2499016181,1.048653164
0.9346199404,0.1753532536,1.121722663
0.9392595355,0.2536118719,1.142013407
0.9510275629,0.2211588518,1.083599583
0.8913921125,0.1507753477,1.377512599
0.8924329084,0.376681246,0.9478700192
0.8922679625,0.1166368449,0.9297943087
0.9565080192,0.2988322229,1.074752861
