LC_null_raster,LC_forest_motorways_k10,LC_barriers_k100
94.6077027619325,34.5067959246693,94.6077027619325
99.9861019517702,26.673712886336,233.155233415126
67.1941982561059,21.5127241951723,196.705299660058
66.9327983952187,29.618508468449,255.215903293936
31.7024833808623,3.03340712416541,31.7024833808623
36.3575044131647,3.38059267662417,36.3575044131647
78.7806937502859,18.8521698054363,78.7806937502859
93.1562523259491,28.3112034047362,206.522278581416
102.742747820135,32.2741591818565,209.668356738928
4.24051351745997,0.385501228859997,4.24051351745997
2.00000000000117,0.181818181818288,2.00000000000117
2.82700901164246,0.257000819240223,2.82700901164246
5.82700901164328,0.529728091967571,5.82700901164328
102.887654555708,9.57951814952823,102.887654555708
103.721540552429,12.1811251674439,103.721540552429
93.1646216571748,8.46951105974332,93.1646216571748
102.270090116441,9.5980114693642,102.270090116441
92.3671892444734,8.39701720404303,92.3671892444734
76.7318915669433,30.2078751096282,270.869921317218
57.4810270349419,5.70911971239634,57.4810270349419
62.202567587324,5.95550942126268,62.202567587324
30.8525735744774,9.35057946822008,30.8525735744774
126.777179484622,34.7574467385066,397.980701410849
59.4835223901228,10.332708152878,59.4835223901228
125.396429017634,34.6319239687831,408.41010155009
54.6456486920778,4.96778624473434,54.6456486920778
127.886162209564,37.3946613238819,227.886162209564
118.308036046612,13.5722254951187,118.308036046612
33.029576598953,3.002688781723,33.029576598953
126.118306395802,11.4653005814366,126.118306395802
120.481027034972,34.9006145311136,230.648810230286
56.8270090116678,7.73603621189458,56.8270090116678
124.65401802334,12.8358362051035,124.65401802334
126.789063081537,32.8950309981121,230.340774183723
26.135045058209,4.60117976855042,26.135045058209
130.072344826664,36.9951208490268,229.972043923629
130.943149409798,35.2869012825573,402.146671336022
132.780693750305,30.088443239736,233.851377817576
126.502723639809,35.9567077670286,296.827264400119
128.080360465645,38.771439955197,276.35827347353
125.960023717054,41.777297031069,226.445215299641
125.721540552439,15.7886334959183,125.721540552439
137.968882385448,38.4260803809139,281.086194205136
33.3755585756698,3.03414168869725,33.3755585756698
21.8270090116503,2.369501227457,21.8270090116503
127.185828924903,11.5623480840821,127.185828924903
149.599333430734,41.3606209253445,250.670017498473
49.8544111796693,26.3811549515818,149.754110277101
141.869431980337,45.9856440018146,241.769131077302
141.040416950646,46.0610090045143,240.940116047619
138.156252325965,42.0907908832808,138.156252325965
134.308036046619,13.4127436575331,134.308036046619
123.56138750056,29.2957427162583,243.953323577852
133.367189244488,12.1242899313173,133.367189244488
128.945155427849,35.1052654660165,400.148677354073
175.839846948202,42.7271118779855,275.839846948261
168.225107221651,38.5254401691455,348.311317328193
138.654018023347,14.1085634778312,138.654018023347
27.8565856105922,5.65199524938765,27.8565856105922
120.088729796859,10.9171572542599,120.088729796859
159.561387500572,53.8159159121852,259.56138750063
145.737227536388,37.0618690789414,307.627722705962
148.464288372533,31.2545780076774,249.534972439804
149.47965443217,49.6960883421691,271.042575479835
180.713981482573,39.4709270955674,280.613680579562
155.282928052953,40.2984759596885,257.524597090997
156.16259973769,37.9564035985888,323.176272269984
173.510603633932,57.611814886732,274.33761264558
114.938302777497,33.681185219677,390.240272100305
110.83984694818,10.0763497225618,110.83984694818
118.472657703744,10.7702416094314,118.472657703744
185.166266514758,44.7252849957878,325.796533245371
172.683594622291,18.6171726806045,172.683594622291
181.029576599021,22.0373473837314,181.029576599021
57.7890630815045,5.62946437633676,57.7890630815045
185.223774855082,16.8385249868258,185.223774855082
195.188990463328,44.2353647039211,316.75191151105
186.048930360006,41.7378745372674,310.927911526491
20.3735525576107,1.85214114160097,20.3735525576107
152.683594622282,14.1058746961103,152.683594622282
185.751117151395,16.9616478330041,185.751117151395
204.299666715424,37.5874323200291,305.370350782694
175.8980140036,39.750532168217,343.056761684342
185.82529958317,40.1254576565564,378.792344363128
187.325206943455,36.5964651755473,287.22490604042
185.40175655381,40.9918057673103,424.176272270031
186.836155836311,37.0574225897462,286.735854933287
171.413504505898,44.3206851652774,285.71633275941
184.93360022335,56.0591228329291,284.833299320315
178.38788284032,35.0081927260343,278.287581937755
131.912216109519,36.3639826784741,301.407741840132
70.4933840675402,7.47254926175693,70.4933840675402
132.320873983105,39.0223007098233,289.490005446969
32.9620540698523,2.99655036998657,32.9620540698523
161.156252325972,14.6505683932704,161.156252325972
151.93394548235,37.044425465576,429.092693163291
110.676894483321,33.2937844656625,394.861551986068
53.6160720931365,15.9223291037088,53.6160720931365
147.291297384168,13.3901179440153,147.291297384168
48.4810270349384,4.84708135571847,48.4810270349384
201.350450582069,26.6501531650456,352.712801627398
202.990089653146,42.9633312668918,418.205848868963
202.554687361614,42.1731357823508,302.454386458579
202.291297384188,35.8061279252603,303.361981451458
192.447549710108,45.7086142352268,395.174410330738
193.638258035162,56.9222553812737,293.537957132127
149.666855959834,13.6060778145304,149.666855959834
198.793531686827,51.5379698489223,301.620693209555
55.2405135174838,6.22272099491046,55.2405135174838
218.485495640275,20.843557879311,318.485495640334
59.2926456521667,5.39024051383334,59.2926456521667
218.070482886714,43.0568379568835,418.648929973718
207.940461307029,56.1469408040443,307.840160404461
217.417973111175,56.3550196377802,318.488657178447
64.6540180233122,7.00537756344636,64.6540180233122
198.050783866728,35.4206266964004,299.121467933999
39.0354262402444,4.00149830399765,39.0354262402444
65.5781261629811,19.2809526344561,65.5781261629811
178.202567587379,22.4189583796451,178.202567587379
62.4268645474764,7.01855090304501,62.4268645474764
170.521275572723,42.113429143668,270.420974669688
187.155224982182,36.4302822645777,287.054924079147
218.177459593716,20.3365152963168,318.177459593778
210.800224357505,42.3959053633141,389.129957008631
209.215405523872,75.6293918147048,309.215405523873
215.342081250857,77.9670581210649,317.684051191524
177.675200956285,54.4010922624335,277.57490005325
195.785339201698,57.7248375540174,297.541816657225
158.586960496599,40.1578535165117,258.48665959358
150.801901018035,14.028623266268,150.801901018035
156.409949038929,39.7933048204209,313.470249324096
30.7215405523938,4.82863230939335,30.7215405523938
167.059153197949,15.1871957452682,167.059153197949
167.059153197949,15.1871957452682,167.059153197949
181.26571691987,39.710950141711,367.792344363124
42.7450990971673,3.97673435679386,92.6949486461196
191.974892006407,43.9367509714857,291.974892006466
163.021207267778,14.8201097516163,163.021207267778
24.6349608517673,2.31522348584018,24.6349608517673
175.78450460557,58.5331777143498,277.540982061085
118.713171221201,10.7921064746548,118.713171221201
198.77047091238,41.6748775406768,404.032857880597
129.723345389616,37.207570174533,287.612660704511
