CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8628062472,0.2064960269,0.8869987414,0.9462100423
0.8718804915,0.4086168608,0.8847577408,0.9242704703
0.8249497458,0.3720453556,0.8333034723,0.8568836315
0.8279673445,0.2792266613,0.8650970371,0.9286047145
0.7147712952,0.08535456236,0.7162737376,0.7199706558
0.7324000416,0.09262009526,0.7344556668,0.7400715483
0.8409383515,0.3999691803,0.8507659237,0.8773282366
0.8680253736,0.41268731,0.881925557,0.9234049872
0.877860097,0.1629986241,1.135879913,1.671696385
0.4933083909,0.04543740543,0.4933895949,0.4935862511
0.3773242637,0.03445004966,0.3773393902,0.3773739789
0.4399331432,0.04021911934,0.4399725246,0.4400621396
0.4933089987,0.04537387038,0.4934101123,0.4936282055
0.8750266005,0.1124698303,0.8829162421,0.908709777
0.8802065177,0.1140932253,0.8885108538,0.9158167223
0.8600349954,0.2046059167,0.8759468419,0.9160561448
0.8726377583,0.2018731383,0.9062493504,1.096565566
0.8594490002,0.3664295648,0.8774698963,0.92355501
0.8371947382,0.1094599635,0.8437016344,0.8637833283
0.8013957562,0.1176184655,0.8048053924,0.8144046614
0.8054703081,0.09879869378,0.8098620353,0.8229580989
0.7210498976,0.123592903,0.7232903686,0.7289837442
0.9097109296,0.126825393,0.9220447239,0.96381794
0.797935724,0.2083537151,1.911289967,11.11276174
0.899996817,0.1478302802,0.9630430144,1.346020787
0.7932056779,0.341522609,0.8084669187,0.8388465949
0.9026303223,0.1246452829,0.9121609373,0.9444347973
0.8988102114,0.1187295545,0.9079289102,0.9386430325
0.7242887401,0.09290793601,0.7281151797,0.736677244
0.9038808694,0.3634584653,0.9141743287,0.9486709316
0.9038338638,0.1185583419,0.9136105662,0.9465238371
0.8009326427,0.1204282886,1.071746212,1.624491455
0.9066338017,0.1864059608,0.9365166567,1.114537143
0.906547702,0.1881992013,0.9862649307,1.406053211
0.6891212867,0.07252446977,0.6940052186,0.7029396444
0.9068451555,0.1192648079,0.9169681518,0.9510785643
0.9139294788,0.1593399207,1.136103352,1.58068336
0.9080082014,0.1561163673,0.9677685204,1.32186432
0.9047531491,0.1453902477,0.9578796003,1.312526552
0.909133979,0.4178064259,0.9385253073,1.092772261
0.8995926903,0.1179959695,0.9088311008,0.9399245719
0.9068476471,0.1203756942,0.9168278123,0.9506670768
0.9145464454,0.1495913581,0.9690356033,1.327973304
