CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8636520011,0.1083121248,0.870543659,0.8927625661
0.870731867,0.4495600678,0.9114229743,1.118091766
0.8249361709,0.1681976129,0.8761637771,1.11782748
0.8265934525,0.1345859861,0.8318826956,0.8465520998
0.7159349127,0.07891024993,0.7205447885,0.7296289513
0.731017495,0.07782546156,0.7326855742,0.7371416915
0.8409710769,0.1484031653,0.8985378562,1.189348375
0.8663101912,0.1089576945,0.8729592946,0.8943617644
0.8758216993,0.1952350504,0.9082898461,1.094343985
0.4838306747,0.0449703732,0.4839002846,0.4840577292
0.4233999954,0.03866910062,0.4234294636,0.4234982088
0.4170626124,0.0382168321,0.41709029,0.4171551171
0.4686886347,0.04370122314,0.4687463835,0.4688812978
0.8735872568,0.2308061858,0.8899927327,0.9342550116
0.8806176573,0.1444425514,0.9446203942,1.327459201
0.8608245309,0.1162846709,0.8671208269,0.886745632
0.8737266336,0.1189144977,0.8810840992,0.9044371734
0.8598877009,0.34316576,0.8676343356,0.892370166
0.8375598516,0.2095722281,0.9162464361,1.235226576
0.8015081707,0.3929958625,0.8106461486,0.832876764
0.8061025484,0.1151208323,0.8097557706,0.819834556
0.7159506617,0.08591890103,0.7174896043,0.7212791406
0.9098907747,0.146513698,0.9623937736,1.315976008
0.7991315316,0.102878736,0.8024773365,0.8117439943
0.9005099952,0.4295902755,1.003957495,1.295134639
0.7926138181,0.09123690737,0.7957584338,0.8046664928
0.9024247572,0.1464014146,0.959623422,1.326314649
0.8994862002,0.1239359537,0.9102485167,0.9463126832
0.7242708005,0.08555193915,0.725842685,0.729766775
0.9042905777,0.1625623323,0.9139697748,0.9468040862
0.9037127318,0.1453710045,0.9566195531,1.311562665
0.8039572739,0.2208229532,0.8182513781,0.8490165055
0.9079246869,0.1510415822,0.9658105007,1.308836255
0.907393446,0.154667656,0.9625105045,1.306659564
0.6908594392,0.09572870735,0.6921849498,0.6954061487
0.9070396969,0.1236938222,0.918385479,0.9566435169
0.914504133,0.4414429079,0.949904591,1.095305166
0.9077840071,0.1519439733,0.9716438698,1.32142771
0.9058202163,0.4121935574,0.9449543824,1.100456972
0.9098842988,0.1547035712,0.9799258821,1.334135717
0.8993345368,0.1896154947,0.9406395654,1.145188771
0.906600482,0.1195681082,0.9170331488,0.9520442744
0.9149156892,0.1881446078,0.9412032794,1.070061999
0.7284267254,0.07741482521,0.7300430956,0.7343401456
0.6785050868,0.08490846115,0.6812845624,0.6866178032
