LC_barriers_k10
90.0675225291399
100.780693750293
71.6835946222426
90.2615523723512
29.8535765835069
34.4810270349314
99.8370147671273
97.2700901164371
121.346783804885
4.82700901164328
2.00000000000117
3.82700901164328
4.99498495486693
97.8777928783332
107.924108139724
102.01754049062
97.4642883725157
89.146222235667
97.4245132703327
57.1266757270018
61.9241081397028
30.0235585447808
135.279101296262
56.1256727179707
154.877287639645
52.4696486766325
129.69962686527
141.056633507945
31.827009011655
121.316861946991
150.923089229293
59.6326095747129
129.924108139734
143.295798757403
27.135045058209
156.237143330002
149.691425946807
142.384729735065
137.431044996454
141.431044996455
135.701135112846
137.906198055354
150.201371830654
31.3834142350172
22.7890630814898
155.405110839824
151.507578705399
49.0591531978994
139.510603633915
138.97973863862
166.91890034686
148.240312336666
148.799726587066
147.056288248976
165.451747025512
187.367991072631
193.742731918602
148.569756831791
27.41350450583
144.420164408643
163.704801889996
165.177291180786
148.578126163016
151.261720785234
188.874126101229
163.021207267775
173.443722953326
185.745900925404
128.510603633881
119.021207267757
135.407293704014
215.371666282949
187.839846948207
197.899666329279
55.9620540698636
197.623894984527
186.37555857574
197.261528037568
21.2405135174675
185.783686875863
201.672023516282
213.514903826303
195.806233978355
193.800384337115
189.553018169361
194.911710870888
203.043738468703
192.639261044159
185.26172078525
210.949311542023
165.06999354951
89.9633780030892
139.689596775005
30.8525735744765
179.395915345682
162.211738746713
142.03941394153
53.8295043668387
146.232144186297
59.7489427203659
213.004468605338
222.895485880243
234.063470256835
230.50288458456
199.059153197962
206.135846886411
152.696432558767
235.691570024953
57.9745795153198
227.827786505082
60.5034141578055
227.177459593718
220.378510500108
231.46291576971
63.6540180233111
209.519774793287
38.4810270349337
67.1646216571636
176.962054069918
64.4039637527037
169.578126163027
223.638098055506
230.633900740014
223.936946076261
198.721540552472
252.069134618644
217.134170225824
203.270090116457
167.692765781639
166.557720723439
178.483321209344
28.8009307769432
178.877792878363
175.085063019752
196.58160019246
44.0970991280563
211.778326571678
171.185828924919
25.3755585756673
198.015999474944
114.279269709094
226.020669261088
137.002639433358
92.3222306843993
218.578927991174
167.279759046164
150.296810199652
172.025363382047
174.549351392264
179.756774045007
217.626045080761
155.461777115807
175.495365750776
174.878122235911
169.050783866715
195.752585162769
191.723843159969
66.1350450582273
189.302306148664
96.6909366096889
192.83013778213
186.443081104809
163.173792816555
152.2580540081
192.499209374102
194.732693395084
198.335068620843
21.8824954324164
223.384729735095
126.050783866701
96.645648692091
188.751117151367
41.2700901164146
123.71750418148
102.622234225455
216.858735706818
103.682591613205
235.156252326
212.426342442392
224.118306395839
223.625243252559
87.3967658434124
205.502033121842
232.455919041342
212.87412610124
222.249684676898
162.417973111152
226.232144186334
122.005825306525
88.4007863127806
116.181825321939
109.454266715477
109.051618462865
150.648633384366
165.844549502284
114.789215592957
175.921732527861
208.510603633957
123.232144186287
203.616072093205
230.282077555241
217.855887624466
229.101567733392
225.435513601808
138.756107861683
105.713171221194
89.1343629733962
140.924083804902
134.941648630304
117.894531540794
138.47882826922
73.5106036338835
21.548549564024
69.3671892444643
222.120119666185
134.769155412416
142.88028823353
131.915738808503
148.310675479875
204.503036130873
73.8421982252203
63.0675225291282
67.8861622095402
262.897155072549
120.367189244485
261.740035382553
248.806723315471
42.5005735435925
96.9772517167175
84.2996667153693
85.871951670264
269.210206164231
103.949335876718
251.974892006422
242.908179738643
243.722342380599
236.210551423369
283.530093039834
247.62524325257
247.578126163064
232.894531540849
247.488657178658
285.971369307454
265.747882608608
