CS_barriers_k10
0.9051534512
0.9506974792
0.8294269436
0.8341296655
0.7177064385
0.7360628128
0.8488407704
0.8732974501
0.8840105286
0.4687566992
0.3773407023
0.4613734368
0.483900285
0.9070227185
0.8879747292
0.8959937762
1.066642945
0.8683668066
0.8422746901
0.8045417718
0.8089966611
0.7260613118
0.9380749743
0.8058520284
0.9102235478
0.7984912164
0.9482134768
0.9286271722
0.7320840456
0.9658038883
0.9205994244
0.8062782496
0.9679333951
0.9351686694
0.6953623001
0.9352370922
0.9679109765
0.9856490875
0.9234846605
0.9678544652
0.9308534018
0.9635243012
0.92803407
0.72753434
0.6776151073
0.9346495297
0.9547488322
0.7873389631
0.9768061702
0.9311009635
0.9378911409
0.9980097345
0.9373119786
0.928607256
0.9391879397
1.009808276
0.9881849048
0.969962842
0.7097494468
0.9217801986
0.9617548965
0.9450731612
0.9384850164
0.9538585593
0.9686007496
0.9511268439
0.9640708651
1.064944244
0.9012045423
0.9261153219
0.9222611389
0.9847142042
0.9913628934
0.9902216005
0.8240865012
0.9770819014
1.162569916
0.9817733829
0.6748740406
0.9563686069
0.9841023573
1.044148735
0.9877269906
0.9780979381
0.9903863699
0.9816752489
0.9910881141
0.9783130314
0.9754144926
0.9991400485
0.9378153111
0.8295608928
1.025253686
0.7194223318
0.9873538031
0.9393218816
1.061103568
0.7893987517
0.9503034849
0.7875482914
1.004812915
0.9991751173
0.9876068629
1.020557834
0.9944146869
0.9946671087
0.9809769089
1.000918741
0.873402625
1.103319181
0.8066052725
1.000486793
1.065334759
1.00800644
0.8227924308
0.9890831077
0.7495221358
0.9111564976
0.9757643345
0.814967764
0.9646602507
1.01883453
1.002919287
0.9974082917
0.9953313953
1.054238359
0.9751299116
0.9885879001
0.9648668715
1.00210678
0.9790198739
0.7094200097
0.9660341157
0.9661285723
0.9735798379
0.8085327681
0.9985766194
0.962058342
0.6957178915
0.9736839584
0.9048380934
0.9903052357
0.9397964719
0.9563350356
1.001280387
0.941281789
0.9432187229
0.9845467524
0.9563182775
0.9680804964
1.007522794
0.9335068046
0.9536551474
0.9533138766
0.96152224
1.037169206
0.9784411411
0.8240509607
0.9708225618
0.8997208195
0.9978930209
0.9743415849
0.957387543
0.9508793499
1.933337923
0.9777624175
0.9915858597
0.6662618449
1.00775203
0.9116653941
0.9676375143
0.9766724636
0.7581573783
0.8830969178
0.9804593822
0.9850609742
0.8652510485
1.01312236
0.9895297965
0.9960109196
2.077239673
0.8692032862
0.9933649391
1.004223919
0.9873922328
1.003887998
0.9613469908
1.025590597
1.912191467
1.132195845
0.8707040365
0.8747404936
1.961769341
0.918721872
0.962760474
0.9074758123
0.9537551483
1.007171566
0.9722855725
1.006135144
0.9934048855
0.9831045951
1.060865607
1.02226892
0.9046771492
0.8864007891
1.136415293
0.9265359667
0.9676860395
0.9098074289
0.9671996866
0.9249934999
0.6655434053
0.8298933881
0.9972489936
0.9164998407
0.995177508
0.9702151598
0.9333780835
0.99774062
0.8398960197
0.8198627539
0.8250124066
1.060537294
1.0731326
1.025310589
1.005586463
0.7577183141
0.9532001881
0.8526917188
0.8890456987
1.030848918
0.8563409365
1.003916207
1.010618862
1.040560908
1.004320704
1.020891234
1.045060379
1.035577126
1.007329435
1.012986359
1.021647854
1.02356063
