CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8632407694,0.1674938331,0.8704164962,0.8918646974
0.8710930206,0.1235317762,0.878386102,0.9012321332
0.8265797666,0.1092765421,0.8329014775,0.8519303768
0.8274589677,0.09905300163,0.8322775768,0.8470556583
0.7147444694,0.09032661076,0.7254331891,0.7428529913
0.7346299908,0.353162124,0.738346864,0.7468695599
0.8403222947,0.1967010138,0.8808995638,0.9567450802
0.8665185368,0.1175769679,0.8732634462,0.894429406
0.8765463166,0.1460477045,1.017631225,1.452965915
0.4863173375,0.04464304276,0.4863928831,0.4865712642
0.3773243102,0.0344505998,0.3773407026,0.3773785634
0.4399325244,0.04039415146,0.4399773922,0.440079334
0.4838311108,0.04517413757,0.4839093798,0.4840916628
0.8741858045,0.1477843482,0.9508315746,1.357807602
0.8797506445,0.1567795679,0.963590346,1.251087907
0.8591242175,0.2044433622,0.874429048,0.9132783589
0.8737494421,0.1109588887,0.8808417322,0.9038786798
0.8597835652,0.1580771253,0.8690398142,0.8979913115
0.8368801293,0.1043546934,0.84280922,0.8612427292
0.8033606051,0.1005700927,0.8068549304,0.8168635635
0.8064996041,0.09992658154,0.8110414522,0.8245765628
0.7172291607,0.09061939908,0.7288797525,0.7476940516
0.909603372,0.1564069685,0.9745250586,1.335595308
0.7989719851,0.1344700695,0.8048289257,0.8201339789
0.9014240701,0.1288906306,0.9132433032,0.9528501246
0.7917908948,0.3535367006,0.7982741635,0.814562268
0.9030956686,0.1528715744,0.9736099962,1.335342549
0.8990459117,0.1555210287,0.9626191135,1.322499413
0.7216993437,0.1047324413,0.7237889981,0.7289410529
0.9040528043,0.1629021458,0.9651283697,1.325784377
0.9032473635,0.4444950603,0.9320067559,1.095168
0.8001604312,0.1399424366,0.8200320486,0.8596084879
0.9073716565,0.1765943786,0.964100626,1.185504822
0.9072414675,0.1466326242,0.9678505172,1.339302861
0.6908265211,0.071140785,0.6951887501,0.703172281
0.9063482391,0.1479088579,0.9681927324,1.342533661
0.9149583616,0.3827166883,0.9264155978,0.9655758678
0.9077594946,0.1760394166,0.9584487475,1.171876917
0.904009095,0.1764068056,0.9329666443,1.107435585
0.9092373256,0.1462260614,0.9616983449,1.31491937
0.9004574681,0.1241226241,0.9113817082,0.9480241115
0.905765671,0.1841033408,0.9372938387,1.121223849
0.9155371984,0.1516962469,0.9742463085,1.312448585
0.7259080619,0.08659364597,0.7275812037,0.7317391327
0.6817131274,0.2373482109,0.6843414304,0.6894921357
0.9057487432,0.1461688137,0.9590525854,1.315908602
0.9259047556,0.1548290084,0.9888114176,1.375115809
0.7824135373,0.1140351558,0.7870655059,0.7990448515
0.9172153587,0.2748715719,0.9955352844,1.212408151
0.9162102165,0.1549820105,1.024036559,1.332958984
0.9117953312,0.2470645822,0.9483505153,1.135729087
0.9172434531,0.4319086019,0.9354141192,0.9947140141
0.9079643485,0.1883506258,0.9369215012,1.111385111
0.9075562244,0.2072500348,0.9361232897,1.107431753
0.9133011976,0.1862189843,0.9439930325,1.124302859
0.9476251823,0.1562891821,1.020623022,1.429681961
0.9477613957,0.1901544899,0.9657565447,1.069640359
0.9230777262,0.1510566379,0.9768918759,1.305152342
0.7081478805,0.0747299068,0.716201179,0.7301074827
0.893400467,0.1461472262,0.954705518,1.329697883
0.935916872,0.1296424586,0.9515694659,1.004486494
