CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8626943481,0.332602961,0.8963968463
0.8713944394,0.376637572,1.099933843
0.825453844,0.09987515604,0.8433274953
0.8273087611,0.2090019958,1.16440613
0.7157262137,0.2107194485,0.7237144501
0.7305808947,0.1782429239,0.738648512
0.8417388374,0.1027647923,0.8653598627
0.8656412374,0.2067783221,1.109611615
0.8773752838,0.1191806984,0.9094882178
0.4933083909,0.04543740193,0.4935862511
0.4069666679,0.03714624535,0.407046667
0.4399325244,0.04039414449,0.440079334
0.4832039177,0.0445987374,0.4834388776
0.874439801,0.4391535691,0.9450147329
0.8800935204,0.4521013595,1.147198778
0.8605116067,0.4219106953,1.260635168
0.8742731262,0.1450170351,0.9121217215
0.8597698516,0.2995420626,0.8971466617
0.8366961199,0.1018356948,0.85697844
0.8000161752,0.3330201326,1.30432599
0.804953475,0.1265430317,0.8798401784
0.7177510736,0.07842384606,0.7475699562
0.9096563551,0.1199258865,0.9560808035
0.7998940507,0.1029419327,0.8173825029
0.9000419236,0.4363740556,0.9995539088
0.7934200842,0.0905357207,0.8059295786
0.9028171248,0.1270590323,0.9539354102
0.8988547451,0.183018203,1.150704889
0.7244205216,0.08704403648,0.7303119403
0.9029247905,0.4472090782,1.002946119
0.9033148641,0.118396675,0.9458254163
0.8002731853,0.3180191059,12.46364884
0.9062443618,0.1772152572,1.106501561
0.9075178251,0.1927218753,1.074050116
0.6923074343,0.07243981149,0.7073520917
0.9068037577,0.4750363997,1.189635969
0.9152223753,0.4723471743,1.096835446
0.9075989678,0.2169299971,1.107142523
0.9054212618,0.3491810437,0.9719043714
0.9095832935,0.4384941314,1.090663427
0.8997823725,0.1501274172,1.364720652
0.9072747814,0.4258864292,1.457751878
0.9152537013,0.1506414973,1.300607254
0.731068736,0.3489164891,0.7427701684
0.6822552864,0.297309542,0.6870087836
0.9053635503,0.2057685841,1.079271022
0.9251488704,0.2242112671,1.06175569
0.7830765361,0.1023305031,0.9108666175
0.9166027929,0.1482089595,1.324144462
0.9155789176,0.1804110975,1.151834576
0.9122230688,0.1837710527,0.9752681005
0.9158228479,0.1729963596,1.34168269
0.9089559949,0.1567258213,0.9540494019
0.908679846,0.1200997731,0.9552315859
0.9134061765,0.1497442689,1.330311159
0.9476860124,0.1598899337,1.405769151
0.9474580276,0.4294228522,1.039997549
0.9233638662,0.2274117508,1.061565393
0.7091577571,0.1063797424,0.7175688775
0.8932701944,0.1464015028,1.332583867
0.9359447977,0.1276954275,1.003508352
0.9263256492,0.1243772274,0.9840076863
0.9241424499,0.1539770957,1.238172424
0.9244023527,0.4251426341,1.11771
0.9494631709,0.1521835359,1.177740045
0.9354208246,0.1487635241,1.21213784
0.9387124764,0.1917834293,1.065028493
0.9493470078,0.1996331629,1.093240234
0.8922265048,0.4605622977,1.467955913
0.8919568647,0.2119407724,1.10452261
0.8907109,0.1895040266,1.099054503
0.956384858,0.1905348211,1.087075073
0.9499454926,0.4653442208,1.097915916
0.9560167168,0.1520557371,1.192904377
0.7951319039,0.185317749,1.299214956
0.953463672,0.1844293611,1.138098598
0.9645126629,0.1974930899,1.096420167
0.9537082588,0.1649078788,1.161707429
0.6703460374,0.07507370923,0.677962643
0.9306442648,0.1518004124,1.311410907
0.9602466617,0.2439835532,1.112919586
0.9694680583,0.2701959552,1.144880437
0.9560591811,0.4373836234,1.224055137
0.9559864864,0.1397616793,1.051504368
0.9583597787,0.4933981617,1.120065743
0.9564659632,0.2030754178,1.078790729
0.9543736613,0.1813025656,1.135038199
0.9546578759,0.4879240468,1.151445837
0.9529487225,0.4230767327,1.13755197
0.9516023497,0.2387962092,1.133151397
0.9092752755,0.4040501278,1.127110271
0.8239521682,0.0999635252,0.841499889
0.9143232282,0.2479548886,1.301473849
0.7163416217,0.09075010615,0.7225804602
0.9334750326,0.1272875515,0.9968053529
0.925885781,0.2179715853,1.115751996
0.8849204566,0.2314090119,1.095809444
0.7878984605,0.1290880684,0.8063364099
0.9223707665,0.1343877533,0.9770273707
0.7793077204,0.1315664411,0.8193412516
0.9658381846,0.1843688726,1.151015165
0.9683958304,0.4897125564,1.150367919
0.9658749491,0.1545746005,1.195458517
0.9658005658,0.1559504726,1.205305775
0.966402652,0.4216210102,1.188213341
0.9611365574,0.1872177333,1.139177392
0.926010651,0.2054907665,1.127291564
0.9715104699,0.4934285106,1.15832234
0.7981140661,0.09307991347,0.8125094728
0.9776411271,0.1944122089,1.15831189
0.8032676979,0.1297761131,0.8181689812
0.9789716211,0.4818549575,1.095030171
0.9796151197,0.4260506406,1.242525121
0.978397822,0.3804448922,1.152467895
0.8172816859,0.3585908824,1.128603934
0.9638655233,0.1588548892,9.99191808
0.7492649999,0.08111761121,0.756929024
0.81506191,0.09609858641,0.8319460823
0.9538382849,0.1809740742,1.134128411
0.8096227752,0.1269146362,0.8970784175
0.9430988649,0.1672830666,1.141324966
0.9561069638,0.1852814371,1.138283555
0.9766925625,0.1624482924,1.213452546
0.9778356035,0.265138578,1.147424696
0.9707041091,0.1561132749,1.190336325
0.9810770427,0.2028635122,1.100042527
0.9502030712,0.4625192061,1.071553179
0.9638653515,0.1575770122,1.218805254
0.9312809898,0.1766263867,1.011056279
0.9289090365,0.1748225117,1.129561468
