CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8618735503,0.4283153574,1.122649993
0.8715490312,0.340910507,1.170992937
0.8253350382,0.1863717673,0.854796428
0.8276669344,0.1034269961,0.8504747319
0.7166261178,0.2782140932,0.7460347675
0.7324894362,0.07825312723,0.7386115963
0.8417388367,0.1027647102,0.8653598627
0.866475794,0.4398052413,1.201584108
0.8762209506,0.446693993,1.110783082
0.4933089982,0.04537385728,0.4936282055
0.3773244687,0.03440815533,0.3773756089
0.417062612,0.03821683127,0.4171551172
0.4832040348,0.04451224283,0.4834425852
0.873959537,0.1457395332,1.489609978
0.8804684703,0.1575039039,1.464368405
0.8595126905,0.2936717516,1.113143907
0.8730748733,0.1376696334,0.9101907156
0.8593662121,0.2034221698,0.8855340226
0.8358345608,0.2430841731,1.153786562
0.8026277091,0.0936914638,0.8175894322
0.8052317452,0.1087964489,0.8189879255
0.7172291603,0.09061943357,0.7476940507
0.9097125559,0.1758855423,1.185772152
0.8013659497,0.09551027971,0.817051769
0.8999030122,0.1787988393,1.104755047
0.7912941243,0.3922658062,1.143418057
0.902676163,0.172913373,0.9532270233
0.8995961001,0.1453315732,1.314577868
0.7274717711,0.08077138118,0.7342008445
0.9036309395,0.2382233475,1.091541908
0.9028073334,0.3799021631,1.108392086
0.8027342399,0.342522282,0.8273867909
0.9059104629,0.1866958289,1.105394759
0.906946135,0.1472403694,1.349846781
0.693628894,0.07306215762,0.6979926669
0.9064269154,0.1455368034,1.314624552
0.9152661895,0.1271798731,0.9719476039
0.9069139702,0.173653459,1.107324709
0.9054717965,0.2361137278,1.078904764
0.9090974904,0.4089754365,0.9762227942
0.898951825,0.4282266537,1.122655179
0.9070628753,0.1247078098,0.9510157266
0.9149732613,0.1604057225,1.413626038
0.7291962104,0.07763958817,0.7351105933
0.67514761,0.0939065769,0.6800584726
0.9058110204,0.1278024161,0.9493452272
0.9253548482,0.763857866,9.839246326
0.7841013655,0.09107634216,0.7966461976
0.9166654862,0.1465878352,1.364189164
0.9166264752,0.1324536846,0.9778192167
0.9126845201,0.1877584023,1.066810144
0.9163536066,0.321068291,1.121357654
0.9093733463,0.121643309,0.9574519921
0.9077139389,0.1457308371,1.319471255
0.9136292896,0.1462039398,1.327598835
0.947374485,0.4451175548,1.073639929
0.9487139366,0.2102381941,1.080599863
0.9222207279,0.1799444216,1.114068983
0.712925482,0.206196665,0.7207967058
0.8930652725,0.1914336875,1.117668816
0.9357807987,0.4306977635,1.053390009
0.9265456983,0.2239849549,1.127635825
0.9245247442,0.1562253764,1.314956224
0.9258327329,0.263900738,1.182792498
0.9498361846,0.1735226297,1.306323578
0.936023258,0.1336588256,1.0054992
0.9382078999,0.1529015159,1.389461569
0.949654835,0.1385819735,1.034977441
0.8928398939,0.2382304871,0.9432233579
0.8917443534,0.1163645575,0.9307906234
0.8915526273,0.1793291783,1.099621546
0.9554360636,0.1518564898,1.187329519
0.9499324353,0.4266743503,1.076023741
0.9563246849,0.1543520719,1.501460687
0.7968928009,0.3092739472,1.352522792
0.9549074316,0.2224181294,1.082010185
0.9635005678,0.3073494732,1.083071297
0.9548900569,0.1621391647,1.26465304
0.6658548548,0.09719609812,0.66986911
0.9296300664,0.1767837729,1.118133017
0.9589763591,0.2590408534,1.277095638
0.9709618537,0.1989967225,1.086198421
0.9560528506,0.4063704523,1.146423414
0.9554194032,0.1716247174,1.235881086
0.9563429334,0.2073550775,1.079913098
0.9548181191,0.1775085436,1.147805054
0.9540539398,0.1551559963,1.206874244
0.9541089933,0.175588547,1.482527269
0.9540916514,0.1996310061,1.076849766
0.9529340052,0.1436037155,1.068191699
0.910459431,0.4499420118,1.093306964
0.8251180752,0.1007790372,0.8460829593
0.9135938821,0.1470456195,1.387032705
0.7202385713,0.3526538777,0.74293961
0.9334003807,0.153431751,1.305721461
0.9256432842,0.4241592699,1.118220529
0.8843563,0.1445408421,1.322759602
0.7858063293,0.1141725892,1.297498878
0.9228889996,0.4076428051,1.070401139
0.7800209081,0.1271450264,0.7971194602
0.9672984345,0.4373996467,1.085595426
0.9666300545,0.3529822068,1.144517704
0.9683403171,0.4482104152,1.091062056
0.9683441085,0.2329909432,1.089549098
0.9694656283,0.471421664,1.173348643
0.9616023344,0.1606351936,1.248885196
0.9265992552,0.1480156475,1.241536142
0.9684664828,0.1554657379,1.198042896
0.7981999288,0.1881213791,0.8519351631
0.980427241,0.2590968203,1.270152213
0.8025897939,0.3640595019,1.308169997
0.9758212902,0.1805408922,1.161644562
