CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8638388304,0.1567340442,0.8744707442,0.9073917269
0.8720520642,0.1192802782,0.8793750875,0.9032272177
0.82488385,0.1075065989,0.8309406012,0.8492014874
0.8264854799,0.1294126271,0.8317250151,0.8462597409
0.7156986186,0.3046066136,0.7264203732,0.7436575786
0.7334440395,0.1303173479,0.7360624724,0.7427981992
0.8403602304,0.3726540555,0.8583579889,0.9003010356
0.8675492384,0.1202747553,0.8754773004,0.9011147956
0.8763035522,0.4318732144,0.8911843979,0.9311934453
0.4583670091,0.04227965197,0.4584221985,0.4585509466
0.3773242639,0.03445004865,0.377339391,0.377373979
0.4399325242,0.0403941449,0.439977391,0.4400793341
0.4838311099,0.04517413073,0.4839093775,0.4840916628
0.8749030491,0.1120425159,0.8825807748,0.9076806121
0.8806176574,0.1444425579,0.944620399,1.32745948
0.859116253,0.167106027,0.8660240761,0.8864128722
0.8735642507,0.1121168016,0.8806486596,0.9034939758
0.8591887386,0.1464443173,2.019946181,11.76533168
0.8366570807,0.2571649978,0.8416247703,0.8561411559
0.8025284061,0.1266370793,0.8079169525,0.8233300625
0.8057765853,0.4025434698,0.8153028707,0.8388817452
0.7202245899,0.08007414175,0.721909886,0.7264905111
0.9100436968,0.194732697,0.9383498222,1.072833009
0.7998035648,0.3794564953,0.962903964,1.2911046
0.9001243987,0.4130845251,0.9287236668,1.090696771
0.792246302,0.09217022012,0.7953612253,0.8041071471
0.9024647767,0.4457031279,0.9551064064,1.16045146
0.899991408,0.1534670643,0.9640752255,1.32316815
0.723396802,0.1002771621,0.7265602477,0.7339880164
0.9041757792,0.1653268607,0.9732452333,1.347944808
0.9030784954,0.1825504162,0.9335386041,1.113728187
0.8026081283,0.1328874336,0.8060601613,0.815811822
0.9064959883,0.4512701544,0.9373991234,1.115485473
0.9063926189,0.4151081639,0.9357127005,1.109384311
0.6936288941,0.07306215269,0.6948217479,0.6979926669
0.9064375855,0.1573681733,0.9662798572,1.322168066
0.9155550523,0.1217765793,0.9267451593,0.9645048242
0.9079992297,0.1324345271,0.9210546104,0.9650306751
0.9052413811,0.1827346898,0.9361897714,1.118120952
0.9100177016,0.1212979912,0.9210456022,0.9580984077
0.899161631,0.1797392231,0.9101452788,0.9459202868
0.9058250861,0.2224223001,0.9355057329,1.110345029
0.9149644958,0.3066946979,0.9261043241,0.9643822115
0.7259225015,0.09744551658,0.7294302866,0.7375456412
0.6786417735,0.09591131155,0.6802515587,0.6838576168
0.9062827304,0.249906144,0.9342804511,1.09039276
0.9253444304,0.1551645027,0.9939726319,1.232292728
0.7843290211,0.1089035637,0.7881140389,0.7990159014
0.9176257292,0.1744669228,0.984502801,1.380289379
0.9168518442,0.1912108687,0.9436689789,1.072497403
0.9131524315,0.1905451296,0.9407982428,1.072790958
0.9166158149,0.1597516373,0.9901577266,1.393210613
0.9093733457,0.1216433397,0.9203972844,0.9574519922
0.9091077528,0.4527947017,0.9393582662,1.023347177
0.9129400439,0.1224909203,0.9244972045,0.963410841
0.9475037149,0.1570890821,1.015911986,1.418931358
0.9472185292,0.1347292088,0.9660215373,1.028945506
0.9223159642,0.4562276884,0.9510127278,1.119781345
0.7108146726,0.07485434123,0.7122186713,0.7159866996
0.8932641994,0.1724849591,0.9041179296,0.940161013
0.9360392214,0.1780858847,1.015725748,1.424985413
0.9259773604,0.1534033675,0.9798267608,1.306300293
0.9248330501,0.2277140502,0.95550357,1.118801394
0.9260391826,0.1674388409,0.9897294033,1.379466847
0.9492257393,0.233833989,0.9748623553,1.131680186
0.9350551127,0.1797201167,0.9609698271,1.121328981
0.9385762995,0.1284998694,0.9554054557,1.008424119
0.9492667873,0.1704133103,1.008872478,1.276408141
0.8922001301,0.4083193176,0.9277601792,1.112130026
0.8924115727,0.3361564618,0.9225115878,1.092080393
0.8914331621,0.1165227331,0.899901033,0.9281506783
0.955959671,0.1616211173,1.025269131,1.296003527
0.9489344789,0.1380676268,0.9680405892,1.03318975
0.9563231161,0.1541932959,1.034462811,1.461845155
0.7950321302,0.1356483653,0.7983478983,0.8072964444
0.9524591839,0.151258929,0.9911317884,1.19057084
0.9613925785,0.1887929039,0.9860830535,1.139312151
0.9551242489,0.4070236932,0.9729031947,1.074758328
0.6739661598,0.07790657823,0.6766469225,0.6817756656
0.9311922294,0.5508927611,1.112059382,1.40483514
0.9600542265,0.2336901818,0.9850682067,1.10530089
0.9734059013,0.1978111016,0.9943701591,1.104106337
0.9563958652,0.4420856862,0.9739422337,1.075097315
0.9561375342,0.1492216408,0.9982526163,1.093475249
0.9575529888,0.2137062229,0.9771057936,1.082658228
0.9559179723,0.4315478896,1.020335484,1.36640704
