LC_null_raster,LC_forest_motorways_k10,LC_barriers_k10,LC_barriers_k100
95.0865553658934,35.4178397635929,120.061480140238,344.835803109251
102.472657703735,9.3156961548852,102.472657703734,102.472657703735
67.8270090116724,7.44213049543983,67.8270090116713,67.8270090116724
68.0181982406623,22.9330372894998,90.6561681194962,201.772822189159
31.3625194583032,9.00641727475987,31.3625194583032,31.3625194583032
34.6785795770886,4.51985093648676,34.6785795770895,34.6785795770886
78.0212072677442,30.821582337824,78.0212072677434,78.0212072677442
95.1562523259499,8.65056839326816,95.1562523259491,95.1562523259499
102.962198148009,34.8971604004549,122.942137967451,290.017306541957
5.82700901164328,0.529728091967571,5.82700901164328,5.82700901164328
2.00000000000117,0.181818181818288,2.00000000000117,2.00000000000117
3.82700901164245,0.347909910149314,3.82700901164328,3.82700901164245
4.41350450581834,0.401227682347121,4.41350450581951,4.41350450581834
103.513933585226,20.2475145903455,103.513933585227,103.513933585226
107.339939587836,32.9904249297109,137.309849316944,396.794029456969
92.4051351746317,27.8792492283216,103.566090054634,193.475819241903
97.4572673093147,8.85975157357406,97.4572673093139,97.4572673093147
86.2237748550474,7.89175157638178,86.2237748550466,86.2237748550474
74.2405135174931,8.17554163444916,74.2405135174919,74.2405135174931
60.7511171513387,5.52282883193988,60.7511171513379,60.7511171513387
61.5485495640421,6.19678378701561,61.548549564041,61.5485495640421
31.6279397885829,3.32809044475594,31.6279397885837,31.6279397885829
130.253351454004,11.8412137685458,130.253351454003,130.253351454004
58.9199276907122,6.32330602108265,58.9199276907114,58.9199276907122
119.54854956407,32.9413897148255,133.683594622282,225.581287701186
56.3755585756807,5.57614660413895,56.3755585756796,56.3755585756807
126.598162008787,47.3948786903013,144.836669508179,282.642936254706
123.742747820142,28.8791967192925,134.903702700146,224.813431887414
33.2025675873114,4.29954517538392,33.2025675873114,33.2025675873114
127.097099128093,11.7046470137615,127.097099128092,127.097099128093
126.118306395802,35.8901565445122,136.118306395805,226.118306395861
60.8970268959403,10.2877373631205,60.8970268959411,60.8970268959403
130.337612645552,11.8488738768686,130.337612645551,130.337612645552
125.02371105623,34.5980405177437,154.99362078546,396.227232982471
24.7890630814906,2.25355118922641,24.7890630814914,24.7890630814906
131.954005662885,42.7833442601664,141.943975572584,231.853704759852
140.211401920955,43.9001758621853,150.201371830651,240.11110101792
130.270090116455,19.8247503265977,130.270090116452,130.270090116455
130.156252325962,37.5514310310227,130.156252325961,130.156252325962
134.126675727031,37.7364328222944,144.126675727034,234.126675727031
123.174804258848,35.3658402689249,128.169789213697,173.124653807331
122.734378488925,37.9847110439892,145.056288249025,277.452708833498
134.320873983105,13.6563029043594,134.320873983105,134.320873983105
32.2660780803015,2.93327982548195,32.2660780803015,32.2660780803015
20.7890630814898,1.88991482558998,20.7890630814898,20.7890630814898
130.316870380222,36.7912554367069,140.306840289918,230.216569477187
151.780693750315,38.6533954345889,151.780693750312,151.780693750315
52.1505795307626,4.74096177552387,52.1505795307618,52.1505795307626
133.770158421428,35.3931720963981,173.730038060353,336.522254246714
132.941143391737,44.1316222230678,142.93111330148,232.840842489169
137.569756831788,47.6290328849269,147.569756831794,237.569756831789
138.478828269294,35.8212329916587,168.448737998431,409.682350196046
135.19419825613,12.2903816596484,135.194198256128,135.19419825613
129.234294282473,13.0434731500734,129.234294282472,129.234294282473
137.512585317191,35.7333927232905,167.482495046304,418.956291404174
165.323554617732,38.7892176785927,201.883795030974,331.653287268795
175.367189244508,52.9539906997771,185.367189244508,275.367189244508
143.147882994749,13.4310920079255,143.147882994749,143.147882994749
29.0454563305105,6.34889395108709,29.0454563305105,29.0454563305105
119.06248314923,34.0561107080209,149.032392878338,409.102065503531
160.666855959838,53.916413044846,170.66685595984,260.666855959896
142.931113301471,47.9467872312604,152.921083211214,242.830812398903
147.055293673204,36.6009116647414,177.02520340234,418.258815599475
150.594984568813,39.8373442352995,170.574924388206,280.448055913444
179.789528083892,42.7600485758177,199.769467903285,301.352449131603
157.969716981638,37.5931319655081,197.929596620517,351.522254246721
163.164621657208,14.8331474233828,163.164621657206,163.164621657208
178.089708471132,54.5677589291002,188.079678380829,277.989407568098
117.118137982897,37.9148546644226,133.87461543836,268.874615438471
118.552537265399,34.0097519913094,148.522446994512,411.700901164241
118.232144186285,10.7483767442079,118.232144186284,118.232144186285
186.82429657414,57.579969506645,196.814266483836,286.723995671105
167.894531540818,17.7453161425756,167.894531540817,167.894531540818
178.969548568797,61.1414583611102,188.95951847854,278.869247666229
58.6160720931389,5.55428173891546,58.6160720931377,58.6160720931389
174.726009157719,42.0660287873941,190.570903918985,280.480633106675
193.817275510955,40.8520009227187,233.777155149806,382.100380409688
186.253351454023,43.0440247943539,196.253351454027,286.253351454082
20.7880600724594,2.07258890785947,20.7880600724586,20.7880600724594
156.953684738676,14.2685167944253,156.953684738675,156.953684738676
179.968545559767,39.5930254726106,219.928425198693,351.272368389004
200.342098117358,41.4451666142099,240.301977756238,371.645920946615
186.126675727056,16.920606884278,186.126675727055,186.126675727056
188.810270349267,46.6027071597629,194.390747789265,239.345612382902
188.142362710955,56.665611396526,198.132332620651,288.042061807919
183.552849756455,35.4245085833963,193.5428196662,283.45254885389
186.463437874851,40.6092829450053,226.423317513675,392.311317328211
173.541985070049,38.5303324103889,194.107417374692,295.104906117646
185.145371738036,58.8221150831041,195.135341647733,285.045070835001
184.784513038753,54.8712574220126,194.774482948452,284.684212135721
128.065315330223,32.5428741629235,148.045255149715,249.62823637783
70.1534201449822,29.7695120217649,90.1333599643752,268.975389776483
128.87061183557,44.5109850401921,138.860581745314,228.770310933002
30.2680840983556,4.42894184557821,30.2680840983556,30.2680840983556
156.460774106813,38.302869896778,176.440713926207,304.552176104646
142.10993706459,56.6234988966806,152.10993706459,242.109937064649
111.097099128086,10.2501015592154,111.097099128084,111.097099128086
51.8945315407633,5.15739994715593,51.8945315407633,51.8945315407633
148.742747820151,13.5220679836501,148.74274782015,148.742747820151
51.6835946222354,4.69850860202147,51.6835946222346,51.6835946222354
