LC_null_raster,LC_forest_motorways_k10,LC_barriers_k10,LC_barriers_k100
95.5781261629931,8.68892056027226,95.5781261629919,95.5781261629931
99.9241081397213,26.3703752854864,109.924108139722,199.924108139721
71.6160720931458,6.73609992073428,71.6160720931447,71.6160720931458
69.6643690378483,30.9139968669745,89.6443088572888,245.80239878811
31.0675225291131,4.2069138211778,31.0675225291119,31.0675225291131
35.4430811047705,9.37828925082488,35.4430811047705,35.4430811047705
75.4135045058533,8.38863035796417,75.4135045058522,75.4135045058533
98.5781261629954,8.96164783299975,98.5781261629931,98.5781261629954
103.812107954388,26.9461666111477,123.792047773782,235.323209358363
4.24051351745997,0.385501228859997,4.24051351746079,4.24051351745997
2.41350450581834,0.21940950052894,2.41350450581751,2.41350450581834
3.82700901164245,0.347909910149314,3.82700901164328,3.82700901164245
4.82500299358835,0.438636635780759,4.82500299358835,4.82500299358835
103.227618478261,9.91188397146739,103.22761847826,103.227618478261
107.339939587836,32.9904249297109,137.309849316944,396.794029456969
92.0591531979135,27.5332672516033,103.220108077917,193.129837265185
102.324059856269,33.0134751692403,132.293969585462,402.023157148109
90.6752252910308,25.7116759291429,90.6752252910308,90.6752252910308
78.3376126455268,16.8106094902185,78.337612645528,78.3376126455268
58.7215405524078,6.0901482426188,58.7215405524066,58.7215405524078
60.308036046584,6.30955774314826,60.3080360465828,60.308036046584
31.0295765989514,2.82087059990467,31.0295765989522,31.0295765989514
123.973888997353,29.4396960314493,146.616873921294,245.53681004495
59.9241081397037,5.44764619451858,59.9241081397028,59.9241081397037
123.029576598993,11.7107854254977,123.029576598992,123.029576598993
54.8186396804362,4.98351269822147,54.8186396804353,54.8186396804362
121.253351454,38.4076212262828,143.575261214051,271.873234402497
123.738398958252,34.4811939633838,153.70830868736,404.410101550089
31.2700901164105,2.84273546512823,31.2700901164113,31.2700901164105
128.540180232845,37.1533869581288,138.540180232849,228.540180232845
118.734378488924,37.674301269912,141.056288249023,276.623693803807
55.7738495332273,28.7306680059337,76.3392818378685,248.253849224094
128.584296728561,34.9217301243193,158.554206457697,399.787818655302
128.683594622271,32.2216231388713,139.844549502271,229.75427868954
24.8049428130561,3.64708257207411,24.8049428130552,24.8049428130561
131.199534225483,35.1594789876808,161.169443954597,419.275360550026
131.113131371076,44.8213036316302,141.10310128082,231.012830468508
129.012837936545,39.4328678278951,139.012837936545,229.012837936603
128.991630668833,11.7265118789851,128.991630668831,128.991630668833
