CS_barriers_k10
0.8689204595
0.8784862498
0.8303276186
0.8859911336
0.7244298297
0.7375392389
0.8476234833
0.8868554203
0.8854115432
0.4832943879
0.3646552586
0.423429418
0.4933895471
0.8918037511
0.8884102122
0.865838386
0.9462128022
0.9372188971
0.8422746923
0.9794364726
0.8569746078
0.7199763838
0.9376400446
0.8051990114
0.9540043912
0.7958189654
0.9517681497
0.9322210109
0.7271747106
0.9412230797
0.985313876
0.9397861833
0.936352923
0.9498876841
0.693766872
0.940453483
0.9262033785
0.9608254163
0.9326705463
0.961742317
0.9300825662
0.9367151132
0.9430211873
0.7465055991
0.6784439655
0.9183725484
1.003386204
0.7875287922
0.9910009781
0.9705582101
0.9356279015
0.930655783
0.9632088877
0.9732073311
0.9334781087
0.9734031086
0.9823472468
0.9574251888
0.709456672
0.9234115774
0.9907326135
0.9818215791
0.9507494904
0.9522239955
0.9723680403
0.9572072409
0.997349953
0.9751934841
0.9025979216
0.9026070479
0.9219205659
1.169199448
0.9752175636
1.002766415
0.8206848725
0.9828481025
0.9820061353
0.9914177272
0.6711433861
0.9522299581
0.9839253737
1.008623149
0.9799055568
0.9750981253
0.9783556364
0.978409664
0.9983587943
1.016170587
0.9802074043
0.9802472585
0.9221559808
0.8294889409
0.9678303886
0.7205604143
1.012010118
0.9435085795
0.9016784927
0.8641036201
0.9905291535
0.7829542985
1.15389114
0.9955464355
0.9971724894
0.9950950251
1.005655293
1.002169292
0.9410087729
1.025603904
0.8301399062
1.030553024
0.8081824672
1.031305965
0.9964745166
0.9969730984
0.824259943
0.9867355721
0.7491048663
1.032421171
0.9814057561
0.8530952759
0.9799578595
0.9781022122
1.002048738
1.153530882
1.046116587
1.045407721
1.032980739
0.9918228229
0.9567459977
0.9426704009
0.9669052032
0.7156870587
0.9598413778
0.9587755531
0.9995749519
0.7668314246
0.9931046138
0.9631068111
0.6878146885
0.9909199187
0.9545536707
1.001407606
0.942394851
0.8786358499
0.989954469
0.9989778698
0.9688055639
0.9664352992
0.9650055108
0.9612954404
1.005085161
0.9888033853
0.9319598122
0.9472838126
1.019759869
0.9766576577
0.9893702304
0.8258894361
0.9647299305
0.9027217025
1.028163544
1.009017117
0.9433322873
0.9740855391
0.9943484002
0.9806040304
0.9812184651
0.6680595797
0.9975524399
0.914905538
0.9001795753
0.9762359901
0.7612580678
0.9459475289
0.8854115432
1.057532209
0.8637795181
1.004864233
0.992320522
0.9996553326
1.005571281
0.8654739847
1.000213833
1.005874314
1.026530816
0.9990030296
0.9631068111
1.011003916
0.8671625052
0.8655328773
1.988510849
0.8741661681
0.9462162345
0.9260951323
0.9609147263
0.8765487359
0.9499377286
1.062329097
0.9508735366
0.9989018717
0.9931501249
0.9907705761
1.004879663
0.9957335793
0.9422243872
0.9641067476
0.8855736968
0.9531621166
0.9212400437
0.9651583658
1.814529112
0.9118389853
0.6670967025
0.8293015034
0.9934872138
0.9362109339
0.9391294007
0.9211100789
0.9425455908
0.9976840626
0.8404357638
0.8403526726
0.8241748239
1.008694719
0.8918593835
1.023465641
1.005031353
0.7782382896
0.8470500323
0.9343141024
0.898537609
1.009531625
0.8549579055
1.026724179
1.00932762
1.026701494
1.004750474
1.025773039
1.012785674
1.138518076
1.028061767
1.012797565
1.03988743
1.0239605
