CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.8624930528,0.1298786705,0.8690275456,0.8892373126
0.8706069265,0.1177737188,0.8776791076,0.9000285412
0.8246261301,0.2528521701,0.8790583021,1.147944094
0.8264854793,0.1294126336,0.8317250154,0.8462597409
0.7166261178,0.278214094,0.7279566865,0.7460347675
0.7314529396,0.07832500609,0.7331024042,0.7374355888
0.8414244878,0.1309991833,0.8476234832,0.8651445911
0.8663015801,0.1450890856,1.073520676,1.55635286
0.8773258895,0.3598006567,0.8936746351,0.9423441014
0.4933083908,0.04543736248,0.493389547,0.4935862511
0.3773244612,0.0344756402,0.3773390673,0.3773718993
0.4233995561,0.03880263554,0.4234289767,0.4234959576
0.4832038784,0.04460232829,0.48329778,0.4835047173
0.874072837,0.4261227017,0.9068177757,1.094040125
0.880176369,0.1449246465,0.9522061402,1.343408452
0.8601203088,0.148121635,0.8678666427,0.8901805057
0.8725987434,0.196112772,0.9074521837,1.104414915
0.8598489047,0.1447689155,0.8692283567,0.8985130484
0.8348445575,0.3984180179,0.8830447942,1.108757469
0.8000268031,0.3954437979,0.8947786697,1.192504413
0.8045727171,0.1236932897,0.856415212,0.9258850468
0.7178416551,0.07782697523,0.723722132,0.7344652092
0.9098184472,0.1264929082,0.9220945992,0.9636765595
0.7990366471,0.09898418253,0.8023663486,0.8116776489
0.9012026115,0.1355867705,0.9137411881,0.9555343474
0.7931505352,0.0976724922,0.7970246195,0.8083977022
0.9025474557,0.1769568238,0.9317173666,1.107024126
0.8987519228,0.1456505097,0.9556230318,1.320810445
0.7233389053,0.07667983511,0.7248586256,0.7288587496
0.9035013538,0.1327900165,0.9160752445,0.9581807497
0.9040492088,0.1241352297,0.9152915052,0.9531317909
0.8021009898,0.09289674147,0.8056235223,0.8158743315
0.906281152,0.1772762554,0.9613637062,1.181355335
0.9073137334,0.2423204473,0.9186462568,0.9563601161
0.6881564704,0.07037990471,0.69273531,0.7011352351
0.9068161284,0.4702189816,0.9453388689,1.111711571
0.9151260602,0.2736331835,0.9869031158,1.205605837
0.9081626184,0.151121461,0.967634949,1.312192704
0.9049462349,0.3382075188,2.011659641,11.27093423
0.9094321667,0.1509162948,0.9892003907,1.38612389
0.9003034453,0.1451757191,0.9539865115,1.311942415
0.906664536,0.3062927594,0.9344625323,1.090361185
0.9146704145,0.3614412186,0.9483290692,1.129069251
0.7266315784,0.3593773765,0.739839068,0.7605782827
0.6790227463,0.06914388955,0.6799726741,0.682446429
0.9057656711,0.1841033033,0.9372938387,1.121223782
0.9255608085,0.1248619318,0.9384719912,0.9814724959
0.7821448286,0.18367066,0.7861868648,0.7967401744
0.9172511378,0.3955455817,0.9549156436,1.1330906
0.9172177561,0.2616537476,0.980751884,1.143706235
0.9127093026,0.1508392664,0.9691318607,1.306216231
0.9156844823,0.147140079,1.092757878,1.523934468
0.9089063645,0.1718096684,0.9215980834,0.9631431924
0.9083331598,0.1484457364,0.9690208772,1.341061873
0.9136943246,0.1246683451,0.9245086172,0.9614962754
0.9488737868,0.227870586,0.9743637639,1.090128785
