CS_null_raster,CS_forest_motorways_k10,CS_barriers_k10,CS_barriers_k100
0.863733166,0.3828865956,0.8795779751,0.9247681673
0.8716435072,0.1509449473,0.8815728968,0.9133148756
0.8247903217,0.2532777888,0.878678231,1.145774954
0.8284478568,0.1105071001,0.8349706664,0.8546167983
0.7154069539,0.1009771007,0.7173286154,0.7220510729
0.7315128613,0.1316578705,0.7351924782,0.7437901395
0.8420487423,0.1491311405,0.8965056979,1.177134926
0.8655008428,0.4456168985,0.9020196914,1.099757818
0.877193903,0.1569505916,0.9697239856,1.402870512
0.4686877684,0.04327223132,0.468756699,0.4689135266
0.4170626093,0.0380884296,0.4170888191,0.4171512999
0.4613167809,0.04224879095,0.4613734364,0.4614994818
0.4863168446,0.04470294413,0.4863903902,0.4865681997
0.874602504,0.1111479374,0.8817486092,0.9049808818
0.8805223963,0.3764772313,0.8921407427,0.9293344252
0.8596309035,0.1641367337,0.8665544735,0.8870375585
0.8735332961,0.1124871596,0.8806270535,0.9034739894
0.8591169689,0.1466476078,0.9256950862,1.214475102
0.8359815927,0.1008861915,0.8411929896,0.8573587173
0.8011001144,0.09241350301,0.8046592524,0.8150937857
0.8054787195,0.1080162974,0.8090336409,0.8190698411
0.715721334,0.1104971438,0.7177064371,0.7225790349
0.910200445,0.1345700219,0.9236992861,0.9692389318
0.8005457667,0.1874173418,0.8705436777,0.9496385556
0.901265328,0.1517815489,1.940024911,10.67606504
0.7925190929,0.09400093584,0.7956348954,0.804311138
0.9023192981,0.3722140503,1.00257323,1.475667829
0.8985557228,0.1451471828,0.953749311,1.314492243
0.724285652,0.08795844755,0.7260351612,0.7303713655
0.9039045536,0.1465079977,0.9629309087,1.333240389
0.9038467894,0.1187268544,0.9139282489,0.9477369007
0.8026806767,0.318797385,0.8079332867,0.8219632012
0.907145689,0.1532663306,0.9619823546,1.303180895
0.9061530013,0.3763739045,0.9346920319,1.106164315
0.6944182774,0.2861911359,0.696089865,0.7001557334
0.906855213,0.147833171,0.9668938131,1.338078426
0.9141190335,0.1505949617,1.166662314,1.675883755
0.9074816269,0.119831491,0.9175856441,0.9517543335
0.905139553,0.1987886138,0.9215338496,0.9743926526
0.9092187373,0.1507067711,0.923039578,0.9694393244
0.8999968168,0.1478302837,0.9630430146,1.346020492
0.9063310636,0.1887304356,0.9345437412,1.105672193
0.9149492792,0.1859379119,0.929546386,0.9766835543
0.7252454934,0.09306594403,0.7272980882,0.7323829399
0.6733884488,0.08070545992,0.6751125756,0.6789163289
0.9062122921,0.1196277468,0.9166334528,0.9516014978
0.9259890201,0.1251658254,0.9389747586,0.982232273
0.7832614887,0.1210882669,0.7874837194,0.7984956729
0.9160073736,0.156698323,1.107025774,1.484812933
0.9166745636,0.1265819085,0.9295341784,0.9733437775
0.9121815281,0.1484333042,0.966343639,1.324808851
0.9169161141,0.1911499067,0.9401309615,1.063585134
0.9096717781,0.4196688306,0.9381756094,1.091393215
0.9085057375,0.4836587022,1.026470871,1.554767673
0.9130050888,0.1515398255,0.9662634193,1.30106571
0.9465510725,0.1903424673,0.9721349965,1.130452104
0.9474822391,0.153808329,1.01823082,1.422288151
0.9239399313,0.4436692925,0.9509327637,1.091029105
0.7115754665,0.07620906245,0.713044208,0.7170066699
0.8935819365,0.1449245644,0.9502524395,1.31684066
0.9354707864,0.1755340437,0.9614431103,1.122247463
0.9257922274,0.4856323288,1.010783753,1.2596097
