CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8620588405,0.4450928099,1.103349981
0.8710002579,0.4502788676,1.12915749
0.8264390059,0.09917257414,0.8462255275
0.8277302026,0.09896373983,0.8471228966
0.7161146247,0.2729090293,0.723764772
0.7325378648,0.1561567899,0.741316459
0.8419129564,0.4217946231,0.8889105241
0.8675952874,0.1470927057,0.9024510878
0.8769036144,0.1445530705,1.345689668
0.4933083908,0.04543740363,0.4935862511
0.3646429732,0.03324916167,0.3646858132
0.4399325243,0.04039414357,0.440079334
0.4686877686,0.04327222459,0.4689135264
0.8742201657,0.4016445711,0.9304033798
0.8812076234,0.1570462137,1.43552095
0.8606847932,0.1490517282,0.8906630609
0.87229065,0.4397794086,1.195616266
0.8595706329,0.1753453355,0.8863686235
0.8359532664,0.1312474217,0.8582666894
0.8023722782,0.1139310891,0.8154934389
0.8042699824,0.3935610371,1.160393286
0.7177599688,0.07739767575,0.7359554965
0.9099776427,0.2400674338,1.081495655
0.8004103334,0.1058274333,0.8132066558
0.8999541181,0.2002126618,1.102426996
0.7932707535,0.1319098224,0.8104766088
0.9024424932,0.1181378462,0.945122698
0.8991637532,0.1239379709,0.9392710809
0.7279833056,0.07829212171,0.7344289039
0.9024491673,0.4427878311,1.119519018
0.9033740308,0.1781156169,1.160283582
0.8025775211,0.09885269921,0.8196531296
0.9071807354,0.2737029981,1.127916596
0.9069897089,0.1297151991,0.9619741754
0.6914291594,0.09508072558,0.6956437862
0.9061403116,0.1548857936,1.303953444
0.9148240899,0.1971530601,1.066982223
0.9066880827,0.1810825756,1.106327386
0.9044264228,0.1454823536,1.316049634
0.9098151256,0.2162094635,1.075015962
0.8989518324,0.4445023641,1.114991752
0.9066248159,0.1534254053,1.304874044
0.915190531,0.1513140602,1.301467566
0.7289908247,0.1465358039,0.7376552068
0.6779505381,0.07328114404,0.6810529303
0.9058555409,0.2026161918,0.9779302428
0.9250545888,0.4449487088,1.123186483
0.7807541125,0.1137809233,0.795879419
0.9163880492,0.1551359932,1.332772458
0.9166148073,0.136845599,0.9797926865
0.9126245828,0.1534570943,1.317408789
0.9161102264,0.1465026058,1.331970459
0.9088104475,0.1509556025,1.309289227
0.9075999828,0.4735665117,1.168628001
0.9127812024,0.1213004501,0.9599794213
0.9469828414,0.248389759,1.267935789
0.9470361109,0.4150282995,1.037528887
0.9233483855,0.1240464972,0.9775659282
0.7097143936,0.0754768821,0.7254826444
0.8931405889,0.1167554917,0.9305414858
0.9364311755,0.4989704646,1.251370624
0.9248845608,0.1759088297,1.115601299
0.9243773734,0.1503398241,1.228064221
0.9253192526,0.1484764479,1.370174468
0.9498547715,0.1425451225,1.047757086
0.935765983,0.1283514447,1.00366606
0.9376595894,0.1517293238,1.179327093
0.9501114689,0.1328446163,1.041392817
0.8921829605,0.2630127889,1.142960698
0.8921829605,0.2630127889,1.142960698
0.892810165,0.1242914973,0.9360341203
0.9564959734,0.1817234108,11.60572911
0.9485253319,0.2031398304,1.071322129
0.9553207035,0.4502942328,1.137333086
0.7943608427,0.1332417317,0.815299817
0.9552192022,0.2151226586,1.083609721
0.9609770888,0.1538581398,1.180826418
0.9570544079,0.2420156471,1.102752179
0.6701601313,0.0883805785,0.6730286294
0.9304810609,0.1355969556,0.9918220941
0.9576408179,0.1543825926,1.489183958
0.9700011615,0.1928113945,1.149201559
0.9564245784,0.4324490212,1.1388478
0.9563589222,0.2970452137,1.199097351
0.9561829919,0.1355948795,1.058014124
0.9561126362,0.1888444982,1.087895417
0.9546004784,0.1622269104,1.328968836
0.9541869066,0.1345957757,1.052002313
0.9555224678,0.2229785244,1.08068546
0.9534293804,0.1944115145,1.086966647
0.9104795929,0.1320926248,0.9564866342
0.8232727443,0.1216145685,0.8408842744
0.9151605811,0.1905121883,1.072714183
0.7186663932,0.07752068561,0.7237278871
0.9332286281,0.2429179864,1.001824787
0.9257984973,0.3061129693,1.11700101
0.8835417574,0.2093183152,1.097588699
0.7852324615,0.1231540336,0.8366035313
0.9222348686,0.1581104167,1.474760774
0.7814814198,0.09951232982,0.7949989117
0.9658062458,0.4618974305,1.142108426
0.9662498339,0.1565265191,1.180521731
0.9659760064,0.154400106,1.189373448
0.9653564447,0.4865522564,1.143331792
0.9664403765,0.1566992839,1.528354904
0.9607814766,0.153191296,1.184639097
0.9258429557,0.2222453686,1.115797581
0.9696108824,0.2627252233,1.181862418
0.7952365285,0.1571419683,0.8526815596
0.9776026276,0.221306188,1.15341618
0.8022930199,0.1030366093,0.8154054128
0.9757544806,0.1981784122,1.162497584
0.9811897324,0.2805281315,1.167891484
0.9822262951,0.2121453826,1.120759515
0.8172412979,0.1583307083,1.463768537
0.9632503283,0.1545474036,1.199171549
0.7468206623,0.08064429793,0.7542389759
0.8136432851,0.2983512292,0.8320525668
0.9547796157,0.2205537029,1.07360934
0.810348917,0.1959146254,1.076144572
0.9431743744,0.1540186426,1.168720748
0.9562704394,0.1861250326,1.13820843
0.9774670977,0.1481747537,10.03923986
0.9743113311,0.1899893975,1.150529722
0.9721924476,0.2165027526,1.091060816
0.9797385381,0.1667601479,1.210861982
0.9499186195,0.1637251242,1.465991088
0.9630481691,0.1874844972,1.148780949
0.9323766522,0.4784437361,1.102746547
0.9290288465,0.126424004,0.9878820605
0.9383005097,0.1505260979,1.187336093
0.7056089344,0.2635084135,0.7128058945
0.941422006,0.3851968884,1.021373472
0.941247551,0.1623767719,1.245732023
0.95645099,0.2502728347,1.101784368
0.7645180908,0.3038728923,0.7771623345
0.9599934043,0.1469095107,1.063709162
0.9352080239,0.1757565853,1.121795876
0.6908689229,0.08111706481,0.6945937006
0.9562442141,0.4402367461,1.074779808
0.8922283113,0.1516753274,1.384582368
0.9658267624,0.1984933134,1.093372622
0.9122731715,0.1470498927,1.318357888
0.8677848501,0.1533835251,1.393713682
0.9733716072,0.427982042,1.087157739
0.9248551021,0.1289060402,0.9866387339
0.9164202694,0.1477665578,9.948259641
0.9383283209,0.150804195,1.185201945
0.9394555633,0.4567861772,1.084642175
0.9430465696,0.2903369435,1.067148521
0.9781227033,0.201459233,1.094603578
0.9222363014,0.1302626422,0.9839286751
0.920978505,0.2847268448,1.249085858
0.9202084675,0.1235914876,0.9721007119
0.9398894997,0.3445715671,1.441002325
0.9526307935,0.1887799225,1.140800282
0.9517458201,0.1653203719,1.466436185
0.8203142427,0.1095983738,0.8446048934
0.9470241307,0.470978607,1.070516106
0.8650831534,0.2013978391,0.9083141905
0.9524077359,0.1348061428,1.054476871
0.9527649046,0.1538860153,1.044545888
0.9284467627,0.1482751628,1.228922499
0.9195483842,0.2244710854,1.113984995
0.9540386901,0.2007658858,1.117525451
0.9545495211,0.1837128514,1.138312279
0.9577586693,0.4927857964,1.113762946
0.6663238766,0.0805003703,0.6717928723
0.9751474368,0.4673096958,1.093647002
0.9025634115,0.1909938069,1.348556346
0.8636595609,0.1419275749,0.8912573437
0.9537122035,0.3542425998,1.085105831
0.7558512321,0.08460100429,0.7636317137
0.8756825385,0.1195008691,0.9072086013
0.877220007,0.1700327144,0.9112088922
0.9651965034,0.1567913261,1.176161754
0.8567276627,0.1497801478,1.421764264
0.9819017998,0.1511592147,10.57926876
0.966561221,0.9945645322,11.66472336
0.9771936464,0.2282432187,1.125520894
0.9739400143,0.3628902553,1.367635246
0.8583189101,0.1451728915,0.887545746
0.9681495297,0.3221694831,1.144621679
0.9724509042,0.2202119918,1.150754441
0.9674516281,0.1578123312,1.177307256
0.9729082373,0.280732047,1.148240207
0.9349648371,0.3638536191,1.121223311
0.9860271036,0.1655682058,1.239739746
0.8598896226,0.152504645,11.39812173
0.8590416704,0.1217055964,0.8895190868
0.8580455533,0.1073118147,0.8832917987
0.8599781162,0.1068668457,0.8863169457
0.8593657709,0.4339328885,1.08283962
0.9082152146,0.1539688093,1.305355446
0.9334297898,0.1528085967,1.396568721
0.8688632024,0.4549250126,1.153297843
0.9342399617,0.3875427387,1.063511183
0.9679422753,0.1620314958,1.238417062
0.8973161112,0.4416992978,1.113570511
0.9774192971,0.2056364771,1.115003687
0.9651850643,0.1911859349,1.142658538
0.9572936157,0.1584709527,1.216921432
0.9820073017,0.1949119126,1.156081723
0.9731720144,0.1569515269,1.283792268
0.8959203454,0.127410953,0.9347849589
0.8753925788,0.208032773,1.103237623
0.8214810809,0.09742859895,0.8392321557
0.8975826799,0.117142136,0.9376384948
0.8982716543,0.4001827273,1.12811948
0.8973649538,0.1908397232,1.105318423
0.8940248015,0.4438226215,0.9943903963
0.8270276782,0.1854816038,1.121145418
0.6639878416,0.07577523383,0.6665975025
0.8252755901,0.121850184,0.8433652251
0.9737280833,0.1851086341,1.11127773
0.9063480106,0.3741154666,0.9726361237
0.9062758054,0.459088487,1.09157115
0.9069108071,0.1251594077,0.9583113983
0.9066054814,0.16577685,1.436807716
0.9695402359,0.2953431892,1.228573349
0.8350941053,0.1240747289,0.8557121089
0.8157010282,0.1760481914,1.132362642
0.8205793173,0.09731035434,0.8379119491
0.9822928172,0.1867069064,1.104448827
0.8842755018,0.1182197571,0.9189406476
0.9974597169,0.210426972,1.169558096
0.984628549,0.2690273185,1.189587214
0.754529417,0.08681892387,0.7960751932
0.8415658116,0.1269145031,0.8637513466
0.8450724971,0.1595062032,0.8665724818
0.8490862723,0.1481778802,1.183238658
0.9866435322,0.2239381291,1.099226876
0.8494985891,0.1039396208,0.8737874897
0.983858733,0.2335650711,1.156601437
0.985292608,0.215537745,1.204453265
0.9900382739,0.4509925263,1.113285165
0.9848817648,0.2155430726,1.160821623
0.9948477262,0.178704448,1.245694102
0.9875771575,0.1946300988,1.192038121
0.9989397139,0.215126926,1.127675756
0.9881529195,0.1802074661,1.217684141
0.9881166888,0.1891276881,1.174824821
1.000341,0.2068619769,1.172304748
0.997545604,0.2235058644,1.136293295
