CS_null_raster,CS_forest_motorways_k10,CS_barriers_k100
0.8621536238,0.4405627431,1.093723077
0.8710237625,0.439679244,1.135882466
0.8264065531,0.1013523231,0.8478725079
0.8269067345,0.3927398606,0.8556112575
0.7121906852,0.2836591236,0.7193301003
0.730203392,0.08116163305,0.7730011886
0.839711937,0.3928367107,1.023794091
0.8660418029,0.1985994272,1.104828347
0.87721962,0.1499082234,1.290097575
0.4686884235,0.04362813327,0.4688715544
0.3773243101,0.03445059431,0.3773785634
0.4399325244,0.04039414804,0.4400793339
0.4863168447,0.04470294522,0.4865681996
0.8737467038,0.2070558325,1.107226553
0.8810347017,0.2161320798,10.49643338
0.860991056,0.4252809717,1.227427624
0.8720602578,0.1961143101,1.10367719
0.8604447447,0.10756133,0.8890185977
0.8359965323,0.136619674,0.8584960077
0.8032254039,0.3826194989,1.14892945
0.8047840901,0.100640211,0.8185308345
0.7172522919,0.3488339645,0.7326467336
0.9098586641,0.3298388807,1.100389929
0.8001221584,0.2563545442,1.196131606
0.9000428422,0.1410501477,0.941072113
0.793711789,0.1858233236,0.85825296
0.9029724925,0.1248178264,0.9490953943
0.8987024484,0.1488028031,1.354099969
0.7254989992,0.3640572432,0.7486901989
0.9038467895,0.1187268541,0.9477369009
0.9045053094,0.1977051935,0.9750651095
0.8015599691,0.1483268566,0.8196581157
0.9080383021,0.4693928941,1.60532603
0.906320339,0.4225317835,1.112734397
0.6908602632,0.08360907252,0.7048287203
0.9071456897,0.1532663157,1.303181049
0.9154981183,0.1911399045,1.073163063
0.9068785329,0.4203850554,1.109195636
0.9042946768,0.1825577582,1.117154468
0.9092134467,0.1238800638,0.9599874373
0.9004437032,0.1608384003,1.315498246
0.9065271148,0.1546751901,1.334738015
0.9155314821,0.4673617065,1.093068119
0.7296920724,0.3326767323,0.7402584275
0.6790212304,0.0696916616,0.6823102767
0.9049002869,0.4328619638,1.132961285
0.9257662641,0.1526095249,1.304133016
0.7822574273,0.09797885305,0.7957488433
0.9168483515,0.1932287902,1.064339793
0.916274189,0.14858723,1.324435574
0.9131074691,0.4406204398,1.951446533
0.9167098538,0.2042245159,11.79643314
0.9087213573,0.1746466577,1.108804635
0.9087963737,0.1458528136,1.314632351
0.913968797,0.4764335568,1.536884571
0.9464181115,0.2275722331,1.129679104
0.9472549459,0.1383955641,1.029243688
0.9222644289,0.1704875169,1.136541509
0.7108462725,0.08137102105,0.7155711259
0.8932963705,0.1222031771,0.9309584166
0.9366542951,0.2305092883,1.131724812
0.9252937526,0.1784155598,1.117652059
0.9247179714,0.1243320466,0.9800198886
0.9261938379,0.1876049551,1.063518445
0.9488983803,0.1543336492,1.169357094
0.9349844267,0.1631162912,1.142070998
0.9385085548,0.422004393,1.021178778
0.9497169345,0.205742372,1.070524972
0.89124195,0.2118801845,1.104513411
0.8925965747,0.3920425921,0.980967243
0.8918196699,0.1470043895,1.340811378
0.9560531627,0.3757611171,1.354611574
0.9477132049,0.1918328128,1.129487522
0.9551601752,0.1819372294,1.148801255
0.7961717515,0.3749549462,0.833853508
0.9548302469,0.2171548966,1.083165242
0.9630582699,0.2250426324,1.084660632
0.9547650902,0.1625851856,1.538753013
0.6743709769,0.06836236043,0.677579281
0.930965839,0.1263856833,0.99393747
0.9577458892,0.1535869803,1.199579008
0.9705147102,0.1611580202,1.485340908
0.9561195488,0.1544814459,1.526151427
0.9575523424,0.2178135648,1.085918143
0.9561341036,0.1775147826,11.27391231
0.9554962765,0.1836822223,1.138714209
0.9569555322,0.2117572085,1.09690926
0.9528611337,0.1815164838,1.133334609
0.9541951007,0.2308258293,1.073241552
0.9522412571,0.4437701983,1.134307799
0.909657872,0.1464635896,1.339566111
0.825008471,0.09839197277,0.8439096483
0.9142150797,0.126951178,0.9702734575
0.7144646371,0.1621540998,0.7228719225
0.9334356758,0.1302480179,1.000375785
0.926364293,0.1505151267,1.216925245
0.8845258039,0.1558524379,1.386881863
0.7880391952,0.1893258777,0.8527730842
0.9226981649,0.185691496,1.064112877
0.780415429,0.0881638965,0.7908586798
0.9680905741,0.2238811041,1.083926448
0.9664560708,0.1547600564,1.505688973
0.9691039325,0.1968268385,1.097856495
0.9651535476,0.3657605288,1.158611682
0.9655603478,0.1560273409,1.180931071
0.9614816087,0.1555841858,1.205888357
0.9267280652,0.124425604,0.9842948205
0.9698580662,0.4681167916,9.880762312
0.7966636838,0.09944219252,0.8129262112
0.9785693283,0.1580760062,10.0530732
0.8042206164,0.1211464707,0.8177426113
0.9760198296,0.1619416324,1.209839507
0.980050867,0.5045676477,1.179046025
0.9773472399,0.2161269715,1.153415182
0.817537781,0.2496433263,1.129524887
0.9630628576,0.159649741,1.170762215
0.7468987886,0.1031183569,0.756722531
0.8146623429,0.09626290724,0.8317209279
0.9536154741,0.1629298495,1.162379598
0.8108910755,0.09534705509,0.8271844633
0.9435827765,0.2275735064,1.327371295
0.9559099003,0.183394652,1.13545351
0.9778939245,0.1494476944,1.230933865
0.9731333226,0.1813144761,1.155675301
0.9706189843,0.2032526564,1.152835613
0.9795001287,0.295129504,1.180719256
0.9494600575,0.4120111436,1.141526297
0.9645560613,0.1587100953,1.50368803
0.9304682911,0.151685741,1.194621526
0.9297736438,0.4959959799,1.207391724
0.9406970726,0.2361072059,1.09307971
0.7081510818,0.07449256717,0.7127352793
0.9398060665,0.210692933,1.128886866
0.9408866215,0.4073929862,1.39852817
0.954422679,0.1347219788,1.056655546
0.7643483546,0.08412458701,0.7732057162
0.9590276211,0.1905760106,1.116688789
0.9345163414,0.2247345021,1.121950332
0.6905327003,0.2763278538,0.6955028679
0.9546220379,0.2454471552,1.139939825
0.8914172006,0.4161093237,1.109084315
0.9632594373,0.1547670732,1.180569802
0.9127571595,0.1505281482,1.336909069
0.8677762803,0.2287797507,0.9177062733
0.9716733235,0.1607045363,1.227009642
0.9250856701,0.3971145303,1.066736583
0.9161438464,0.1224896386,0.9678204247
0.9383716715,0.154274628,1.331685332
0.9394386276,0.4074993344,1.081039345
0.9415160546,0.1830895797,1.125483679
0.9779254259,0.1596583655,1.255494281
0.921697998,0.4383208431,1.139087832
0.9190336629,0.2496193721,1.125720031
0.9203369851,0.1485050327,1.271413916
0.9397879753,0.2480961271,1.136203306
0.9552192027,0.2151227267,1.083609318
0.9516651131,0.4694937075,1.073086261
0.8200542093,0.4033384915,0.8545997862
0.9452993587,0.1510402822,1.183129698
0.865717197,0.1145913578,0.8979595235
0.9514334528,0.1510929221,1.190218493
0.9527417265,0.2666959204,1.17480594
0.9286097933,0.1892677099,1.130107053
0.9189515184,0.2278604015,1.11452034
0.9527237196,0.40468325,1.134413488
0.9552727723,0.1370530876,1.05042041
0.9574067348,0.4893620396,1.120343523
0.6653069604,0.06717273559,0.6680933719
0.9761591458,0.2183565219,1.121775704
0.901065684,0.4468112877,1.116117378
0.8633979006,0.4480490351,1.152794369
0.9535907721,0.2080136061,1.08602138
0.7582486587,0.4330901621,1.244921171
0.8759578918,0.1139506833,0.9107597296
0.8779977219,0.1461380294,1.343626423
0.9658463776,0.1406082892,1.099013099
0.8570946507,0.1458278844,1.336085042
0.9853018001,0.2857363764,1.150048424
0.9677875163,0.2543081743,1.087175253
0.9766916422,0.2029844725,1.112302175
0.9739411049,0.2307663324,1.092552213
0.8597069542,0.1367957251,0.8970599064
0.9703799302,0.2485776015,1.088549242
0.9736359149,0.1909399181,1.150734167
0.9688421383,0.165747415,1.294716996
0.9722673807,0.2196256352,1.150510053
0.9361756288,0.1281367524,1.004271792
0.9865434314,0.1910050524,1.102390612
0.8578800299,0.4384166513,1.258049528
0.8591898101,0.3195099257,0.8906648978
0.8592954239,0.1075680456,0.8878511393
0.8588713176,0.1794074051,1.095323685
0.8587533443,0.4072899288,0.9065255162
0.9086890701,0.1522785985,1.322945824
0.9329986814,0.1725972641,1.132066846
0.8694083946,0.1936939753,1.095137232
0.9326602452,0.1801904813,1.119805818
0.9706873533,0.2081486772,1.096515728
0.8973144439,0.2233274279,1.101438575
0.9768247587,0.4573869717,1.099411958
0.9656061539,0.4343034895,1.453913315
0.9570055342,0.1830995333,1.148480906
0.9848929827,0.4908315345,1.106244685
0.9743394288,0.4623672783,1.087987329
0.8955997861,0.1350823639,0.9438968136
0.8759787599,0.1119154203,0.9068800796
0.8219474413,0.09982333809,0.841981354
0.8977910687,0.1325836571,0.9481594072
0.8979381181,0.2153471648,1.103518917
0.8982754837,0.1956859749,0.967743361
0.8946903133,0.2110995171,1.131191707
0.8277668581,0.122345498,0.8462808008
0.6658369965,0.07504866795,0.6685115573
0.8236771215,0.182061909,1.120191099
0.972475514,0.1815829091,1.15513833
0.9062589494,0.1272772533,0.9498998622
0.9068996259,0.1316524304,0.9629543118
0.907153062,0.2868018604,1.090775976
0.9075649516,0.4612600616,1.714531545
0.9682537523,0.184030801,1.100944395
0.8362464473,0.1072034625,0.8618002406
0.8143615058,0.1198793789,0.8293467316
0.8192235299,0.2126342844,1.130170589
0.9836195288,0.260125286,1.23338709
0.8830508635,0.1136328589,0.916346647
1.002304667,0.2676840538,1.129434066
0.9858013453,0.1634748221,1.240435584
0.7573448563,0.3823133177,0.7757111185
0.8424338335,0.1069135214,0.8635239732
0.8448892982,0.2168617558,0.9072132089
0.8496841398,0.1048391773,0.875519167
0.9840858312,0.1579942161,1.396631157
0.8497764041,0.1040058249,0.8738961958
0.983511441,0.2214728832,1.180705756
0.9882385787,0.2385850437,1.101381992
0.9858520576,0.1702562297,1.233176915
0.9868618535,0.1650228321,1.239129137
0.9949567117,0.501523402,1.166526414
0.9894828118,0.2223971627,1.101151357
0.9931357918,0.4992779756,1.164955873
